game_pk,date,game_time_utc,venue_id,venue_name,home_team,away_team,home_team_id,away_team_id,home_runs,away_runs,total_runs,home_sp_id,home_sp_name,away_sp_id,away_sp_name
778036,2025-05-05,2025-05-05T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,6,3,9,571945,Miles Mikolas,669387,Carmen Mlodzinski
778039,2025-05-05,2025-05-06T01:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Mets,109,121,4,5,9,669194,Ryne Nelson,656288,Griffin Canning
778038,2025-05-05,2025-05-06T02:05:00Z,2529,Sutter Health Park,Athletics,Seattle Mariners,133,136,7,6,13,622663,Luis Severino,682243,Bryce Miller
778026,2025-05-06,2025-05-06T19:35:00Z,3309,Nationals Park,Washington Nationals,Cleveland Guardians,120,114,10,9,19,663623,Jake Irvin,682847,Luis Ortiz
778046,2025-05-06,2025-05-06T19:40:00Z,3309,Nationals Park,Washington Nationals,Cleveland Guardians,120,114,1,9,10,695418,Brad Lord,594902,Ben Lively
778035,2025-05-06,2025-05-06T22:40:00Z,4169,loanDepot park,Miami Marlins,Los Angeles Dodgers,146,119,5,4,9,615698,Cal Quantrill,664062,Tony Gonsolin
778037,2025-05-06,2025-05-06T22:45:00Z,3,Fenway Park,Boston Red Sox,Texas Rangers,111,140,1,6,7,608337,Lucas Giolito,543135,Nathan Eovaldi
778040,2025-05-06,2025-05-06T23:05:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Philadelphia Phillies,139,143,4,8,12,656876,Drew Rasmussen,554430,Zack Wheeler
778041,2025-05-06,2025-05-06T23:05:00Z,3313,Yankee Stadium,New York Yankees,San Diego Padres,147,135,12,3,15,657376,Clarke Schmidt,650633,Michael King
778034,2025-05-06,2025-05-06T23:15:00Z,4705,Truist Park,Atlanta Braves,Cincinnati Reds,144,113,2,1,3,519242,Chris Sale,671096,Andrew Abbott
778027,2025-05-06,2025-05-06T23:40:00Z,17,Wrigley Field,Chicago Cubs,San Francisco Giants,112,137,5,14,19,607067,Colin Rea,434378,Justin Verlander
778028,2025-05-06,2025-05-06T23:40:00Z,3312,Target Field,Minnesota Twins,Baltimore Orioles,142,110,9,1,10,641154,Pablo López,700249,Cade Povich
778033,2025-05-06,2025-05-06T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,4,3,7,607625,Seth Lugo,680732,Sean Burke
778031,2025-05-06,2025-05-06T23:40:00Z,32,American Family Field,Milwaukee Brewers,Houston Astros,158,117,4,3,7,694477,Chad Patrick,669713,Hayden Wesneski
778030,2025-05-06,2025-05-06T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,2,1,3,669461,Matthew Liberatore,694973,Paul Skenes
778025,2025-05-06,2025-05-07T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Toronto Blue Jays,108,141,8,3,11,542881,Tyler Anderson,570632,José Ureña
778032,2025-05-06,2025-05-07T01:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Mets,109,121,5,1,6,668678,Zac Gallen,656849,David Peterson
778024,2025-05-06,2025-05-07T02:05:00Z,2529,Sutter Health Park,Athletics,Seattle Mariners,133,136,3,5,8,605488,Jeffrey Springs,676106,Emerson Hancock
778022,2025-05-07,2025-05-07T16:05:00Z,3309,Nationals Park,Washington Nationals,Cleveland Guardians,120,114,6,8,14,647336,Michael Soroka,671106,Logan Allen
778015,2025-05-07,2025-05-07T17:10:00Z,32,American Family Field,Milwaukee Brewers,Houston Astros,158,117,1,9,10,682990,Quinn Priester,664285,Framber Valdez
778016,2025-05-07,2025-05-07T17:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,5,0,5,543243,Sonny Gray,656605,Mitch Keller
778020,2025-05-07,2025-05-07T18:20:00Z,17,Wrigley Field,Chicago Cubs,San Francisco Giants,112,137,1,3,4,676962,Ben Brown,592662,Robbie Ray
778010,2025-05-07,2025-05-07T19:35:00Z,2529,Sutter Health Park,Athletics,Seattle Mariners,133,136,5,6,11,680684,Gunnar Hoglund,693433,Bryan Woo
778014,2025-05-07,2025-05-07T19:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Mets,109,121,1,7,8,518876,Merrill Kelly,673540,Kodai Senga
778017,2025-05-07,2025-05-07T20:40:00Z,4169,loanDepot park,Miami Marlins,Los Angeles Dodgers,146,119,1,10,11,678368,Valente Bellozo,689017,Landon Knack
778018,2025-05-07,2025-05-07T22:45:00Z,3,Fenway Park,Boston Red Sox,Texas Rangers,111,140,6,4,10,656557,Tanner Houck,641816,Tyler Mahle
778021,2025-05-07,2025-05-07T23:05:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Philadelphia Phillies,139,143,0,7,7,669358,Shane Baz,650911,Cristopher Sánchez
778019,2025-05-07,2025-05-07T23:05:00Z,3313,Yankee Stadium,New York Yankees,San Diego Padres,147,135,4,3,7,608331,Max Fried,656302,Dylan Cease
778023,2025-05-07,2025-05-07T23:15:00Z,4705,Truist Park,Atlanta Braves,Cincinnati Reds,144,113,3,4,7,656550,Grant Holmes,668881,Hunter Greene
778011,2025-05-07,2025-05-07T23:40:00Z,3312,Target Field,Minnesota Twins,Baltimore Orioles,142,110,5,2,7,680573,Simeon Woods Richardson,450203,Charlie Morton
778012,2025-05-07,2025-05-07T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,2,1,3,608379,Michael Wacha,686563,Jonathan Cannon
778013,2025-05-07,2025-05-08T00:40:00Z,19,Coors Field,Colorado Rockies,Detroit Tigers,115,116,6,8,14,801403,Chase Dollander,695549,Jackson Jobe
778009,2025-05-07,2025-05-08T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Toronto Blue Jays,108,141,5,4,9,579328,Yusei Kikuchi,621244,José Berríos
778007,2025-05-08,2025-05-08T17:10:00Z,3312,Target Field,Minnesota Twins,Baltimore Orioles,142,110,5,2,7,641927,Bailey Ober,665152,Dean Kremer
778006,2025-05-08,2025-05-08T17:35:00Z,3,Fenway Park,Boston Red Sox,Texas Rangers,111,140,5,0,5,678394,Brayan Bello,683004,Jack Leiter
778008,2025-05-08,2025-05-08T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,10,0,10,663460,Kris Bubic,663436,Davis Martin
778004,2025-05-08,2025-05-08T19:10:00Z,19,Coors Field,Colorado Rockies,Detroit Tigers,115,116,2,10,12,607536,Kyle Freeland,663554,Casey Mize
778029,2025-05-08,2025-05-08T19:15:00Z,19,Coors Field,Colorado Rockies,Detroit Tigers,115,116,1,11,12,685299,Tanner Gordon,672456,Keider Montero
778005,2025-05-08,2025-05-08T23:05:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Philadelphia Phillies,139,143,6,7,13,686752,Ryan Pepiot,666200,Jesús Luzardo
778003,2025-05-08,2025-05-08T23:15:00Z,4705,Truist Park,Atlanta Braves,Cincinnati Reds,144,113,5,4,9,680885,Spencer Schwellenbach,666157,Nick Lodolo
778000,2025-05-08,2025-05-09T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Toronto Blue Jays,108,141,5,8,13,667755,José Soriano,605135,Chris Bassitt
777999,2025-05-08,2025-05-09T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,109,119,5,3,8,694297,Brandon Pfaadt,808967,Yoshinobu Yamamoto
777996,2025-05-09,2025-05-09T22:40:00Z,2394,Comerica Park,Detroit Tigers,Texas Rangers,116,140,2,1,3,669373,Tarik Skubal,571578,Patrick Corbin
777998,2025-05-09,2025-05-09T22:40:00Z,31,PNC Park,Pittsburgh Pirates,Atlanta Braves,134,144,3,2,5,663559,Bailey Falter,693821,Bryce Elder
777995,2025-05-09,2025-05-09T22:45:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,0,10,10,680730,Mitchell Parker,607200,Erick Fedde
778002,2025-05-09,2025-05-09T23:05:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Milwaukee Brewers,139,158,4,3,7,641793,Zack Littell,500779,Jose Quintana
778001,2025-05-09,2025-05-09T23:10:00Z,3289,Citi Field,New York Mets,Chicago Cubs,121,112,7,2,9,605280,Clay Holmes,592791,Jameson Taillon
777997,2025-05-09,2025-05-09T23:10:00Z,5,Progressive Field,Cleveland Guardians,Philadelphia Phillies,114,143,6,0,6,668909,Gavin Williams,605400,Aaron Nola
777990,2025-05-09,2025-05-09T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Boston Red Sox,118,111,2,1,3,547179,Michael Lorenzen,690928,Hunter Dobbins
777991,2025-05-09,2025-05-09T23:40:00Z,4,Rate Field,Chicago White Sox,Miami Marlins,145,146,6,2,8,669060,Bryse Wilson,676974,Max Meyer
777989,2025-05-09,2025-05-10T00:10:00Z,2392,Daikin Park,Houston Astros,Cincinnati Reds,117,113,3,0,3,686613,Hunter Brown,607259,Nick Martinez
777992,2025-05-09,2025-05-10T00:10:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,3,1,4,663978,Chris Paddack,663855,Jordan Hicks
777993,2025-05-09,2025-05-10T00:40:00Z,19,Coors Field,Colorado Rockies,San Diego Padres,115,135,9,13,22,622608,Antonio Senzatela,681190,Randy Vásquez
777986,2025-05-09,2025-05-10T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Baltimore Orioles,108,110,1,4,5,543294,Kyle Hendricks,608372,Tomoyuki Sugano
777988,2025-05-09,2025-05-10T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,109,119,11,14,25,593958,Eduardo Rodriguez,808963,Roki Sasaki
777984,2025-05-09,2025-05-10T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Toronto Blue Jays,136,141,3,6,9,622491,Luis Castillo,592332,Kevin Gausman
777994,2025-05-09,2025-05-10T02:05:00Z,2529,Sutter Health Park,Athletics,New York Yankees,133,147,2,10,12,674370,Osvaldo Bido,701542,Will Warren
777980,2025-05-10,2025-05-10T20:05:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,2,4,6,592866,Trevor Williams,669467,Andre Pallante
777985,2025-05-10,2025-05-10T20:05:00Z,31,PNC Park,Pittsburgh Pirates,Atlanta Braves,134,144,2,3,5,571760,Andrew Heaney,700363,AJ Smith-Shawver
777972,2025-05-10,2025-05-10T20:05:00Z,2529,Sutter Health Park,Athletics,New York Yankees,133,147,11,7,18,676664,JP Sears,607074,Carlos Rodón
777981,2025-05-10,2025-05-10T20:10:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Milwaukee Brewers,139,158,3,2,5,671737,Taj Bradley,668964,Tobias Myers
777987,2025-05-10,2025-05-10T22:10:00Z,2394,Comerica Park,Detroit Tigers,Texas Rangers,116,140,3,10,13,656427,Jack Flaherty,594798,Jacob deGrom
777983,2025-05-10,2025-05-10T22:10:00Z,5,Progressive Field,Cleveland Guardians,Philadelphia Phillies,114,143,1,7,8,676440,Tanner Bibee,624133,Ranger Suarez
777979,2025-05-10,2025-05-10T23:10:00Z,2392,Daikin Park,Houston Astros,Cincinnati Reds,117,113,9,13,22,621121,Lance McCullers Jr.,663903,Brady Singer
777977,2025-05-10,2025-05-10T23:10:00Z,7,Kauffman Stadium,Kansas City Royals,Boston Red Sox,118,111,1,10,11,666142,Cole Ragans,676979,Garrett Crochet
777978,2025-05-10,2025-05-10T23:10:00Z,4,Rate Field,Chicago White Sox,Miami Marlins,145,146,1,3,4,681343,Shane Smith,665795,Edward Cabrera
777982,2025-05-10,2025-05-10T23:15:00Z,3289,Citi Field,New York Mets,Chicago Cubs,121,112,5,6,11,656731,Tylor Megill,641745,Brad Keller
777974,2025-05-10,2025-05-10T23:15:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,2,1,3,657746,Joe Ryan,657277,Logan Webb
777975,2025-05-10,2025-05-11T00:10:00Z,15,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,109,119,3,0,3,669203,Corbin Burnes,669160,Dustin May
777976,2025-05-10,2025-05-11T00:10:00Z,19,Coors Field,Colorado Rockies,San Diego Padres,115,135,0,21,21,687134,Bradley Blalock,663568,Stephen Kolek
777973,2025-05-10,2025-05-11T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Baltimore Orioles,108,110,5,2,7,686799,Jack Kochanowicz,502043,Kyle Gibson
777970,2025-05-10,2025-05-11T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Toronto Blue Jays,136,141,3,6,9,688138,Logan Evans,670102,Bowden Francis
777968,2025-05-11,2025-05-11T16:05:00Z,3289,Citi Field,New York Mets,Chicago Cubs,121,112,6,2,8,656288,Griffin Canning,571510,Matthew Boyd
777962,2025-05-11,2025-05-11T17:35:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,1,6,7,669022,MacKenzie Gore,571945,Miles Mikolas
777967,2025-05-11,2025-05-11T17:35:00Z,31,PNC Park,Pittsburgh Pirates,Atlanta Braves,134,144,4,3,7,669387,Carmen Mlodzinski,519242,Chris Sale
777969,2025-05-11,2025-05-11T17:40:00Z,2394,Comerica Park,Detroit Tigers,Texas Rangers,116,140,1,6,7,681857,Reese Olson,543135,Nathan Eovaldi
777964,2025-05-11,2025-05-11T17:40:00Z,2523,George M. Steinbrenner Field,Tampa Bay Rays,Milwaukee Brewers,139,158,2,4,6,656876,Drew Rasmussen,694477,Chad Patrick
777963,2025-05-11,2025-05-11T18:10:00Z,2392,Daikin Park,Houston Astros,Cincinnati Reds,117,113,6,0,6,669854,Ronel Blanco,695534,Chase Petty
777965,2025-05-11,2025-05-11T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Boston Red Sox,118,111,1,3,4,607625,Seth Lugo,608337,Lucas Giolito
777956,2025-05-11,2025-05-11T18:10:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,7,6,13,641154,Pablo López,694738,Landen Roupp
777966,2025-05-11,2025-05-11T18:10:00Z,4,Rate Field,Chicago White Sox,Miami Marlins,145,146,4,2,6,680732,Sean Burke,645261,Sandy Alcantara
777955,2025-05-11,2025-05-11T19:10:00Z,19,Coors Field,Colorado Rockies,San Diego Padres,115,135,9,3,12,608566,Germán Márquez,601713,Nick Pivetta
777957,2025-05-11,2025-05-11T20:05:00Z,2529,Sutter Health Park,Athletics,New York Yankees,133,147,2,12,14,622663,Luis Severino,642232,Ryan Yarbrough
777961,2025-05-11,2025-05-11T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Baltimore Orioles,108,110,3,7,10,542881,Tyler Anderson,621107,Zach Eflin
777954,2025-05-11,2025-05-11T20:10:00Z,15,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,109,119,1,8,9,668678,Zac Gallen,664062,Tony Gonsolin
777958,2025-05-11,2025-05-11T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Toronto Blue Jays,136,141,1,9,10,682243,Bryce Miller,570632,José Ureña
777971,2025-05-11,2025-05-11T23:10:00Z,5,Progressive Field,Cleveland Guardians,Philadelphia Phillies,114,143,0,3,3,682847,Luis Ortiz,554430,Zack Wheeler
777960,2025-05-12,2025-05-12T22:10:00Z,5,Progressive Field,Cleveland Guardians,Milwaukee Brewers,114,158,5,0,5,594902,Ben Lively,642547,Freddy Peralta
777951,2025-05-12,2025-05-12T22:40:00Z,2394,Comerica Park,Detroit Tigers,Boston Red Sox,116,111,14,2,16,695549,Jackson Jobe,656557,Tanner Houck
777953,2025-05-12,2025-05-12T22:45:00Z,2681,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,143,138,2,3,5,650911,Cristopher Sánchez,669461,Matthew Liberatore
777950,2025-05-12,2025-05-12T23:10:00Z,3289,Citi Field,New York Mets,Pittsburgh Pirates,121,134,4,3,7,656849,David Peterson,694973,Paul Skenes
777959,2025-05-12,2025-05-12T23:15:00Z,4705,Truist Park,Atlanta Braves,Washington Nationals,144,120,4,3,7,656550,Grant Holmes,663623,Jake Irvin
777952,2025-05-12,2025-05-12T23:40:00Z,17,Wrigley Field,Chicago Cubs,Miami Marlins,112,146,5,2,7,607067,Colin Rea,615698,Cal Quantrill
777949,2025-05-12,2025-05-13T00:05:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,2,1,3,641816,Tyler Mahle,801403,Chase Dollander
777948,2025-05-12,2025-05-13T00:10:00Z,2392,Daikin Park,Houston Astros,Kansas City Royals,117,118,5,7,12,687473,Ryan Gusto,608379,Michael Wacha
777947,2025-05-12,2025-05-13T01:40:00Z,2680,Petco Park,San Diego Padres,Los Angeles Angels,135,108,5,9,14,650633,Michael King,579328,Yusei Kikuchi
777941,2025-05-12,2025-05-13T01:40:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,5,11,16,676106,Emerson Hancock,657376,Clarke Schmidt
777939,2025-05-12,2025-05-13T01:45:00Z,2395,Oracle Park,San Francisco Giants,Arizona Diamondbacks,137,109,1,2,3,434378,Justin Verlander,518876,Merrill Kelly
777944,2025-05-13,2025-05-13T22:10:00Z,5,Progressive Field,Cleveland Guardians,Milwaukee Brewers,114,158,2,0,2,671106,Logan Allen,682990,Quinn Priester
777940,2025-05-13,2025-05-13T22:40:00Z,2394,Comerica Park,Detroit Tigers,Boston Red Sox,116,111,10,9,19,663947,Tyler Holton,678394,Brayan Bello
777945,2025-05-13,2025-05-13T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Chicago White Sox,113,145,1,5,6,671096,Andrew Abbott,685126,Brandon Eisert
777935,2025-05-13,2025-05-13T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Tampa Bay Rays,141,139,9,11,20,621244,José Berríos,669358,Shane Baz
777943,2025-05-13,2025-05-13T23:10:00Z,3289,Citi Field,New York Mets,Pittsburgh Pirates,121,134,2,1,3,673540,Kodai Senga,656605,Mitch Keller
777942,2025-05-13,2025-05-13T23:15:00Z,4705,Truist Park,Atlanta Braves,Washington Nationals,144,120,5,2,7,680885,Spencer Schwellenbach,647336,Michael Soroka
777936,2025-05-13,2025-05-13T23:40:00Z,17,Wrigley Field,Chicago Cubs,Miami Marlins,112,146,5,4,9,676962,Ben Brown,678368,Valente Bellozo
777934,2025-05-13,2025-05-14T00:05:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,4,1,5,683004,Jack Leiter,607536,Kyle Freeland
777931,2025-05-13,2025-05-14T00:10:00Z,2392,Daikin Park,Houston Astros,Kansas City Royals,117,118,2,1,3,664285,Framber Valdez,663460,Kris Bubic
777932,2025-05-13,2025-05-14T01:40:00Z,2680,Petco Park,San Diego Padres,Los Angeles Angels,135,108,6,4,10,656302,Dylan Cease,667755,José Soriano
777926,2025-05-13,2025-05-14T01:40:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,2,1,3,693433,Bryan Woo,608331,Max Fried
777930,2025-05-13,2025-05-14T01:45:00Z,2395,Oracle Park,San Francisco Giants,Arizona Diamondbacks,137,109,10,6,16,592662,Robbie Ray,694297,Brandon Pfaadt
777937,2025-05-13,2025-05-14T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,Athletics,119,133,1,11,12,689017,Landon Knack,605488,Jeffrey Springs
777924,2025-05-14,2025-05-14T16:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Minnesota Twins,110,142,3,6,9,665152,Dean Kremer,641927,Bailey Ober
777938,2025-05-14,2025-05-14T16:10:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Minnesota Twins,110,142,6,8,14,694646,Chayce McDermott,680573,Simeon Woods Richardson
777922,2025-05-14,2025-05-14T17:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,143,138,2,1,3,666200,Jesús Luzardo,607200,Erick Fedde
777933,2025-05-14,2025-05-14T22:15:00Z,2681,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,143,138,7,14,21,605400,Aaron Nola,543243,Sonny Gray
777925,2025-05-14,2025-05-14T17:10:00Z,5,Progressive Field,Cleveland Guardians,Milwaukee Brewers,114,158,5,9,14,668909,Gavin Williams,701656,Logan Henderson
777916,2025-05-14,2025-05-14T19:45:00Z,2395,Oracle Park,San Francisco Giants,Arizona Diamondbacks,137,109,7,8,15,663855,Jordan Hicks,593958,Eduardo Rodriguez
777915,2025-05-14,2025-05-14T20:10:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,2,3,5,622491,Luis Castillo,701542,Will Warren
777927,2025-05-14,2025-05-14T22:40:00Z,2394,Comerica Park,Detroit Tigers,Boston Red Sox,116,111,6,5,11,669373,Tarik Skubal,690928,Hunter Dobbins
777923,2025-05-14,2025-05-14T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Tampa Bay Rays,141,139,3,1,4,605135,Chris Bassitt,686752,Ryan Pepiot
777919,2025-05-14,2025-05-14T23:10:00Z,3289,Citi Field,New York Mets,Pittsburgh Pirates,121,134,0,4,4,605280,Clay Holmes,663559,Bailey Falter
777928,2025-05-14,2025-05-14T23:14:00Z,2602,Great American Ball Park,Cincinnati Reds,Chicago White Sox,113,145,2,4,6,666157,Nick Lodolo,663436,Davis Martin
777929,2025-05-14,2025-05-14T23:15:00Z,4705,Truist Park,Atlanta Braves,Washington Nationals,144,120,4,5,9,693821,Bryce Elder,680730,Mitchell Parker
777921,2025-05-14,2025-05-14T23:40:00Z,17,Wrigley Field,Chicago Cubs,Miami Marlins,112,146,1,3,4,592791,Jameson Taillon,677960,Ryan Weathers
777918,2025-05-14,2025-05-15T00:05:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,8,3,11,571578,Patrick Corbin,622608,Antonio Senzatela
777920,2025-05-14,2025-05-15T00:10:00Z,2392,Daikin Park,Houston Astros,Kansas City Royals,117,118,4,3,7,676467,Colton Gordon,547179,Michael Lorenzen
777914,2025-05-14,2025-05-15T01:40:00Z,2680,Petco Park,San Diego Padres,Los Angeles Angels,135,108,5,1,6,681190,Randy Vásquez,543294,Kyle Hendricks
777917,2025-05-14,2025-05-15T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,Athletics,119,133,9,3,12,808967,Yoshinobu Yamamoto,680684,Gunnar Hoglund
777909,2025-05-15,2025-05-15T16:15:00Z,4705,Truist Park,Atlanta Braves,Washington Nationals,144,120,5,2,7,700363,AJ Smith-Shawver,592866,Trevor Williams
777911,2025-05-15,2025-05-15T16:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Minnesota Twins,110,142,0,4,4,608372,Tomoyuki Sugano,663978,Chris Paddack
777912,2025-05-15,2025-05-15T16:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Chicago White Sox,113,145,7,1,8,607259,Nick Martinez,669060,Bryse Wilson
777913,2025-05-15,2025-05-15T19:07:00Z,14,Rogers Centre,Toronto Blue Jays,Tampa Bay Rays,141,139,3,8,11,592332,Kevin Gausman,641793,Zack Littell
777910,2025-05-15,2025-05-16T00:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,1,0,1,594798,Jacob deGrom,686613,Hunter Brown
777946,2025-05-15,2025-05-16T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,Athletics,119,133,19,2,21,669422,Matt Sauer,674370,Osvaldo Bido
777900,2025-05-16,2025-05-16T18:20:00Z,17,Wrigley Field,Chicago Cubs,Chicago White Sox,112,145,13,3,16,690990,Cade Horton,681343,Shane Smith
777902,2025-05-16,2025-05-16T21:10:00Z,2602,Great American Ball Park,Cincinnati Reds,Cleveland Guardians,113,114,5,4,9,663903,Brady Singer,676440,Tanner Bibee
777905,2025-05-16,2025-05-16T22:45:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,143,134,8,4,12,624133,Ranger Suarez,571760,Andrew Heaney
777907,2025-05-16,2025-05-16T23:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Washington Nationals,110,120,3,4,7,700249,Cade Povich,669022,MacKenzie Gore
777904,2025-05-16,2025-05-16T23:05:00Z,3313,Yankee Stadium,New York Yankees,New York Mets,147,121,6,2,8,607074,Carlos Rodón,656731,Tylor Megill
777906,2025-05-16,2025-05-16T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Detroit Tigers,141,116,4,5,9,670102,Bowden Francis,656427,Jack Flaherty
777908,2025-05-16,2025-05-16T23:10:00Z,3,Fenway Park,Boston Red Sox,Atlanta Braves,111,144,2,4,6,676979,Garrett Crochet,519242,Chris Sale
777903,2025-05-16,2025-05-16T23:10:00Z,4169,loanDepot park,Miami Marlins,Tampa Bay Rays,146,139,9,4,13,676974,Max Meyer,671737,Taj Bradley
777901,2025-05-16,2025-05-16T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,St. Louis Cardinals,118,138,3,10,13,666142,Cole Ragans,669467,Andre Pallante
777895,2025-05-16,2025-05-17T00:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,3,6,9,543135,Nathan Eovaldi,621121,Lance McCullers Jr.
777898,2025-05-16,2025-05-17T00:10:00Z,32,American Family Field,Milwaukee Brewers,Minnesota Twins,158,142,0,3,3,694477,Chad Patrick,657746,Joe Ryan
777897,2025-05-16,2025-05-17T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,8,0,8,669203,Corbin Burnes,687223,Carson Palmquist
777896,2025-05-16,2025-05-17T01:40:00Z,2680,Petco Park,San Diego Padres,Seattle Mariners,135,136,1,5,6,663568,Stephen Kolek,688138,Logan Evans
777899,2025-05-16,2025-05-17T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,Los Angeles Angels,119,108,2,6,8,669160,Dustin May,686799,Jack Kochanowicz
777891,2025-05-16,2025-05-17T02:15:00Z,2395,Oracle Park,San Francisco Giants,Athletics,137,133,9,1,10,657277,Logan Webb,676664,JP Sears
777888,2025-05-17,2025-05-17T17:05:00Z,3313,Yankee Stadium,New York Yankees,New York Mets,147,121,2,3,5,657376,Clarke Schmidt,656288,Griffin Canning
777881,2025-05-17,2025-05-17T18:20:00Z,17,Wrigley Field,Chicago Cubs,Chicago White Sox,112,145,7,3,10,571510,Matthew Boyd,680732,Sean Burke
777886,2025-05-17,2025-05-17T19:07:00Z,14,Rogers Centre,Toronto Blue Jays,Detroit Tigers,141,116,2,1,3,641778,Eric Lauer,681857,Reese Olson
777890,2025-05-17,2025-05-17T20:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Washington Nationals,110,120,6,10,16,502043,Kyle Gibson,663623,Jake Irvin
777889,2025-05-17,2025-05-17T20:10:00Z,4169,loanDepot park,Miami Marlins,Tampa Bay Rays,146,139,0,4,4,645261,Sandy Alcantara,656876,Drew Rasmussen
777894,2025-05-17,2025-05-17T22:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Pittsburgh Pirates,143,134,5,2,7,554430,Zack Wheeler,669387,Carmen Mlodzinski
777892,2025-05-17,2025-05-17T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Cleveland Guardians,113,114,4,1,5,608718,Brent Suter,677944,Slade Cecconi
777882,2025-05-17,2025-05-17T23:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,5,1,6,641816,Tyler Mahle,669854,Ronel Blanco
777885,2025-05-17,2025-05-17T23:10:00Z,7,Kauffman Stadium,Kansas City Royals,St. Louis Cardinals,118,138,0,1,1,702070,Noah Cameron,571945,Miles Mikolas
777893,2025-05-17,2025-05-17T23:15:00Z,3,Fenway Park,Boston Red Sox,Atlanta Braves,111,144,7,6,13,608337,Lucas Giolito,656550,Grant Holmes
