game_pk,date,game_time_utc,venue_id,venue_name,home_team,away_team,home_team_id,away_team_id,home_runs,away_runs,total_runs,home_sp_id,home_sp_name,away_sp_id,away_sp_name
824780,2026-04-07,2026-04-07T22:45:00Z,3,Fenway Park,Boston Red Sox,Milwaukee Brewers,111,158,3,2,5,676979,Garrett Crochet,694819,Jacob Misiorowski
823567,2026-04-07,2026-04-07T23:05:00Z,3313,Yankee Stadium,New York Yankees,Athletics,147,133,5,3,8,693645,Cam Schlittler,650644,Aaron Civale
822831,2026-04-07,2026-04-07T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Los Angeles Dodgers,141,119,1,4,5,592332,Kevin Gausman,808967,Yoshinobu Yamamoto
823727,2026-04-07,2026-04-07T23:40:00Z,3312,Target Field,Minnesota Twins,Detroit Tigers,142,116,4,2,6,671737,Taj Bradley,669373,Tarik Skubal
822916,2026-04-07,2026-04-08T00:05:00Z,5325,Globe Life Field,Texas Rangers,Seattle Mariners,140,136,3,2,5,543135,Nathan Eovaldi,669923,George Kirby
824375,2026-04-07,2026-04-08T00:40:00Z,19,Coors Field,Colorado Rockies,Houston Astros,115,117,5,1,6,607536,Kyle Freeland,681347,Mike Burrows
824051,2026-04-07,2026-04-08T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Atlanta Braves,108,144,2,7,9,579328,Yusei Kikuchi,625643,Reynaldo López
823235,2026-04-07,2026-04-08T01:45:00Z,2395,Oracle Park,San Francisco Giants,Philadelphia Phillies,137,143,6,0,6,592662,Robbie Ray,650911,Cristopher Sánchez
823403,2026-04-08,2026-04-08T16:35:00Z,31,PNC Park,Pittsburgh Pirates,San Diego Padres,134,135,2,8,10,656605,Mitch Keller,650633,Michael King
824455,2026-04-08,2026-04-08T17:10:00Z,5,Progressive Field,Cleveland Guardians,Kansas City Royals,114,118,10,2,12,676282,Joey Cantillo,666142,Cole Ragans
824779,2026-04-08,2026-04-08T17:35:00Z,3,Fenway Park,Boston Red Sox,Milwaukee Brewers,111,158,5,0,5,543243,Sonny Gray,675660,Shane Drohan
824617,2026-04-08,2026-04-08T18:10:00Z,4,Rate Field,Chicago White Sox,Baltimore Orioles,145,110,3,5,8,680732,Sean Burke,680694,Kyle Bradish
822915,2026-04-08,2026-04-08T18:35:00Z,5325,Globe Life Field,Texas Rangers,Seattle Mariners,140,136,3,0,3,669022,MacKenzie Gore,693433,Bryan Woo
822833,2026-04-08,2026-04-08T19:07:00Z,14,Rogers Centre,Toronto Blue Jays,Los Angeles Dodgers,141,119,4,3,7,656302,Dylan Cease,660271,Shohei Ohtani
824374,2026-04-08,2026-04-08T19:10:00Z,19,Coors Field,Colorado Rockies,Houston Astros,115,117,9,1,10,547179,Michael Lorenzen,664299,Cristian Javier
823234,2026-04-08,2026-04-08T19:45:00Z,2395,Oracle Park,San Francisco Giants,Philadelphia Phillies,137,143,5,0,5,641816,Tyler Mahle,605400,Aaron Nola
822753,2026-04-08,2026-04-08T20:05:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,1,6,7,571945,Miles Mikolas,700241,Michael McGreevy
824050,2026-04-08,2026-04-08T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Atlanta Braves,108,144,2,8,10,672282,Reid Detmers,656550,Grant Holmes
823646,2026-04-08,2026-04-08T20:10:00Z,3289,Citi Field,New York Mets,Arizona Diamondbacks,121,109,2,7,9,656849,David Peterson,669194,Ryne Nelson
823000,2026-04-08,2026-04-08T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Chicago Cubs,139,112,2,6,8,671212,Joe Boyle,607067,Colin Rea
823885,2026-04-08,2026-04-08T22:40:00Z,4169,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,7,4,11,691587,Eury Pérez,663903,Brady Singer
823564,2026-04-08,2026-04-08T23:05:00Z,3313,Yankee Stadium,New York Yankees,Athletics,147,133,2,3,5,701542,Will Warren,622663,Luis Severino
823726,2026-04-08,2026-04-08T23:40:00Z,3312,Target Field,Minnesota Twins,Detroit Tigers,142,116,8,6,14,641927,Bailey Ober,664285,Framber Valdez
823884,2026-04-09,2026-04-09T16:10:00Z,4169,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,8,1,9,676974,Max Meyer,695076,Rhett Lowder
823565,2026-04-09,2026-04-09T17:35:00Z,3313,Yankee Stadium,New York Yankees,Athletics,147,133,0,1,1,677960,Ryan Weathers,605488,Jeffrey Springs
823724,2026-04-09,2026-04-09T17:40:00Z,3312,Target Field,Minnesota Twins,Detroit Tigers,142,116,3,1,4,690953,Mick Abel,656427,Jack Flaherty
823645,2026-04-09,2026-04-09T23:10:00Z,3289,Citi Field,New York Mets,Arizona Diamondbacks,121,109,1,7,8,690997,Nolan McLean,593958,Eduardo Rodriguez
824130,2026-04-09,2026-04-09T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,0,2,2,607625,Seth Lugo,641743,Anthony Kay
823319,2026-04-09,2026-04-10T01:40:00Z,2680,Petco Park,San Diego Padres,Colorado Rockies,135,115,7,3,10,681190,Randy Vásquez,623474,Jimmy Herget
824695,2026-04-10,2026-04-10T18:20:00Z,17,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,112,134,0,2,2,684007,Shota Imanaga,669387,Carmen Mlodzinski
823482,2026-04-10,2026-04-10T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,4,5,9,666200,Jesús Luzardo,647336,Michael Soroka
824297,2026-04-10,2026-04-10T22:40:00Z,2394,Comerica Park,Detroit Tigers,Miami Marlins,116,146,2,0,2,672456,Keider Montero,663978,Chris Paddack
824534,2026-04-10,2026-04-10T22:45:00Z,2602,Great American Ball Park,Cincinnati Reds,Los Angeles Angels,113,108,2,10,12,695505,Chase Burns,686799,Jack Kochanowicz
822829,2026-04-10,2026-04-10T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,10,4,14,571578,Patrick Corbin,680573,Simeon Woods Richardson
823643,2026-04-10,2026-04-10T23:10:00Z,3289,Citi Field,New York Mets,Athletics,121,133,0,4,4,605280,Clay Holmes,669372,J.T. Ginn
822997,2026-04-10,2026-04-10T23:10:00Z,12,Tropicana Field,Tampa Bay Rays,New York Yankees,139,147,5,3,8,571927,Steven Matz,661563,Luis Gil
824858,2026-04-10,2026-04-10T23:15:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,San Francisco Giants,110,137,3,6,9,669358,Shane Baz,694738,Landen Roupp
824941,2026-04-10,2026-04-10T23:15:00Z,4705,Truist Park,Atlanta Braves,Cleveland Guardians,144,114,11,5,16,693821,Bryce Elder,677944,Slade Cecconi
824128,2026-04-10,2026-04-10T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,2,0,2,663460,Kris Bubic,663436,Davis Martin
823808,2026-04-10,2026-04-10T23:40:00Z,32,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,3,7,10,676879,Aaron Ashby,663623,Jake Irvin
823076,2026-04-10,2026-04-11T00:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Boston Red Sox,138,111,3,2,5,669160,Dustin May,813349,Connelly Early
823318,2026-04-10,2026-04-11T01:40:00Z,2680,Petco Park,San Diego Padres,Colorado Rockies,135,115,5,2,7,621111,Walker Buehler,608372,Tomoyuki Sugano
823156,2026-04-10,2026-04-11T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,9,6,15,676106,Emerson Hancock,837227,Tatsuya Imai
823968,2026-04-10,2026-04-11T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Texas Rangers,119,140,8,7,15,607192,Tyler Glasnow,677958,Kumar Rocker
823480,2026-04-11,2026-04-11T17:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,4,3,7,592836,Taijuan Walker,694297,Brandon Pfaadt
824294,2026-04-11,2026-04-11T17:10:00Z,2394,Comerica Park,Detroit Tigers,Miami Marlins,116,146,6,1,7,663554,Casey Mize,676083,Janson Junk
824697,2026-04-11,2026-04-11T18:20:00Z,17,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,112,134,3,4,7,665795,Edward Cabrera,677952,Braxton Ashcraft
822830,2026-04-11,2026-04-11T19:07:00Z,14,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,4,7,11,641778,Eric Lauer,657746,Joe Ryan
824535,2026-04-11,2026-04-11T20:10:00Z,2602,Great American Ball Park,Cincinnati Reds,Los Angeles Angels,113,108,7,3,10,682227,Brandon Williamson,691946,George Klassen
823644,2026-04-11,2026-04-11T20:10:00Z,3289,Citi Field,New York Mets,Athletics,121,133,6,11,17,673540,Kodai Senga,682052,Jacob Lopez
824129,2026-04-11,2026-04-11T20:10:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,2,0,2,608379,Michael Wacha,607200,Erick Fedde
822996,2026-04-11,2026-04-11T22:10:00Z,12,Tropicana Field,Tampa Bay Rays,New York Yankees,139,147,5,4,9,607259,Nick Martinez,608331,Max Fried
823805,2026-04-11,2026-04-11T23:10:00Z,32,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,1,3,4,690986,Kyle Harrison,656492,Foster Griffin
824857,2026-04-11,2026-04-11T23:15:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,San Francisco Giants,110,137,6,2,8,605135,Chris Bassitt,657277,Logan Webb
823074,2026-04-11,2026-04-11T23:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Boston Red Sox,138,111,1,7,8,681517,Kyle Leahy,624133,Ranger Suarez
824939,2026-04-11,2026-04-11T23:15:00Z,4705,Truist Park,Atlanta Braves,Cleveland Guardians,144,114,0,6,6,527048,Martín Pérez,800048,Parker Messick
823316,2026-04-11,2026-04-12T00:40:00Z,2680,Petco Park,San Diego Padres,Colorado Rockies,135,115,9,5,14,608566,Germán Márquez,663372,Ryan Feltner
823967,2026-04-11,2026-04-12T01:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Texas Rangers,119,140,6,3,9,686218,Emmet Sheehan,683004,Jack Leiter
823155,2026-04-11,2026-04-12T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,8,7,15,622491,Luis Castillo,621121,Lance McCullers Jr.
824859,2026-04-12,2026-04-12T17:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,San Francisco Giants,110,137,6,2,8,700249,Cade Povich,605288,Adrian Houser
823479,2026-04-12,2026-04-12T17:35:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,3,4,7,647315,Zach Pop,668678,Zac Gallen
822828,2026-04-12,2026-04-12T17:37:00Z,14,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,2,8,10,453286,Max Scherzer,671737,Taj Bradley
824533,2026-04-12,2026-04-12T17:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Los Angeles Angels,113,108,6,9,15,671096,Andrew Abbott,667755,José Soriano
823642,2026-04-12,2026-04-12T17:40:00Z,3289,Citi Field,New York Mets,Athletics,121,133,0,1,1,642547,Freddy Peralta,650644,Aaron Civale
824293,2026-04-12,2026-04-12T17:40:00Z,2394,Comerica Park,Detroit Tigers,Miami Marlins,116,146,8,2,10,669373,Tarik Skubal,645261,Sandy Alcantara
822998,2026-04-12,2026-04-12T17:40:00Z,12,Tropicana Field,Tampa Bay Rays,New York Yankees,139,147,5,4,9,656876,Drew Rasmussen,693645,Cam Schlittler
824126,2026-04-12,2026-04-12T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,5,6,11,702070,Noah Cameron,691799,Grant Taylor
823804,2026-04-12,2026-04-12T18:10:00Z,32,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,6,8,14,605540,Brandon Woodruff,641793,Zack Littell
823075,2026-04-12,2026-04-12T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Boston Red Sox,138,111,3,9,12,669467,Andre Pallante,678394,Brayan Bello
824696,2026-04-12,2026-04-12T18:20:00Z,17,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,112,134,7,6,13,592791,Jameson Taillon,696149,Bubba Chandler
823317,2026-04-12,2026-04-12T20:10:00Z,2680,Petco Park,San Diego Padres,Colorado Rockies,135,115,7,2,9,601713,Nick Pivetta,607536,Kyle Freeland
823154,2026-04-12,2026-04-12T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,6,1,7,669302,Logan Gilbert,675989,Cody Bolton
823966,2026-04-12,2026-04-12T20:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Texas Rangers,119,140,2,5,7,808963,Roki Sasaki,594798,Jacob deGrom
824938,2026-04-12,2026-04-12T23:20:00Z,4705,Truist Park,Atlanta Braves,Cleveland Guardians,144,114,13,1,14,519242,Chris Sale,676440,Tanner Bibee
823153,2026-04-13,2026-04-13T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,6,2,8,669923,George Kirby,681347,Mike Burrows
824856,2026-04-13,2026-04-13T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Arizona Diamondbacks,110,109,9,7,16,665152,Dean Kremer,669194,Ryne Nelson
823400,2026-04-13,2026-04-13T22:40:00Z,31,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,16,5,21,694973,Paul Skenes,676917,Cade Cavalli
823481,2026-04-13,2026-04-13T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,13,7,20,650911,Cristopher Sánchez,665871,Javier Assad
823563,2026-04-13,2026-04-13T23:05:00Z,3313,Yankee Stadium,New York Yankees,Los Angeles Angels,147,108,11,10,21,701542,Will Warren,579328,Yusei Kikuchi
824937,2026-04-13,2026-04-13T23:15:00Z,4705,Truist Park,Atlanta Braves,Miami Marlins,144,146,4,10,14,656550,Grant Holmes,691587,Eury Pérez
823725,2026-04-13,2026-04-13T23:40:00Z,3312,Target Field,Minnesota Twins,Boston Red Sox,142,111,13,6,19,641927,Bailey Ober,676979,Garrett Crochet
823073,2026-04-13,2026-04-13T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Cleveland Guardians,138,114,3,9,12,669461,Matthew Liberatore,668909,Gavin Williams
825024,2026-04-13,2026-04-14T01:40:00Z,2529,Sutter Health Park,Athletics,Texas Rangers,133,140,1,8,9,622663,Luis Severino,543135,Nathan Eovaldi
823964,2026-04-13,2026-04-14T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,New York Mets,119,121,4,0,4,680736,Justin Wrobleski,656849,David Peterson
824853,2026-04-14,2026-04-14T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Arizona Diamondbacks,110,109,3,4,7,669432,Trevor Rogers,518876,Merrill Kelly
824292,2026-04-14,2026-04-14T22:40:00Z,2394,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,2,1,3,664285,Framber Valdez,666142,Cole Ragans
823398,2026-04-14,2026-04-14T22:40:00Z,31,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,4,5,9,656605,Mitch Keller,676571,PJ Poulin
824531,2026-04-14,2026-04-14T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,San Francisco Giants,113,137,2,1,3,663903,Brady Singer,592662,Robbie Ray
823478,2026-04-14,2026-04-14T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,4,10,14,605400,Aaron Nola,702303,Riley Martin
823562,2026-04-14,2026-04-14T23:05:00Z,3313,Yankee Stadium,New York Yankees,Los Angeles Angels,147,108,1,7,8,677960,Ryan Weathers,672282,Reid Detmers
824935,2026-04-14,2026-04-14T23:15:00Z,4705,Truist Park,Atlanta Braves,Miami Marlins,144,146,6,5,11,625643,Reynaldo López,676974,Max Meyer
823723,2026-04-14,2026-04-14T23:40:00Z,3312,Target Field,Minnesota Twins,Boston Red Sox,142,111,6,0,6,690953,Mick Abel,543243,Sonny Gray
824616,2026-04-14,2026-04-14T23:40:00Z,4,Rate Field,Chicago White Sox,Tampa Bay Rays,145,139,5,8,13,702273,Noah Schultz,663556,Shane McClanahan
823802,2026-04-14,2026-04-14T23:40:00Z,32,American Family Field,Milwaukee Brewers,Toronto Blue Jays,158,141,7,9,16,694819,Jacob Misiorowski,592332,Kevin Gausman
823072,2026-04-14,2026-04-14T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Cleveland Guardians,138,114,6,5,11,700241,Michael McGreevy,676282,Joey Cantillo
824210,2026-04-14,2026-04-15T00:10:00Z,2392,Daikin Park,Houston Astros,Colorado Rockies,117,115,7,6,13,676467,Colton Gordon,547179,Michael Lorenzen
823315,2026-04-14,2026-04-15T01:40:00Z,2680,Petco Park,San Diego Padres,Seattle Mariners,135,136,4,1,5,650633,Michael King,693433,Bryan Woo
825022,2026-04-14,2026-04-15T01:40:00Z,2529,Sutter Health Park,Athletics,Texas Rangers,133,140,2,1,3,605488,Jeffrey Springs,669022,MacKenzie Gore
823965,2026-04-14,2026-04-15T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,New York Mets,119,121,2,1,3,808967,Yoshinobu Yamamoto,690997,Nolan McLean
824855,2026-04-15,2026-04-15T16:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Arizona Diamondbacks,110,109,5,8,13,680694,Kyle Bradish,593958,Eduardo Rodriguez
823071,2026-04-15,2026-04-15T17:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Cleveland Guardians,138,114,5,3,8,669160,Dustin May,677944,Slade Cecconi
823722,2026-04-15,2026-04-15T17:40:00Z,3312,Target Field,Minnesota Twins,Boston Red Sox,142,111,5,9,14,680573,Simeon Woods Richardson,813349,Connelly Early
824291,2026-04-15,2026-04-15T22:40:00Z,2394,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,2,1,3,656427,Jack Flaherty,607625,Seth Lugo
823399,2026-04-15,2026-04-15T22:40:00Z,31,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,2,0,2,682254,Mason Montgomery,663623,Jake Irvin
824532,2026-04-15,2026-04-15T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,San Francisco Giants,113,137,8,3,11,695076,Rhett Lowder,641816,Tyler Mahle
823477,2026-04-15,2026-04-15T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,2,11,13,666200,Jesús Luzardo,684007,Shota Imanaga
823561,2026-04-15,2026-04-15T23:05:00Z,3313,Yankee Stadium,New York Yankees,Los Angeles Angels,147,108,5,4,9,661563,Luis Gil,686799,Jack Kochanowicz
824936,2026-04-15,2026-04-15T23:15:00Z,4705,Truist Park,Atlanta Braves,Miami Marlins,144,146,6,3,9,693821,Bryce Elder,663978,Chris Paddack
824615,2026-04-15,2026-04-15T23:40:00Z,4,Rate Field,Chicago White Sox,Tampa Bay Rays,145,139,3,8,11,680732,Sean Burke,642121,Cole Sulser
823803,2026-04-15,2026-04-15T23:40:00Z,32,American Family Field,Milwaukee Brewers,Toronto Blue Jays,158,141,2,1,3,694477,Chad Patrick,656302,Dylan Cease
824209,2026-04-15,2026-04-16T00:10:00Z,2392,Daikin Park,Houston Astros,Colorado Rockies,117,115,3,1,4,681293,Spencer Arrighetti,500779,Jose Quintana
823314,2026-04-15,2026-04-16T01:40:00Z,2680,Petco Park,San Diego Padres,Seattle Mariners,135,136,7,6,13,681190,Randy Vásquez,676106,Emerson Hancock
825021,2026-04-15,2026-04-16T01:40:00Z,2529,Sutter Health Park,Athletics,Texas Rangers,133,140,6,5,11,669372,J.T. Ginn,677958,Kumar Rocker
823963,2026-04-15,2026-04-16T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,New York Mets,119,121,8,2,10,660271,Shohei Ohtani,605280,Clay Holmes
823396,2026-04-16,2026-04-16T16:35:00Z,31,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,7,8,15,677952,Braxton Ashcraft,656492,Foster Griffin
824530,2026-04-16,2026-04-16T16:40:00Z,2602,Great American Ball Park,Cincinnati Reds,San Francisco Giants,113,137,0,3,3,695505,Chase Burns,694738,Landen Roupp
824289,2026-04-16,2026-04-16T17:10:00Z,2394,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,10,9,19,672456,Keider Montero,663460,Kris Bubic
823560,2026-04-16,2026-04-16T17:35:00Z,3313,Yankee Stadium,New York Yankees,Los Angeles Angels,147,108,4,11,15,608331,Max Fried,608718,Brent Suter
823801,2026-04-16,2026-04-16T17:40:00Z,32,American Family Field,Milwaukee Brewers,Toronto Blue Jays,158,141,2,1,3,687075,Brandon Sproat,571578,Patrick Corbin
824614,2026-04-16,2026-04-16T18:10:00Z,4,Rate Field,Chicago White Sox,Tampa Bay Rays,145,139,3,5,8,673929,Jordan Leasure,571927,Steven Matz
825023,2026-04-16,2026-04-16T19:05:00Z,2529,Sutter Health Park,Athletics,Texas Rangers,133,140,6,9,15,682052,Jacob Lopez,683004,Jack Leiter
824453,2026-04-16,2026-04-16T22:10:00Z,5,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,4,2,6,800048,Parker Messick,669358,Shane Baz
824208,2026-04-16,2026-04-17T00:10:00Z,2392,Daikin Park,Houston Astros,Colorado Rockies,117,115,2,3,5,680802,Ryan Weiss,675848,Juan Mejia
823313,2026-04-16,2026-04-17T00:40:00Z,2680,Petco Park,San Diego Padres,Seattle Mariners,135,136,5,2,7,621111,Walker Buehler,622491,Luis Castillo
824693,2026-04-17,2026-04-17T18:20:00Z,17,Wrigley Field,Chicago Cubs,New York Mets,112,121,12,4,16,665795,Edward Cabrera,673540,Kodai Senga
824454,2026-04-17,2026-04-17T22:10:00Z,5,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,4,6,10,676440,Tanner Bibee,605135,Chris Bassitt
823476,2026-04-17,2026-04-17T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,0,9,9,592836,Taijuan Walker,527048,Martín Pérez
822752,2026-04-17,2026-04-17T22:45:00Z,3309,Nationals Park,Washington Nationals,San Francisco Giants,120,137,5,10,15,641793,Zack Littell,657277,Logan Webb
823397,2026-04-17,2026-04-17T22:45:00Z,31,PNC Park,Pittsburgh Pirates,Tampa Bay Rays,134,139,5,1,6,696149,Bubba Chandler,607259,Nick Martinez
823559,2026-04-17,2026-04-17T23:05:00Z,3313,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,4,2,6,693645,Cam Schlittler,608379,Michael Wacha
823883,2026-04-17,2026-04-17T23:10:00Z,4169,loanDepot park,Miami Marlins,Milwaukee Brewers,146,158,5,7,12,676083,Janson Junk,689441,Coleman Crow
824778,2026-04-17,2026-04-17T23:15:00Z,3,Fenway Park,Boston Red Sox,Detroit Tigers,111,116,1,0,1,624133,Ranger Suarez,663554,Casey Mize
824207,2026-04-17,2026-04-18T00:10:00Z,2392,Daikin Park,Houston Astros,St. Louis Cardinals,117,138,4,9,13,663567,Peter Lambert,681517,Kyle Leahy
823720,2026-04-17,2026-04-18T00:10:00Z,3312,Target Field,Minnesota Twins,Cincinnati Reds,142,113,1,2,3,657746,Joe Ryan,682227,Brandon Williamson
824373,2026-04-17,2026-04-18T00:40:00Z,19,Coors Field,Colorado Rockies,Los Angeles Dodgers,115,119,1,7,8,608372,Tomoyuki Sugano,607192,Tyler Glasnow
824048,2026-04-17,2026-04-18T01:38:00Z,1,Angel Stadium,Los Angeles Angels,San Diego Padres,108,135,8,0,8,667755,José Soriano,663362,Matt Waldron
823152,2026-04-17,2026-04-18T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Texas Rangers,136,140,0,5,5,669302,Logan Gilbert,594798,Jacob deGrom
825101,2026-04-17,2026-04-18T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Toronto Blue Jays,109,141,6,3,9,647336,Michael Soroka,680755,Braydon Fisher
825019,2026-04-17,2026-04-18T01:40:00Z,2529,Sutter Health Park,Athletics,Chicago White Sox,133,145,2,9,11,650644,Aaron Civale,663436,Davis Martin
823558,2026-04-18,2026-04-18T17:35:00Z,3313,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,13,4,17,701542,Will Warren,702070,Noah Cameron
823721,2026-04-18,2026-04-18T18:10:00Z,3312,Target Field,Minnesota Twins,Cincinnati Reds,142,113,4,5,9,671737,Taj Bradley,671096,Andrew Abbott
824694,2026-04-18,2026-04-18T18:20:00Z,17,Wrigley Field,Chicago Cubs,New York Mets,112,121,4,2,6,592791,Jameson Taillon,642547,Freddy Peralta
823394,2026-04-18,2026-04-18T19:30:00Z,31,PNC Park,Pittsburgh Pirates,Tampa Bay Rays,134,139,7,8,15,694973,Paul Skenes,656876,Drew Rasmussen
822751,2026-04-18,2026-04-18T20:05:00Z,3309,Nationals Park,Washington Nationals,San Francisco Giants,120,137,6,7,13,676917,Cade Cavalli,605288,Adrian Houser
825020,2026-04-18,2026-04-18T20:05:00Z,2529,Sutter Health Park,Athletics,Chicago White Sox,133,145,7,6,13,622663,Luis Severino,607200,Erick Fedde
824775,2026-04-18,2026-04-18T20:10:00Z,3,Fenway Park,Boston Red Sox,Detroit Tigers,111,116,1,4,5,678394,Brayan Bello,669373,Tarik Skubal
823882,2026-04-18,2026-04-18T20:10:00Z,4169,loanDepot park,Miami Marlins,Milwaukee Brewers,146,158,2,5,7,645261,Sandy Alcantara,605540,Brandon Woodruff
824451,2026-04-18,2026-04-18T22:10:00Z,5,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,4,2,6,668909,Gavin Williams,665152,Dean Kremer
824206,2026-04-18,2026-04-18T23:10:00Z,2392,Daikin Park,Houston Astros,St. Louis Cardinals,117,138,5,7,12,621121,Lance McCullers Jr.,669467,Andre Pallante
823151,2026-04-18,2026-04-18T23:15:00Z,680,T-Mobile Park,Seattle Mariners,Texas Rangers,136,140,7,3,10,669923,George Kirby,543135,Nathan Eovaldi
823474,2026-04-18,2026-04-18T23:15:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,1,3,4,650911,Cristopher Sánchez,519242,Chris Sale
824372,2026-04-18,2026-04-19T00:10:00Z,19,Coors Field,Colorado Rockies,Los Angeles Dodgers,115,119,4,3,7,663372,Ryan Feltner,686218,Emmet Sheehan
825098,2026-04-18,2026-04-19T00:10:00Z,15,Chase Field,Arizona Diamondbacks,Toronto Blue Jays,109,141,6,2,8,668678,Zac Gallen,453286,Max Scherzer
824049,2026-04-18,2026-04-19T01:38:00Z,1,Angel Stadium,Los Angeles Angels,San Diego Padres,108,135,1,4,5,579328,Yusei Kikuchi,608566,Germán Márquez
822750,2026-04-19,2026-04-19T17:35:00Z,3309,Nationals Park,Washington Nationals,San Francisco Giants,120,137,3,0,3,676571,PJ Poulin,592662,Robbie Ray
823393,2026-04-19,2026-04-19T17:35:00Z,31,PNC Park,Pittsburgh Pirates,Tampa Bay Rays,134,139,6,3,9,656605,Mitch Keller,663556,Shane McClanahan
823556,2026-04-19,2026-04-19T17:35:00Z,3313,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,7,0,7,677960,Ryan Weathers,666142,Cole Ragans
824452,2026-04-19,2026-04-19T17:40:00Z,5,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,8,4,12,676282,Joey Cantillo,669432,Trevor Rogers
823881,2026-04-19,2026-04-19T17:40:00Z,4169,loanDepot park,Miami Marlins,Milwaukee Brewers,146,158,5,3,8,691587,Eury Pérez,694819,Jacob Misiorowski
