date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2018-04-21,MIA,MIL,Miami Marlins,Milwaukee Brewers,9.0,9.0,5,6,2018
2018-04-21,NYM,ATL,New York Mets,Atlanta Braves,8.0,8.5,3,4,2018
2018-04-21,CUB,COL,Chicago Cubs,Colorado Rockies,10.5,9.5,2,5,2018
2018-04-21,SDG,ARI,San Diego Padres,Arizona Diamondbacks,8.5,8.0,2,6,2018
2018-04-21,WAS,LAD,Washington Nationals,Los Angeles Dodgers,7.0,7.5,0,4,2018
2018-04-21,TOR,NYY,Toronto Blue Jays,New York Yankees,9.0,8.5,1,9,2018
2018-04-21,KAN,DET,Kansas City Royals,Detroit Tigers,8.5,8.5,4,12,2018
2018-04-21,CLE,BAL,Cleveland Guardians,Baltimore Orioles,9.0,9.5,4,0,2018
2018-04-21,MIN,TAM,Minnesota Twins,Tampa Bay Rays,8.0,7.5,1,10,2018
2018-04-21,HOU,CWS,Houston Astros,Chicago White Sox,8.5,9.0,10,1,2018
2018-04-21,SEA,TEX,Seattle Mariners,Texas Rangers,9.0,8.5,9,7,2018
2018-04-21,BOS,OAK,Boston Red Sox,Oakland Athletics,7.0,7.5,0,3,2018
2018-04-21,SFO,LAA,San Francisco Giants,Los Angeles Angels,8.5,9.5,3,4,2018
2018-04-22,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,8.0,8.5,2,3,2018
2018-04-22,MIA,MIL,Miami Marlins,Milwaukee Brewers,9.0,9.0,2,4,2018
2018-04-22,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.5,7.5,2,9,2018
2018-04-22,CUB,COL,Chicago Cubs,Colorado Rockies,10.5,10.5,9,7,2018
2018-04-22,SDG,ARI,San Diego Padres,Arizona Diamondbacks,8.0,7.0,2,4,2018
2018-04-22,WAS,LAD,Washington Nationals,Los Angeles Dodgers,8.0,8.0,3,4,2018
2018-04-22,TOR,NYY,Toronto Blue Jays,New York Yankees,8.5,8.5,1,5,2018
2018-04-22,CLE,BAL,Cleveland Guardians,Baltimore Orioles,7.5,7.5,7,3,2018
2018-04-22,KAN,DET,Kansas City Royals,Detroit Tigers,8.5,9.0,8,5,2018
2018-04-22,MIN,TAM,Minnesota Twins,Tampa Bay Rays,8.5,9.0,6,8,2018
2018-04-22,HOU,CWS,Houston Astros,Chicago White Sox,8.5,8.0,7,1,2018
2018-04-22,SEA,TEX,Seattle Mariners,Texas Rangers,10.5,10.0,4,7,2018
2018-04-22,BOS,OAK,Boston Red Sox,Oakland Athletics,8.5,8.5,1,4,2018
2018-04-22,SFO,LAA,San Francisco Giants,Los Angeles Angels,8.5,9.0,4,2,2018
2018-04-23,ATL,CIN,Atlanta Braves,Cincinnati Reds,9.0,8.5,4,10,2018
2018-04-23,SDG,COL,San Diego Padres,Colorado Rockies,11.0,12.0,13,5,2018
2018-04-23,MIA,LAD,Miami Marlins,Los Angeles Dodgers,8.0,8.0,1,2,2018
2018-04-23,WAS,SFO,Washington Nationals,San Francisco Giants,7.5,8.0,2,4,2018
2018-04-23,MIN,NYY,Minnesota Twins,New York Yankees,9.0,8.5,1,14,2018
2018-04-23,CLE,BAL,Cleveland Guardians,Baltimore Orioles,8.0,8.0,2,1,2018
2018-04-23,OAK,TEX,Oakland Athletics,Texas Rangers,10.0,10.0,9,4,2018
2018-04-23,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.5,2,0,2018
2018-04-23,SEA,CWS,Seattle Mariners,Chicago White Sox,9.0,9.5,4,10,2018
2018-04-24,ATL,CIN,Atlanta Braves,Cincinnati Reds,8.5,8.5,7,9,2018
2018-04-24,ARI,PHI,Arizona Diamondbacks,Philadelphia Phillies,8.0,7.5,8,4,2018
2018-04-24,NYM,STL,New York Mets,St. Louis Cardinals,8.0,8.0,6,5,2018
2018-04-24,SDG,COL,San Diego Padres,Colorado Rockies,11.5,10.0,0,8,2018
2018-04-24,MIA,LAD,Miami Marlins,Los Angeles Dodgers,8.0,7.5,3,2,2018
2018-04-24,WAS,SFO,Washington Nationals,San Francisco Giants,8.0,8.0,3,4,2018
2018-04-24,SEA,CWS,Seattle Mariners,Chicago White Sox,9.5,9.5,1,0,2018
2018-04-24,MIN,NYY,Minnesota Twins,New York Yankees,8.5,8.5,3,8,2018
2018-04-24,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.5,8.5,3,4,2018
2018-04-24,OAK,TEX,Oakland Athletics,Texas Rangers,9.5,10.0,3,2,2018
2018-04-24,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.0,8,7,2018
2018-04-24,CUB,CLE,Chicago Cubs,Cleveland Guardians,9.0,9.0,10,3,2018
2018-04-24,MIL,KAN,Milwaukee Brewers,Kansas City Royals,8.5,9.5,5,2,2018
2018-04-25,SDG,COL,San Diego Padres,Colorado Rockies,10.0,9.5,2,5,2018
2018-04-25,WAS,SFO,Washington Nationals,San Francisco Giants,7.0,7.0,15,2,2018
2018-04-25,ATL,CIN,Atlanta Braves,Cincinnati Reds,9.0,9.5,5,4,2018
2018-04-25,ARI,PHI,Arizona Diamondbacks,Philadelphia Phillies,7.0,7.0,3,5,2018
2018-04-25,MIA,LAD,Miami Marlins,Los Angeles Dodgers,7.0,7.0,8,6,2018
2018-04-25,NYM,STL,New York Mets,St. Louis Cardinals,8.5,8.5,1,9,2018
2018-04-25,SEA,CWS,Seattle Mariners,Chicago White Sox,9.5,9.5,4,3,2018
2018-04-25,LAA,HOU,Los Angeles Angels,Houston Astros,8.0,8.5,2,5,2018
2018-04-25,MIN,NYY,Minnesota Twins,New York Yankees,9.0,9.0,4,7,2018
2018-04-25,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,7.5,9.0,8,4,2018
2018-04-25,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.5,9.0,4,3,2018
2018-04-25,OAK,TEX,Oakland Athletics,Texas Rangers,10.5,9.5,2,4,2018
2018-04-25,DET,PIT,Detroit Tigers,Pittsburgh Pirates,7.5,8.0,3,8,2018
2018-04-25,CUB,CLE,Chicago Cubs,Cleveland Guardians,8.0,7.5,1,4,2018
2018-04-25,MIL,KAN,Milwaukee Brewers,Kansas City Royals,9.0,8.5,6,2,2018
2018-04-25,DET,PIT,Detroit Tigers,Pittsburgh Pirates,7.5,7.5,13,10,2018
2018-04-26,ATL,CIN,Atlanta Braves,Cincinnati Reds,9.0,9.0,7,4,2018
2018-04-26,ARI,PHI,Arizona Diamondbacks,Philadelphia Phillies,8.5,9.0,8,2,2018
2018-04-26,NYM,STL,New York Mets,St. Louis Cardinals,7.0,7.5,3,4,2018
2018-04-26,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.0,8.5,0,1,2018
2018-04-26,MIN,NYY,Minnesota Twins,New York Yankees,9.5,10.0,3,4,2018
2018-04-26,SEA,CLE,Seattle Mariners,Cleveland Guardians,7.5,7.5,5,4,2018
2018-04-26,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,7.5,7.5,9,5,2018
2018-04-26,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.0,8.0,5,4,2018
2018-04-26,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,9.0,6,3,2018
2018-04-26,DET,PIT,Detroit Tigers,Pittsburgh Pirates,8.0,7.5,0,1,2018
2018-04-27,MIL,CUB,Milwaukee Brewers,Chicago Cubs,7.5,7.5,2,3,2018
2018-04-27,ARI,WAS,Arizona Diamondbacks,Washington Nationals,7.0,7.0,5,4,2018
2018-04-27,ATL,PHI,Atlanta Braves,Philadelphia Phillies,7.5,8.0,3,7,2018
2018-04-27,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.5,8.5,5,6,2018
2018-04-27,COL,MIA,Colorado Rockies,Miami Marlins,8.0,8.0,1,0,2018
2018-04-27,NYM,SDG,New York Mets,San Diego Padres,7.0,7.0,5,1,2018
2018-04-27,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,8.0,8.0,4,6,2018
2018-04-27,DET,BAL,Detroit Tigers,Baltimore Orioles,9.5,9.5,0,6,2018
2018-04-27,TEX,TOR,Texas Rangers,Toronto Blue Jays,9.0,9.0,6,4,2018
2018-04-27,SEA,CLE,Seattle Mariners,Cleveland Guardians,7.5,8.0,5,6,2018
2018-04-27,TAM,BOS,Tampa Bay Rays,Boston Red Sox,9.0,8.5,4,3,2018
2018-04-27,OAK,HOU,Oakland Athletics,Houston Astros,8.5,8.5,8,1,2018
2018-04-27,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,9.0,7,4,2018
2018-04-27,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,8.0,4,3,2018
2018-04-27,CIN,MIN,Cincinnati Reds,Minnesota Twins,9.0,9.5,15,9,2018
2018-04-28,MIL,CUB,Milwaukee Brewers,Chicago Cubs,7.0,7.0,0,3,2018
2018-04-28,ARI,WAS,Arizona Diamondbacks,Washington Nationals,8.0,8.0,4,3,2018
2018-04-28,ATL,PHI,Atlanta Braves,Philadelphia Phillies,8.5,8.5,4,1,2018
2018-04-28,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.0,8.5,2,6,2018
2018-04-28,COL,MIA,Colorado Rockies,Miami Marlins,8.5,8.0,1,4,2018
2018-04-28,NYM,SDG,New York Mets,San Diego Padres,8.0,7.0,2,12,2018
2018-04-28,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,7.0,6.5,3,8,2018
2018-04-28,TAM,BOS,Tampa Bay Rays,Boston Red Sox,8.5,9.0,12,6,2018
2018-04-28,TEX,TOR,Texas Rangers,Toronto Blue Jays,9.0,9.0,7,4,2018
2018-04-28,SEA,CLE,Seattle Mariners,Cleveland Guardians,8.0,7.5,12,4,2018
2018-04-28,DET,BAL,Detroit Tigers,Baltimore Orioles,9.0,9.0,9,5,2018
2018-04-28,OAK,HOU,Oakland Athletics,Houston Astros,8.5,9.0,0,11,2018
2018-04-28,CWS,KAN,Chicago White Sox,Kansas City Royals,10.0,10.0,2,5,2018
2018-04-28,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,7.5,11,1,2018
2018-04-28,CIN,MIN,Cincinnati Reds,Minnesota Twins,9.0,10.5,1,3,2018
2018-04-28,CWS,KAN,Chicago White Sox,Kansas City Royals,9.5,9.5,8,0,2018
2018-04-28,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,7.5,8.0,15,6,2018
2018-04-29,COL,MIA,Colorado Rockies,Miami Marlins,7.5,7.5,0,3,2018
2018-04-29,ARI,WAS,Arizona Diamondbacks,Washington Nationals,8.0,7.0,1,3,2018
2018-04-29,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.5,8.0,0,5,2018
2018-04-29,ATL,PHI,Atlanta Braves,Philadelphia Phillies,8.5,8.5,10,1,2018
2018-04-29,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.5,8.5,0,2,2018
2018-04-29,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,8.0,8.0,2,4,2018
2018-04-29,NYM,SDG,New York Mets,San Diego Padres,8.5,8.5,14,2,2018
2018-04-29,TAM,BOS,Tampa Bay Rays,Boston Red Sox,9.0,8.5,3,4,2018
2018-04-29,DET,BAL,Detroit Tigers,Baltimore Orioles,9.0,8.5,3,5,2018
2018-04-29,TEX,TOR,Texas Rangers,Toronto Blue Jays,9.0,9.0,2,7,2018
2018-04-29,SEA,CLE,Seattle Mariners,Cleveland Guardians,9.0,8.5,10,4,2018
2018-04-29,OAK,HOU,Oakland Athletics,Houston Astros,8.0,8.0,4,8,2018
2018-04-29,CWS,KAN,Chicago White Sox,Kansas City Royals,9.5,9.5,4,5,2018
2018-04-29,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,9.0,2,1,2018
2018-04-29,CIN,MIN,Cincinnati Reds,Minnesota Twins,9.0,9.0,8,2,2018
2018-04-30,PIT,WAS,Pittsburgh Pirates,Washington Nationals,7.5,8.0,2,3,2018
2018-04-30,PHI,MIA,Philadelphia Phillies,Miami Marlins,7.5,7.5,4,8,2018
2018-04-30,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.5,6,5,2018
2018-04-30,COL,CUB,Colorado Rockies,Chicago Cubs,9.5,10.0,2,3,2018
2018-04-30,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,8.5,8.0,5,8,2018
2018-04-30,SDG,SFO,San Diego Padres,San Francisco Giants,7.5,7.5,5,6,2018
2018-04-30,TEX,CLE,Texas Rangers,Cleveland Guardians,8.0,8.0,5,7,2018
2018-04-30,TAM,DET,Tampa Bay Rays,Detroit Tigers,9.5,8.5,3,2,2018
2018-04-30,KAN,BOS,Kansas City Royals,Boston Red Sox,9.0,8.5,6,10,2018
2018-04-30,NYY,HOU,New York Yankees,Houston Astros,9.0,8.5,1,2,2018
2018-04-30,TOR,MIN,Toronto Blue Jays,Minnesota Twins,9.0,10.0,7,5,2018
2018-05-01,PIT,WAS,Pittsburgh Pirates,Washington Nationals,7.0,7.5,4,12,2018
2018-05-01,PHI,MIA,Philadelphia Phillies,Miami Marlins,8.5,9.0,1,2,2018
2018-05-01,ATL,NYM,Atlanta Braves,New York Mets,7.0,7.0,3,2,2018
2018-05-01,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.5,7,6,2018
2018-05-01,COL,CUB,Colorado Rockies,Chicago Cubs,11.0,10.5,3,1,2018
2018-05-01,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,7.5,7.5,3,4,2018
2018-05-01,SDG,SFO,San Diego Padres,San Francisco Giants,8.0,7.5,3,2,2018
2018-05-01,TEX,CLE,Texas Rangers,Cleveland Guardians,9.0,9.5,8,6,2018
2018-05-01,TAM,DET,Tampa Bay Rays,Detroit Tigers,8.5,8.5,1,2,2018
2018-05-01,KAN,BOS,Kansas City Royals,Boston Red Sox,7.5,8.5,7,6,2018
2018-05-01,NYY,HOU,New York Yankees,Houston Astros,8.0,8.5,4,0,2018
2018-05-01,TOR,MIN,Toronto Blue Jays,Minnesota Twins,9.5,9.0,7,4,2018
2018-05-01,BAL,LAA,Baltimore Orioles,Los Angeles Angels,9.0,8.5,2,3,2018
2018-05-01,OAK,SEA,Oakland Athletics,Seattle Mariners,8.0,9.0,3,6,2018
2018-05-01,CWS,STL,Chicago White Sox,St. Louis Cardinals,9.0,9.5,2,3,2018
2018-05-02,COL,CUB,Colorado Rockies,Chicago Cubs,10.5,10.5,11,2,2018
2018-05-02,SDG,SFO,San Diego Padres,San Francisco Giants,8.0,8.0,4,9,2018
2018-05-02,PIT,WAS,Pittsburgh Pirates,Washington Nationals,7.5,7.5,3,9,2018
2018-05-02,ATL,NYM,Atlanta Braves,New York Mets,7.0,7.5,7,0,2018
2018-05-02,PHI,MIA,Philadelphia Phillies,Miami Marlins,8.0,7.0,6,0,2018
2018-05-02,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.5,9.5,3,1,2018
2018-05-02,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,8.0,7.5,2,1,2018
2018-05-02,KAN,BOS,Kansas City Royals,Boston Red Sox,9.0,11.0,4,5,2018
2018-05-02,TAM,DET,Tampa Bay Rays,Detroit Tigers,8.0,8.0,2,3,2018
2018-05-02,TOR,MIN,Toronto Blue Jays,Minnesota Twins,9.5,9.0,0,4,2018
2018-05-02,TEX,CLE,Texas Rangers,Cleveland Guardians,8.0,9.0,4,12,2018
2018-05-02,NYY,HOU,New York Yankees,Houston Astros,8.0,8.5,4,0,2018
2018-05-02,BAL,LAA,Baltimore Orioles,Los Angeles Angels,8.5,7.5,7,10,2018
2018-05-02,OAK,SEA,Oakland Athletics,Seattle Mariners,8.0,8.0,3,2,2018
2018-05-02,CWS,STL,Chicago White Sox,St. Louis Cardinals,8.5,9.5,2,3,2018
2018-05-03,PIT,WAS,Pittsburgh Pirates,Washington Nationals,8.5,9.5,1,3,2018
2018-05-03,ATL,NYM,Atlanta Braves,New York Mets,8.5,9.5,11,0,2018
2018-05-03,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,7.5,7.0,5,2,2018
2018-05-03,NYY,HOU,New York Yankees,Houston Astros,8.5,8.0,6,5,2018
2018-05-03,DET,KAN,Detroit Tigers,Kansas City Royals,9.5,9.5,6,10,2018
2018-05-03,BOS,TEX,Boston Red Sox,Texas Rangers,9.5,9.0,5,11,2018
2018-05-03,MIN,CWS,Minnesota Twins,Chicago White Sox,9.0,9.0,5,6,2018
2018-05-03,BAL,LAA,Baltimore Orioles,Los Angeles Angels,8.5,10.0,3,12,2018
2018-05-03,OAK,SEA,Oakland Athletics,Seattle Mariners,8.0,8.5,1,4,2018
2018-05-03,TOR,CLE,Toronto Blue Jays,Cleveland Guardians,8.5,9.0,13,11,2018
2018-05-03,TOR,CLE,Toronto Blue Jays,Cleveland Guardians,10.0,10.0,4,13,2018
2018-05-04,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.5,9.0,3,7,2018
2018-05-04,MIA,CIN,Miami Marlins,Cincinnati Reds,9.0,9.0,1,4,2018
2018-05-04,COL,NYM,Colorado Rockies,New York Mets,8.0,8.5,8,7,2018
2018-05-04,SFO,ATL,San Francisco Giants,Atlanta Braves,9.0,9.0,9,4,2018
2018-05-04,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,8.5,8.5,6,4,2018
2018-05-04,CUB,STL,Chicago Cubs,St. Louis Cardinals,8.5,8.0,2,3,2018
2018-05-04,LAD,SDG,Los Angeles Dodgers,San Diego Padres,7.0,8.0,4,0,2018
2018-05-04,CLE,NYY,Cleveland Guardians,New York Yankees,9.5,11.0,6,7,2018
2018-05-04,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.0,8.0,2,6,2018
2018-05-04,BOS,TEX,Boston Red Sox,Texas Rangers,9.5,9.0,5,1,2018
2018-05-04,MIN,CWS,Minnesota Twins,Chicago White Sox,9.0,9.0,6,4,2018
2018-05-04,DET,KAN,Detroit Tigers,Kansas City Royals,9.0,9.0,2,4,2018
2018-05-04,BAL,OAK,Baltimore Orioles,Oakland Athletics,9.0,9.5,4,6,2018
2018-05-04,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.5,8.5,5,0,2018
2018-05-04,HOU,ARI,Houston Astros,Arizona Diamondbacks,8.0,8.5,8,0,2018
2018-05-05,CUB,STL,Chicago Cubs,St. Louis Cardinals,8.5,8.5,6,8,2018
2018-05-05,PHI,WAS,Philadelphia Phillies,Washington Nationals,9.0,8.5,3,1,2018
2018-05-05,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,8.5,8.5,3,5,2018
2018-05-05,MIA,CIN,Miami Marlins,Cincinnati Reds,9.0,8.5,6,0,2018
2018-05-05,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.5,9.0,4,7,2018
2018-05-05,COL,NYM,Colorado Rockies,New York Mets,8.0,8.5,2,0,2018
2018-05-05,SFO,ATL,San Francisco Giants,Atlanta Braves,9.0,9.0,11,2,2018
2018-05-05,CLE,NYY,Cleveland Guardians,New York Yankees,9.0,9.0,2,5,2018
2018-05-05,DET,KAN,Detroit Tigers,Kansas City Royals,9.5,9.5,3,2,2018
2018-05-05,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.0,8.0,3,5,2018
2018-05-05,MIN,CWS,Minnesota Twins,Chicago White Sox,9.5,9.5,8,4,2018
2018-05-05,BOS,TEX,Boston Red Sox,Texas Rangers,9.5,9.0,6,5,2018
2018-05-05,BAL,OAK,Baltimore Orioles,Oakland Athletics,8.5,9.0,0,2,2018
2018-05-05,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.5,8.5,8,9,2018
2018-05-05,HOU,ARI,Houston Astros,Arizona Diamondbacks,8.5,7.5,3,4,2018
2018-05-06,COL,NYM,Colorado Rockies,New York Mets,7.0,6.5,3,2,2018
2018-05-06,SFO,ATL,San Francisco Giants,Atlanta Braves,9.0,9.0,4,3,2018
2018-05-06,PHI,WAS,Philadelphia Phillies,Washington Nationals,7.0,7.0,4,5,2018
2018-05-06,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,9.0,9.0,9,0,2018
2018-05-06,MIA,CIN,Miami Marlins,Cincinnati Reds,9.0,10.0,8,5,2018
2018-05-06,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.5,9.5,0,3,2018
2018-05-06,CUB,STL,Chicago Cubs,St. Louis Cardinals,8.5,8.5,3,4,2018
2018-05-06,CLE,NYY,Cleveland Guardians,New York Yankees,9.5,8.5,4,7,2018
2018-05-06,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.0,8.0,2,1,2018
2018-05-06,MIN,CWS,Minnesota Twins,Chicago White Sox,9.5,9.0,5,3,2018
2018-05-06,DET,KAN,Detroit Tigers,Kansas City Royals,8.5,8.5,2,4,2018
2018-05-06,BOS,TEX,Boston Red Sox,Texas Rangers,9.0,8.5,6,1,2018
2018-05-06,BAL,OAK,Baltimore Orioles,Oakland Athletics,9.0,8.5,1,2,2018
2018-05-06,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.5,8.5,8,2,2018
2018-05-06,HOU,ARI,Houston Astros,Arizona Diamondbacks,8.0,8.0,1,3,2018
2018-05-07,SFO,PHI,San Francisco Giants,Philadelphia Phillies,8.5,9.0,0,11,2018
2018-05-07,NYM,CIN,New York Mets,Cincinnati Reds,9.5,9.5,7,6,2018
2018-05-07,MIA,CUB,Miami Marlins,Chicago Cubs,7.5,8.0,2,14,2018
2018-05-07,WAS,SDG,Washington Nationals,San Diego Padres,7.0,7.0,8,5,2018
2018-05-07,DET,TEX,Detroit Tigers,Texas Rangers,9.5,,6,7,2018
2018-05-07,HOU,OAK,Houston Astros,Oakland Athletics,8.5,8.5,16,2,2018
2018-05-07,MIN,STL,Minnesota Twins,St. Louis Cardinals,8.5,8.5,6,0,2018
2018-05-08,SFO,PHI,San Francisco Giants,Philadelphia Phillies,7.5,8.5,2,4,2018
2018-05-08,NYM,CIN,New York Mets,Cincinnati Reds,9.5,9.5,2,7,2018
2018-05-08,MIA,CUB,Miami Marlins,Chicago Cubs,9.0,9.5,3,4,2018
2018-05-08,WAS,SDG,Washington Nationals,San Diego Padres,8.0,8.5,4,0,2018
2018-05-08,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,7.5,7.0,8,5,2018
2018-05-08,BOS,NYY,Boston Red Sox,New York Yankees,8.5,8.5,2,3,2018
2018-05-08,KAN,BAL,Kansas City Royals,Baltimore Orioles,8.5,8.5,15,7,2018
2018-05-08,SEA,TOR,Seattle Mariners,Toronto Blue Jays,8.5,8.0,5,0,2018
2018-05-08,DET,TEX,Detroit Tigers,Texas Rangers,9.5,9.5,7,4,2018
2018-05-08,HOU,OAK,Houston Astros,Oakland Athletics,8.0,8.0,4,2,2018
2018-05-08,MIN,STL,Minnesota Twins,St. Louis Cardinals,8.0,8.0,7,1,2018
2018-05-08,ATL,TAM,Atlanta Braves,Tampa Bay Rays,7.5,7.5,1,0,2018
2018-05-08,CLE,MIL,Cleveland Guardians,Milwaukee Brewers,8.0,8.0,2,3,2018
2018-05-08,PIT,CWS,Pittsburgh Pirates,Chicago White Sox,9.0,9.5,10,6,2018
2018-05-08,LAA,COL,Los Angeles Angels,Colorado Rockies,10.5,10.5,2,4,2018
2018-05-09,NYM,CIN,New York Mets,Cincinnati Reds,9.5,10.0,1,2,2018
2018-05-09,MIA,CUB,Miami Marlins,Chicago Cubs,11.0,11.5,4,13,2018
2018-05-09,SFO,PHI,San Francisco Giants,Philadelphia Phillies,9.0,8.5,3,11,2018
2018-05-09,WAS,SDG,Washington Nationals,San Diego Padres,7.5,7.0,1,2,2018
2018-05-09,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,7.0,7.0,3,6,2018
2018-05-09,DET,TEX,Detroit Tigers,Texas Rangers,9.5,9.0,4,5,2018
2018-05-09,HOU,OAK,Houston Astros,Oakland Athletics,8.5,7.5,4,1,2018
2018-05-09,KAN,BAL,Kansas City Royals,Baltimore Orioles,9.0,10.0,3,5,2018
2018-05-09,BOS,NYY,Boston Red Sox,New York Yankees,9.0,8.5,6,9,2018
2018-05-09,SEA,TOR,Seattle Mariners,Toronto Blue Jays,9.0,9.5,2,5,2018
2018-05-09,CLE,MIL,Cleveland Guardians,Milwaukee Brewers,8.5,8.0,6,2,2018
2018-05-09,PIT,CWS,Pittsburgh Pirates,Chicago White Sox,9.0,10.0,6,5,2018
2018-05-09,LAA,COL,Los Angeles Angels,Colorado Rockies,11.5,12.0,8,0,2018
2018-05-09,ATL,TAM,Atlanta Braves,Tampa Bay Rays,8.0,8.5,5,2,2018
2018-05-10,SFO,PHI,San Francisco Giants,Philadelphia Phillies,9.0,9.5,3,6,2018
2018-05-10,ATL,MIA,Atlanta Braves,Miami Marlins,8.0,7.5,9,2,2018
2018-05-10,MIL,COL,Milwaukee Brewers,Colorado Rockies,11.5,11.5,5,2,2018
2018-05-10,WAS,ARI,Washington Nationals,Arizona Diamondbacks,8.0,8.0,2,1,2018
2018-05-10,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,7.5,7.0,4,1,2018
2018-05-10,STL,SDG,St. Louis Cardinals,San Diego Padres,7.5,7.5,2,1,2018
2018-05-10,KAN,BAL,Kansas City Royals,Baltimore Orioles,9.5,10.5,6,11,2018
2018-05-10,BOS,NYY,Boston Red Sox,New York Yankees,9.0,9.0,5,4,2018
2018-05-10,SEA,TOR,Seattle Mariners,Toronto Blue Jays,9.0,9.0,9,3,2018
2018-05-10,MIN,LAA,Minnesota Twins,Los Angeles Angels,8.0,7.5,4,7,2018
2018-05-11,NYM,PHI,New York Mets,Philadelphia Phillies,8.0,8.5,3,1,2018
2018-05-11,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,8.0,7.5,2,11,2018
2018-05-11,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,9.0,3,6,2018
2018-05-11,MIL,COL,Milwaukee Brewers,Colorado Rockies,11.5,11.0,11,10,2018
2018-05-11,WAS,ARI,Washington Nationals,Arizona Diamondbacks,7.5,8.0,3,1,2018
2018-05-11,STL,SDG,St. Louis Cardinals,San Diego Padres,7.5,7.5,9,5,2018
2018-05-11,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,8.0,8.5,6,2,2018
2018-05-11,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,8.5,9.0,4,9,2018
2018-05-11,OAK,NYY,Oakland Athletics,New York Yankees,9.5,9.5,10,5,2018
2018-05-11,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.0,8.0,3,5,2018
2018-05-11,KAN,CLE,Kansas City Royals,Cleveland Guardians,8.5,8.5,10,9,2018
2018-05-11,TEX,HOU,Texas Rangers,Houston Astros,7.5,8.5,1,0,2018
2018-05-11,MIN,LAA,Minnesota Twins,Los Angeles Angels,8.5,8.0,5,4,2018
2018-05-11,CWS,CUB,Chicago White Sox,Chicago Cubs,7.5,8.0,2,11,2018
2018-05-12,WAS,ARI,Washington Nationals,Arizona Diamondbacks,8.0,8.0,2,1,2018
2018-05-12,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,8.5,8.5,5,6,2018
2018-05-12,ATL,MIA,Atlanta Braves,Miami Marlins,7.5,8.0,10,5,2018
2018-05-12,MIL,COL,Milwaukee Brewers,Colorado Rockies,10.5,11.0,0,4,2018
2018-05-12,STL,SDG,St. Louis Cardinals,San Diego Padres,7.5,7.5,1,2,2018
2018-05-12,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,8.0,8.5,5,3,2018
2018-05-12,OAK,NYY,Oakland Athletics,New York Yankees,9.0,9.0,6,7,2018
2018-05-12,BOS,TOR,Boston Red Sox,Toronto Blue Jays,9.5,9.5,5,2,2018
