date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2019-04-19,KAN,NYY,Kansas City Royals,New York Yankees,9.0,8.5,2,6,2019
2019-04-19,CWS,DET,Chicago White Sox,Detroit Tigers,7.5,8.5,7,3,2019
2019-04-19,BOS,TAM,Boston Red Sox,Tampa Bay Rays,8.5,8.5,6,4,2019
2019-04-19,HOU,TEX,Houston Astros,Texas Rangers,9.0,9.5,7,2,2019
2019-04-19,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,5,3,2019
2019-04-19,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.0,8.0,5,1,2019
2019-04-20,NYM,STL,New York Mets,St. Louis Cardinals,8.0,9.0,2,10,2019
2019-04-20,ARI,CUB,Arizona Diamondbacks,Chicago Cubs,7.0,7.0,6,0,2019
2019-04-20,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,7.5,7.0,1,3,2019
2019-04-20,WAS,MIA,Washington Nationals,Miami Marlins,7.0,7.0,3,9,2019
2019-04-20,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,9.5,9.0,0,5,2019
2019-04-20,PHI,COL,Philadelphia Phillies,Colorado Rockies,8.5,9.0,8,5,2019
2019-04-20,CIN,SDG,Cincinnati Reds,San Diego Padres,7.5,7.0,4,2,2019
2019-04-20,KAN,NYY,Kansas City Royals,New York Yankees,8.5,8.5,2,9,2019
2019-04-20,TOR,OAK,Toronto Blue Jays,Oakland Athletics,9.0,8.0,10,1,2019
2019-04-20,BOS,TAM,Boston Red Sox,Tampa Bay Rays,8.5,8.5,6,5,2019
2019-04-20,MIN,BAL,Minnesota Twins,Baltimore Orioles,9.5,10.0,16,7,2019
2019-04-20,HOU,TEX,Houston Astros,Texas Rangers,9.5,10.0,4,9,2019
2019-04-20,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,8.5,6,5,2019
2019-04-20,ATL,CLE,Atlanta Braves,Cleveland Guardians,7.5,8.5,4,8,2019
2019-04-20,ATL,CLE,Atlanta Braves,Cleveland Guardians,7.5,8.0,8,7,2019
2019-04-20,MIN,BAL,Minnesota Twins,Baltimore Orioles,9.5,9.0,6,5,2019
2019-04-21,WAS,MIA,Washington Nationals,Miami Marlins,7.5,7.0,5,0,2019
2019-04-21,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,7.0,7.0,3,2,2019
2019-04-21,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,9.0,8.5,6,5,2019
2019-04-21,NYM,STL,New York Mets,St. Louis Cardinals,8.5,9.0,4,6,2019
2019-04-21,ARI,CUB,Arizona Diamondbacks,Chicago Cubs,9.0,9.5,1,2,2019
2019-04-21,PHI,COL,Philadelphia Phillies,Colorado Rockies,10.5,10.5,1,4,2019
2019-04-21,CIN,SDG,Cincinnati Reds,San Diego Padres,7.5,7.5,3,4,2019
2019-04-21,MIN,BAL,Minnesota Twins,Baltimore Orioles,10.0,9.0,4,3,2019
2019-04-21,KAN,NYY,Kansas City Royals,New York Yankees,8.5,7.5,6,7,2019
2019-04-21,CWS,DET,Chicago White Sox,Detroit Tigers,9.5,9.0,3,4,2019
2019-04-21,BOS,TAM,Boston Red Sox,Tampa Bay Rays,7.5,8.0,4,3,2019
2019-04-21,HOU,TEX,Houston Astros,Texas Rangers,10.0,10.5,10,11,2019
2019-04-21,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.5,8.0,5,4,2019
2019-04-21,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.5,9.5,6,8,2019
2019-04-21,ATL,CLE,Atlanta Braves,Cleveland Guardians,8.0,8.0,11,5,2019
2019-04-22,ARI,PIT,Arizona Diamondbacks,Pittsburgh Pirates,7.5,7.5,12,4,2019
2019-04-22,PHI,NYM,Philadelphia Phillies,New York Mets,8.0,9.0,1,5,2019
2019-04-22,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,9.0,8.5,5,13,2019
2019-04-22,WAS,COL,Washington Nationals,Colorado Rockies,11.0,11.0,5,7,2019
2019-04-22,CWS,BAL,Chicago White Sox,Baltimore Orioles,10.0,9.5,12,2,2019
2019-04-22,KAN,TAM,Kansas City Royals,Tampa Bay Rays,8.0,7.5,3,6,2019
2019-04-22,MIN,HOU,Minnesota Twins,Houston Astros,9.0,9.5,9,5,2019
2019-04-22,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,8.5,4,3,2019
2019-04-22,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,8.5,1,6,2019
2019-04-23,ATL,CIN,Atlanta Braves,Cincinnati Reds,8.5,9.5,6,7,2019
2019-04-23,ARI,PIT,Arizona Diamondbacks,Pittsburgh Pirates,7.5,8.0,2,1,2019
2019-04-23,PHI,NYM,Philadelphia Phillies,New York Mets,8.0,8.5,0,9,2019
2019-04-23,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,8.5,9.0,3,4,2019
2019-04-23,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,8.0,8.0,2,7,2019
2019-04-23,WAS,COL,Washington Nationals,Colorado Rockies,10.0,11.0,6,3,2019
2019-04-23,CWS,BAL,Chicago White Sox,Baltimore Orioles,10.0,9.5,1,9,2019
2019-04-23,KAN,TAM,Kansas City Royals,Tampa Bay Rays,8.0,8.0,2,5,2019
2019-04-23,DET,BOS,Detroit Tigers,Boston Red Sox,9.5,9.0,4,2,2019
2019-04-23,MIN,HOU,Minnesota Twins,Houston Astros,9.5,9.5,4,10,2019
2019-04-23,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,8.5,7,5,2019
2019-04-23,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,8.0,5,11,2019
2019-04-23,SFO,TOR,San Francisco Giants,Toronto Blue Jays,8.5,8.5,7,6,2019
2019-04-23,MIA,CLE,Miami Marlins,Cleveland Guardians,8.0,7.5,3,1,2019
2019-04-23,SEA,SDG,Seattle Mariners,San Diego Padres,8.0,8.0,3,6,2019
2019-04-23,DET,BOS,Detroit Tigers,Boston Red Sox,8.0,8.0,7,4,2019
2019-04-24,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,9.0,8.5,2,5,2019
2019-04-24,WAS,COL,Washington Nationals,Colorado Rockies,11.0,10.5,5,9,2019
2019-04-24,ATL,CIN,Atlanta Braves,Cincinnati Reds,9.0,9.5,3,1,2019
2019-04-24,ARI,PIT,Arizona Diamondbacks,Pittsburgh Pirates,8.0,8.0,11,2,2019
2019-04-24,PHI,NYM,Philadelphia Phillies,New York Mets,8.5,9.0,6,0,2019
2019-04-24,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,7.5,8.0,6,7,2019
2019-04-24,KAN,TAM,Kansas City Royals,Tampa Bay Rays,7.0,7.0,10,2,2019
2019-04-24,TEX,OAK,Texas Rangers,Oakland Athletics,9.0,9.5,5,6,2019
2019-04-24,CWS,BAL,Chicago White Sox,Baltimore Orioles,10.5,9.5,3,4,2019
2019-04-24,DET,BOS,Detroit Tigers,Boston Red Sox,9.0,9.5,4,11,2019
2019-04-24,MIN,HOU,Minnesota Twins,Houston Astros,8.5,9.0,1,7,2019
2019-04-24,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,8.5,6,5,2019
2019-04-24,MIA,CLE,Miami Marlins,Cleveland Guardians,9.0,9.0,2,6,2019
2019-04-24,SEA,SDG,Seattle Mariners,San Diego Padres,8.5,8.5,0,1,2019
2019-04-24,SFO,TOR,San Francisco Giants,Toronto Blue Jays,9.0,8.5,4,0,2019
2019-04-25,ARI,PIT,Arizona Diamondbacks,Pittsburgh Pirates,7.0,7.0,5,0,2019
2019-04-25,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,8.0,8.5,2,1,2019
2019-04-25,ATL,CIN,Atlanta Braves,Cincinnati Reds,8.5,9.0,2,4,2019
2019-04-25,MIA,PHI,Miami Marlins,Philadelphia Phillies,7.5,7.5,3,1,2019
2019-04-25,DET,BOS,Detroit Tigers,Boston Red Sox,9.5,9.5,3,7,2019
2019-04-25,CLE,HOU,Cleveland Guardians,Houston Astros,7.5,7.5,2,1,2019
2019-04-25,NYY,LAA,New York Yankees,Los Angeles Angels,8.5,8.0,5,11,2019
2019-04-25,TEX,SEA,Texas Rangers,Seattle Mariners,9.0,8.5,2,14,2019
2019-04-26,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.0,8.5,0,4,2019
2019-04-26,SDG,WAS,San Diego Padres,Washington Nationals,7.5,7.0,4,3,2019
2019-04-26,MIL,NYM,Milwaukee Brewers,New York Mets,7.0,7.0,10,2,2019
2019-04-26,COL,ATL,Colorado Rockies,Atlanta Braves,8.5,8.5,8,4,2019
2019-04-26,CIN,STL,Cincinnati Reds,St. Louis Cardinals,9.0,8.0,12,1,2019
2019-04-26,CUB,ARI,Chicago Cubs,Arizona Diamondbacks,8.5,9.0,3,8,2019
2019-04-26,PIT,LAD,Pittsburgh Pirates,Los Angeles Dodgers,7.5,7.5,2,6,2019
2019-04-26,OAK,TOR,Oakland Athletics,Toronto Blue Jays,8.5,9.0,2,4,2019
2019-04-26,BAL,MIN,Baltimore Orioles,Minnesota Twins,9.5,9.5,1,6,2019
2019-04-26,DET,CWS,Detroit Tigers,Chicago White Sox,8.5,8.5,11,12,2019
2019-04-26,CLE,HOU,Cleveland Guardians,Houston Astros,8.5,8.5,6,3,2019
2019-04-26,LAA,KAN,Los Angeles Angels,Kansas City Royals,9.0,9.0,5,1,2019
2019-04-26,TEX,SEA,Texas Rangers,Seattle Mariners,9.0,9.5,4,5,2019
2019-04-26,NYY,SFO,New York Yankees,San Francisco Giants,7.0,6.0,7,3,2019
2019-04-27,CIN,STL,Cincinnati Reds,St. Louis Cardinals,9.0,9.0,3,6,2019
2019-04-27,SDG,WAS,San Diego Padres,Washington Nationals,8.0,8.5,8,3,2019
2019-04-27,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.0,8.0,9,12,2019
2019-04-27,MIL,NYM,Milwaukee Brewers,New York Mets,7.5,7.0,8,6,2019
2019-04-27,COL,ATL,Colorado Rockies,Atlanta Braves,8.0,8.5,9,5,2019
2019-04-27,CUB,ARI,Chicago Cubs,Arizona Diamondbacks,9.0,10.5,9,1,2019
2019-04-27,PIT,LAD,Pittsburgh Pirates,Los Angeles Dodgers,7.0,7.5,1,3,2019
2019-04-27,BAL,MIN,Baltimore Orioles,Minnesota Twins,9.0,9.0,2,9,2019
2019-04-27,OAK,TOR,Oakland Athletics,Toronto Blue Jays,9.0,9.0,1,7,2019
2019-04-27,CLE,HOU,Cleveland Guardians,Houston Astros,8.5,9.0,3,4,2019
2019-04-27,TAM,BOS,Tampa Bay Rays,Boston Red Sox,8.5,9.0,2,1,2019
2019-04-27,LAA,KAN,Los Angeles Angels,Kansas City Royals,9.0,9.0,4,9,2019
2019-04-27,TEX,SEA,Texas Rangers,Seattle Mariners,8.5,8.5,15,1,2019
2019-04-27,NYY,SFO,New York Yankees,San Francisco Giants,8.0,7.5,6,4,2019
2019-04-28,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.0,7.5,1,5,2019
2019-04-28,MIL,NYM,Milwaukee Brewers,New York Mets,8.0,8.0,2,5,2019
2019-04-28,COL,ATL,Colorado Rockies,Atlanta Braves,9.0,9.0,7,8,2019
2019-04-28,SDG,WAS,San Diego Padres,Washington Nationals,8.5,8.5,6,7,2019
2019-04-28,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.0,7.5,2,5,2019
2019-04-28,CUB,ARI,Chicago Cubs,Arizona Diamondbacks,9.0,8.5,6,5,2019
2019-04-28,PIT,LAD,Pittsburgh Pirates,Los Angeles Dodgers,8.0,8.0,6,7,2019
2019-04-28,TAM,BOS,Tampa Bay Rays,Boston Red Sox,8.5,8.0,5,2,2019
2019-04-28,OAK,TOR,Oakland Athletics,Toronto Blue Jays,9.0,9.5,4,5,2019
2019-04-28,DET,CWS,Detroit Tigers,Chicago White Sox,8.5,8.0,1,4,2019
2019-04-28,BAL,MIN,Baltimore Orioles,Minnesota Twins,9.0,9.0,1,4,2019
2019-04-28,LAA,KAN,Los Angeles Angels,Kansas City Royals,9.0,9.5,7,3,2019
2019-04-28,TEX,SEA,Texas Rangers,Seattle Mariners,9.0,8.5,14,1,2019
2019-04-28,CLE,HOU,Cleveland Guardians,Houston Astros,8.5,8.5,1,4,2019
2019-04-28,NYY,SFO,New York Yankees,San Francisco Giants,7.5,7.5,11,5,2019
2019-04-29,STL,WAS,St. Louis Cardinals,Washington Nationals,8.0,8.5,6,3,2019
2019-04-29,CIN,NYM,Cincinnati Reds,New York Mets,8.0,7.5,5,4,2019
2019-04-29,SDG,ATL,San Diego Padres,Atlanta Braves,8.5,9.0,1,3,2019
2019-04-29,COL,MIL,Colorado Rockies,Milwaukee Brewers,8.5,8.5,1,5,2019
2019-04-29,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,7.5,8.0,2,3,2019
2019-04-29,OAK,BOS,Oakland Athletics,Boston Red Sox,9.0,9.0,4,9,2019
2019-04-29,HOU,MIN,Houston Astros,Minnesota Twins,8.0,8.0,0,1,2019
2019-04-29,BAL,CWS,Baltimore Orioles,Chicago White Sox,8.5,8.5,3,5,2019
2019-04-29,TAM,KAN,Tampa Bay Rays,Kansas City Royals,8.5,8.5,8,5,2019
2019-04-30,STL,WAS,St. Louis Cardinals,Washington Nationals,9.0,9.5,3,2,2019
2019-04-30,CIN,NYM,Cincinnati Reds,New York Mets,8.0,7.5,3,4,2019
2019-04-30,SDG,ATL,San Diego Padres,Atlanta Braves,8.5,8.5,4,3,2019
2019-04-30,COL,MIL,Colorado Rockies,Milwaukee Brewers,8.5,8.0,3,4,2019
2019-04-30,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,7.5,7.0,10,3,2019
2019-04-30,OAK,BOS,Oakland Athletics,Boston Red Sox,9.5,9.5,1,5,2019
2019-04-30,HOU,MIN,Houston Astros,Minnesota Twins,8.5,7.5,11,0,2019
2019-04-30,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,8.5,9.0,3,4,2019
2019-04-30,DET,PHI,Detroit Tigers,Philadelphia Phillies,8.5,8.5,3,1,2019
2019-04-30,CLE,MIA,Cleveland Guardians,Miami Marlins,7.0,7.0,7,4,2019
2019-04-30,PIT,TEX,Pittsburgh Pirates,Texas Rangers,10.0,11.0,6,4,2019
2019-04-30,NYY,ARI,New York Yankees,Arizona Diamondbacks,8.5,8.5,1,3,2019
2019-04-30,CUB,SEA,Chicago Cubs,Seattle Mariners,8.5,9.0,6,5,2019
2019-05-01,STL,WAS,St. Louis Cardinals,Washington Nationals,7.5,7.5,5,1,2019
2019-05-01,CIN,NYM,Cincinnati Reds,New York Mets,7.0,7.0,1,0,2019
2019-05-01,SDG,ATL,San Diego Padres,Atlanta Braves,9.0,9.0,1,5,2019
2019-05-01,COL,MIL,Colorado Rockies,Milwaukee Brewers,9.0,8.5,11,4,2019
2019-05-01,LAD,SFO,Los Angeles Dodgers,San Francisco Giants,7.0,7.0,1,2,2019
2019-05-01,OAK,BOS,Oakland Athletics,Boston Red Sox,9.5,9.5,3,7,2019
2019-05-01,HOU,MIN,Houston Astros,Minnesota Twins,8.5,9.0,2,6,2019
2019-05-01,BAL,CWS,Baltimore Orioles,Chicago White Sox,8.5,9.0,5,4,2019
2019-05-01,TAM,KAN,Tampa Bay Rays,Kansas City Royals,8.5,8.0,2,8,2019
2019-05-01,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,8.5,8.5,3,6,2019
2019-05-01,PIT,TEX,Pittsburgh Pirates,Texas Rangers,10.5,10.5,7,5,2019
2019-05-01,NYY,ARI,New York Yankees,Arizona Diamondbacks,8.5,7.5,2,3,2019
2019-05-01,CUB,SEA,Chicago Cubs,Seattle Mariners,8.5,9.0,11,0,2019
2019-05-01,DET,PHI,Detroit Tigers,Philadelphia Phillies,8.5,8.0,3,7,2019
2019-05-01,CLE,MIA,Cleveland Guardians,Miami Marlins,7.0,6.5,2,4,2019
2019-05-01,BAL,CWS,Baltimore Orioles,Chicago White Sox,8.5,9.0,6,7,2019
2019-05-01,TAM,KAN,Tampa Bay Rays,Kansas City Royals,8.5,8.5,2,3,2019
2019-05-02,CIN,NYM,Cincinnati Reds,New York Mets,7.5,7.5,0,1,2019
2019-05-02,SDG,ATL,San Diego Padres,Atlanta Braves,8.5,8.5,11,2,2019
2019-05-02,COL,MIL,Colorado Rockies,Milwaukee Brewers,9.0,8.0,11,6,2019
2019-05-02,STL,WAS,St. Louis Cardinals,Washington Nationals,8.5,8.5,1,2,2019
2019-05-02,HOU,MIN,Houston Astros,Minnesota Twins,8.5,8.0,2,8,2019
2019-05-02,TAM,KAN,Tampa Bay Rays,Kansas City Royals,8.5,8.0,3,1,2019
2019-05-02,BOS,CWS,Boston Red Sox,Chicago White Sox,8.5,9.0,4,6,2019
2019-05-02,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,8.5,8.5,2,6,2019
2019-05-03,STL,CUB,St. Louis Cardinals,Chicago Cubs,7.5,7.5,0,4,2019
2019-05-03,WAS,PHI,Washington Nationals,Philadelphia Phillies,9.0,9.0,2,4,2019
2019-05-03,ATL,MIA,Atlanta Braves,Miami Marlins,8.0,8.0,7,2,2019
2019-05-03,SFO,CIN,San Francisco Giants,Cincinnati Reds,8.5,8.0,12,11,2019
2019-05-03,NYM,MIL,New York Mets,Milwaukee Brewers,8.5,8.5,1,3,2019
2019-05-03,ARI,COL,Arizona Diamondbacks,Colorado Rockies,11.0,11.0,10,9,2019
2019-05-03,LAD,SDG,Los Angeles Dodgers,San Diego Padres,7.0,7.5,4,3,2019
2019-05-03,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.5,7,0,2019
2019-05-03,MIN,NYY,Minnesota Twins,New York Yankees,8.0,7.5,3,6,2019
2019-05-03,KAN,DET,Kansas City Royals,Detroit Tigers,8.0,8.0,3,4,2019
2019-05-03,SEA,CLE,Seattle Mariners,Cleveland Guardians,8.5,8.5,1,2,2019
2019-05-03,TOR,TEX,Toronto Blue Jays,Texas Rangers,9.5,9.0,1,0,2019
2019-05-03,BOS,CWS,Boston Red Sox,Chicago White Sox,8.5,8.0,6,1,2019
2019-05-03,OAK,PIT,Oakland Athletics,Pittsburgh Pirates,8.0,7.5,14,1,2019
2019-05-04,STL,CUB,St. Louis Cardinals,Chicago Cubs,8.0,8.5,5,6,2019
2019-05-04,ATL,MIA,Atlanta Braves,Miami Marlins,8.0,7.5,9,2,2019
2019-05-04,WAS,PHI,Washington Nationals,Philadelphia Phillies,8.0,8.0,10,8,2019
2019-05-04,NYM,MIL,New York Mets,Milwaukee Brewers,9.0,9.0,3,4,2019
2019-05-04,SFO,CIN,San Francisco Giants,Cincinnati Reds,9.0,8.5,2,9,2019
2019-05-04,ARI,COL,Arizona Diamondbacks,Colorado Rockies,10.5,10.5,9,2,2019
2019-05-04,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.0,7.5,7,6,2019
2019-05-04,MIN,NYY,Minnesota Twins,New York Yankees,8.5,9.0,7,3,2019
2019-05-04,SEA,CLE,Seattle Mariners,Cleveland Guardians,8.0,8.5,4,5,2019
2019-05-04,KAN,DET,Kansas City Royals,Detroit Tigers,8.5,9.0,15,3,2019
2019-05-04,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.5,9.0,0,3,2019
2019-05-04,HOU,LAA,Houston Astros,Los Angeles Angels,9.5,10.5,14,2,2019
2019-05-04,BOS,CWS,Boston Red Sox,Chicago White Sox,9.0,9.0,15,2,2019
2019-05-04,TOR,TEX,Toronto Blue Jays,Texas Rangers,10.5,10.0,5,8,2019
2019-05-04,OAK,PIT,Oakland Athletics,Pittsburgh Pirates,7.5,7.5,4,6,2019
2019-05-05,ATL,MIA,Atlanta Braves,Miami Marlins,8.0,7.5,3,1,2019
2019-05-05,WAS,PHI,Washington Nationals,Philadelphia Phillies,8.5,8.5,1,7,2019
2019-05-05,NYM,MIL,New York Mets,Milwaukee Brewers,9.0,9.0,2,3,2019
2019-05-05,ARI,COL,Arizona Diamondbacks,Colorado Rockies,9.5,9.5,7,8,2019
2019-05-05,LAD,SDG,Los Angeles Dodgers,San Diego Padres,8.0,8.0,5,8,2019
2019-05-05,SFO,CIN,San Francisco Giants,Cincinnati Reds,8.0,8.0,6,5,2019
2019-05-05,STL,CUB,St. Louis Cardinals,Chicago Cubs,9.5,10.0,5,13,2019
2019-05-05,MIN,NYY,Minnesota Twins,New York Yankees,8.5,8.5,1,4,2019
2019-05-05,SEA,CLE,Seattle Mariners,Cleveland Guardians,9.0,9.0,10,0,2019
2019-05-05,KAN,DET,Kansas City Royals,Detroit Tigers,8.0,8.5,2,5,2019
2019-05-05,BOS,CWS,Boston Red Sox,Chicago White Sox,9.5,9.5,9,2,2019
2019-05-05,TOR,TEX,Toronto Blue Jays,Texas Rangers,11.0,10.5,2,10,2019
2019-05-05,HOU,LAA,Houston Astros,Los Angeles Angels,8.5,10.0,10,4,2019
2019-05-05,OAK,PIT,Oakland Athletics,Pittsburgh Pirates,8.5,8.0,3,5,2019
2019-05-06,SFO,CIN,San Francisco Giants,Cincinnati Reds,8.5,8.0,4,12,2019
2019-05-06,WAS,MIL,Washington Nationals,Milwaukee Brewers,8.0,7.5,3,5,2019
2019-05-06,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.5,9.0,0,6,2019
2019-05-06,MIA,CUB,Miami Marlins,Chicago Cubs,7.0,7.0,6,5,2019
2019-05-06,ATL,LAD,Atlanta Braves,Los Angeles Dodgers,7.5,8.0,3,5,2019
2019-05-06,NYM,SDG,New York Mets,San Diego Padres,7.0,6.5,0,4,2019
2019-05-06,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,9.0,9,1,2019
2019-05-06,SEA,NYY,Seattle Mariners,New York Yankees,9.0,9.0,3,7,2019
2019-05-06,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.5,9.5,1,4,2019
2019-05-06,MIN,TOR,Minnesota Twins,Toronto Blue Jays,8.5,8.5,8,0,2019
2019-05-06,KAN,HOU,Kansas City Royals,Houston Astros,8.0,8.0,4,6,2019
2019-05-06,ARI,TAM,Arizona Diamondbacks,Tampa Bay Rays,7.5,7.5,1,12,2019
2019-05-07,WAS,MIL,Washington Nationals,Milwaukee Brewers,8.5,8.0,0,6,2019
2019-05-07,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.5,9.0,11,1,2019
2019-05-07,MIA,CUB,Miami Marlins,Chicago Cubs,6.5,6.5,2,5,2019
2019-05-07,SFO,COL,San Francisco Giants,Colorado Rockies,10.0,10.0,14,4,2019
2019-05-07,ATL,LAD,Atlanta Braves,Los Angeles Dodgers,7.5,7.5,0,9,2019
2019-05-07,NYM,SDG,New York Mets,San Diego Padres,7.0,7.5,7,6,2019
2019-05-07,CWS,CLE,Chicago White Sox,Cleveland Guardians,9.0,8.5,2,0,2019
2019-05-07,SEA,NYY,Seattle Mariners,New York Yankees,8.5,9.5,4,5,2019
2019-05-07,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.5,10.0,8,5,2019
2019-05-07,MIN,TOR,Minnesota Twins,Toronto Blue Jays,8.5,9.0,3,0,2019
2019-05-07,LAA,DET,Los Angeles Angels,Detroit Tigers,8.5,9.0,5,2,2019
2019-05-07,KAN,HOU,Kansas City Royals,Houston Astros,8.5,9.0,12,2,2019
2019-05-07,TEX,PIT,Texas Rangers,Pittsburgh Pirates,8.5,8.5,4,5,2019
2019-05-07,ARI,TAM,Arizona Diamondbacks,Tampa Bay Rays,8.0,8.5,3,6,2019
2019-05-07,CIN,OAK,Cincinnati Reds,Oakland Athletics,8.5,9.0,0,2,2019
2019-05-08,WAS,MIL,Washington Nationals,Milwaukee Brewers,9.0,8.5,3,7,2019
2019-05-08,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.5,9.0,5,0,2019
2019-05-08,NYM,SDG,New York Mets,San Diego Padres,8.5,8.0,2,3,2019
2019-05-08,MIA,CUB,Miami Marlins,Chicago Cubs,7.5,8.0,2,3,2019
2019-05-08,ATL,LAD,Atlanta Braves,Los Angeles Dodgers,7.5,8.0,4,9,2019
2019-05-08,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,8.5,3,5,2019
2019-05-08,SEA,NYY,Seattle Mariners,New York Yankees,9.5,9.0,10,1,2019
2019-05-08,BOS,BAL,Boston Red Sox,Baltimore Orioles,8.5,8.5,2,1,2019
2019-05-08,MIN,TOR,Minnesota Twins,Toronto Blue Jays,8.5,9.0,9,1,2019
2019-05-08,LAA,DET,Los Angeles Angels,Detroit Tigers,8.5,8.0,3,10,2019
2019-05-08,KAN,HOU,Kansas City Royals,Houston Astros,9.0,9.0,0,9,2019
2019-05-08,TEX,PIT,Texas Rangers,Pittsburgh Pirates,9.0,9.0,9,6,2019
2019-05-08,ARI,TAM,Arizona Diamondbacks,Tampa Bay Rays,7.5,7.5,3,2,2019
2019-05-08,CIN,OAK,Cincinnati Reds,Oakland Athletics,8.5,8.5,4,5,2019
2019-05-09,MIA,CUB,Miami Marlins,Chicago Cubs,9.5,10.0,1,4,2019
2019-05-09,SFO,COL,San Francisco Giants,Colorado Rockies,10.5,9.5,11,12,2019
2019-05-09,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.0,8.5,4,17,2019
2019-05-09,ATL,ARI,Atlanta Braves,Arizona Diamondbacks,8.5,8.5,2,3,2019
2019-05-09,WAS,LAD,Washington Nationals,Los Angeles Dodgers,7.5,7.0,6,0,2019
2019-05-09,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,9.0,0,5,2019
2019-05-09,LAA,DET,Los Angeles Angels,Detroit Tigers,9.0,9.5,13,0,2019
2019-05-09,SEA,NYY,Seattle Mariners,New York Yankees,9.5,9.0,1,3,2019
2019-05-09,TEX,HOU,Texas Rangers,Houston Astros,9.0,9.0,2,4,2019
2019-05-09,CIN,OAK,Cincinnati Reds,Oakland Athletics,8.0,8.5,3,0,2019
2019-05-10,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.5,7.5,7,0,2019
2019-05-10,MIA,NYM,Miami Marlins,New York Mets,7.0,7.5,2,11,2019
2019-05-10,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.5,8.5,2,1,2019
2019-05-10,SDG,COL,San Diego Padres,Colorado Rockies,10.0,10.0,2,12,2019
2019-05-10,ATL,ARI,Atlanta Braves,Arizona Diamondbacks,8.0,8.5,2,1,2019
2019-05-10,WAS,LAD,Washington Nationals,Los Angeles Dodgers,8.0,8.5,0,5,2019
2019-05-10,CIN,SFO,Cincinnati Reds,San Francisco Giants,7.0,7.5,7,0,2019
2019-05-10,LAA,BAL,Los Angeles Angels,Baltimore Orioles,10.0,11.0,8,3,2019
2019-05-10,CWS,TOR,Chicago White Sox,Toronto Blue Jays,9.0,9.0,3,4,2019
2019-05-10,SEA,BOS,Seattle Mariners,Boston Red Sox,9.5,10.5,1,14,2019
2019-05-10,NYY,TAM,New York Yankees,Tampa Bay Rays,7.5,7.0,4,3,2019
2019-05-10,DET,MIN,Detroit Tigers,Minnesota Twins,9.0,9.0,0,6,2019
2019-05-10,TEX,HOU,Texas Rangers,Houston Astros,8.0,8.5,0,3,2019
2019-05-10,CLE,OAK,Cleveland Guardians,Oakland Athletics,8.5,8.5,3,4,2019
2019-05-10,PHI,KAN,Philadelphia Phillies,Kansas City Royals,9.0,9.0,1,5,2019
2019-05-11,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.5,7.5,2,1,2019
2019-05-11,MIL,CUB,Milwaukee Brewers,Chicago Cubs,7.0,7.5,1,2,2019
2019-05-11,MIA,NYM,Miami Marlins,New York Mets,6.5,7.0,1,4,2019
