date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2021-04-23,PIT,MIN,Pittsburgh Pirates,Minnesota Twins,8.5,8.0,0,2,2021
2021-04-24,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.5,8.5,0,2,2021
2021-04-24,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.0,7.5,4,3,2021
2021-04-24,WAS,NYM,Washington Nationals,New York Mets,8.0,8.0,7,1,2021
2021-04-24,PHI,COL,Philadelphia Phillies,Colorado Rockies,10.0,10.0,7,5,2021
2021-04-24,MIA,SFO,Miami Marlins,San Francisco Giants,7.0,7.0,5,2,2021
2021-04-24,SDG,LAD,San Diego Padres,Los Angeles Dodgers,7.0,7.0,4,5,2021
2021-04-24,SEA,BOS,Seattle Mariners,Boston Red Sox,9.0,9.0,8,2,2021
2021-04-24,KAN,DET,Kansas City Royals,Detroit Tigers,7.5,8.0,2,1,2021
2021-04-24,LAA,HOU,Los Angeles Angels,Houston Astros,9.0,8.5,2,16,2021
2021-04-24,NYY,CLE,New York Yankees,Cleveland Guardians,6.5,6.5,2,1,2021
2021-04-24,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.5,8.5,3,5,2021
2021-04-24,OAK,BAL,Oakland Athletics,Baltimore Orioles,10.0,9.0,7,2,2021
2021-04-24,TEX,CWS,Texas Rangers,Chicago White Sox,8.0,7.5,1,2,2021
2021-04-24,PIT,MIN,Pittsburgh Pirates,Minnesota Twins,8.0,8.0,6,2,2021
2021-04-25,WAS,NYM,Washington Nationals,New York Mets,8.5,7.5,0,4,2021
2021-04-25,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.0,7.0,2,5,2021
2021-04-25,MIL,CUB,Milwaukee Brewers,Chicago Cubs,6.5,6.5,6,0,2021
2021-04-25,PHI,COL,Philadelphia Phillies,Colorado Rockies,10.5,11.5,2,12,2021
2021-04-25,MIA,SFO,Miami Marlins,San Francisco Giants,8.0,8.0,3,4,2021
2021-04-25,SDG,LAD,San Diego Padres,Los Angeles Dodgers,7.5,7.0,8,7,2021
2021-04-25,OAK,BAL,Oakland Athletics,Baltimore Orioles,8.0,8.0,1,8,2021
2021-04-25,SEA,BOS,Seattle Mariners,Boston Red Sox,9.0,8.5,3,5,2021
2021-04-25,NYY,CLE,New York Yankees,Cleveland Guardians,8.5,8.0,3,7,2021
2021-04-25,KAN,DET,Kansas City Royals,Detroit Tigers,8.0,8.5,4,0,2021
2021-04-25,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,7.5,7.5,1,0,2021
2021-04-25,TEX,CWS,Texas Rangers,Chicago White Sox,7.5,7.5,4,8,2021
2021-04-25,LAA,HOU,Los Angeles Angels,Houston Astros,8.0,8.0,4,2,2021
2021-04-25,PIT,MIN,Pittsburgh Pirates,Minnesota Twins,8.0,8.5,6,2,2021
2021-04-25,ARI,ATL,Arizona Diamondbacks,Atlanta Braves,7.0,6.5,5,0,2021
2021-04-25,ARI,ATL,Arizona Diamondbacks,Atlanta Braves,7.0,6.5,7,0,2021
2021-04-26,CUB,ATL,Chicago Cubs,Atlanta Braves,8.5,8.5,7,8,2021
2021-04-26,MIA,MIL,Miami Marlins,Milwaukee Brewers,6.5,6.5,8,0,2021
2021-04-26,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.0,8.0,2,1,2021
2021-04-26,COL,SFO,Colorado Rockies,San Francisco Giants,7.5,7.5,0,12,2021
2021-04-26,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,7.0,7.5,5,3,2021
2021-04-26,KAN,DET,Kansas City Royals,Detroit Tigers,7.5,8.5,3,2,2021
2021-04-26,MIN,CLE,Minnesota Twins,Cleveland Guardians,8.0,7.0,3,5,2021
2021-04-26,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,9.0,2,4,2021
2021-04-26,OAK,TAM,Oakland Athletics,Tampa Bay Rays,8.5,8.5,2,1,2021
2021-04-26,LAA,TEX,Los Angeles Angels,Texas Rangers,9.0,9.0,9,4,2021
2021-04-26,SEA,HOU,Seattle Mariners,Houston Astros,9.0,9.0,2,5,2021
2021-04-27,CUB,ATL,Chicago Cubs,Atlanta Braves,8.5,8.5,0,5,2021
2021-04-27,MIA,MIL,Miami Marlins,Milwaukee Brewers,8.0,8.0,4,5,2021
2021-04-27,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.5,8.0,2,5,2021
2021-04-27,SDG,ARI,San Diego Padres,Arizona Diamondbacks,9.0,9.5,1,5,2021
2021-04-27,COL,SFO,Colorado Rockies,San Francisco Giants,8.0,7.5,7,5,2021
2021-04-27,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,7.5,7.5,6,5,2021
2021-04-27,MIN,CLE,Minnesota Twins,Cleveland Guardians,8.5,7.5,4,7,2021
2021-04-27,NYY,BAL,New York Yankees,Baltimore Orioles,10.0,9.0,5,1,2021
2021-04-27,OAK,TAM,Oakland Athletics,Tampa Bay Rays,8.5,8.5,3,4,2021
2021-04-27,LAA,TEX,Los Angeles Angels,Texas Rangers,9.0,9.0,1,6,2021
2021-04-27,DET,CWS,Detroit Tigers,Chicago White Sox,8.0,7.5,5,2,2021
2021-04-27,SEA,HOU,Seattle Mariners,Houston Astros,8.5,8.5,0,2,2021
2021-04-27,KAN,PIT,Kansas City Royals,Pittsburgh Pirates,8.0,8.0,1,2,2021
2021-04-27,WAS,TOR,Washington Nationals,Toronto Blue Jays,8.5,8.5,5,9,2021
2021-04-27,BOS,NYM,Boston Red Sox,New York Mets,8.5,8.5,2,1,2021
2021-04-28,MIA,MIL,Miami Marlins,Milwaukee Brewers,7.5,8.0,6,2,2021
2021-04-28,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,7.5,7.5,0,8,2021
2021-04-28,CUB,ATL,Chicago Cubs,Atlanta Braves,8.5,9.0,0,10,2021
2021-04-28,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,8.5,8.5,5,3,2021
2021-04-28,SDG,ARI,San Diego Padres,Arizona Diamondbacks,9.0,9.0,12,3,2021
2021-04-28,COL,SFO,Colorado Rockies,San Francisco Giants,7.0,7.0,3,7,2021
2021-04-28,MIN,CLE,Minnesota Twins,Cleveland Guardians,9.5,8.5,10,2,2021
2021-04-28,NYY,BAL,New York Yankees,Baltimore Orioles,9.5,10.0,7,0,2021
2021-04-28,OAK,TAM,Oakland Athletics,Tampa Bay Rays,7.5,7.5,0,2,2021
2021-04-28,LAA,TEX,Los Angeles Angels,Texas Rangers,8.5,9.0,4,3,2021
2021-04-28,SEA,HOU,Seattle Mariners,Houston Astros,8.5,8.5,5,7,2021
2021-04-28,KAN,PIT,Kansas City Royals,Pittsburgh Pirates,8.0,8.0,9,6,2021
2021-04-28,BOS,NYM,Boston Red Sox,New York Mets,7.0,7.0,1,0,2021
2021-04-28,WAS,TOR,Washington Nationals,Toronto Blue Jays,9.5,9.5,8,2,2021
2021-04-29,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,7.0,7.0,3,4,2021
2021-04-29,CUB,ATL,Chicago Cubs,Atlanta Braves,9.0,9.5,9,3,2021
2021-04-29,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,7.5,7.5,1,2,2021
2021-04-29,COL,ARI,Colorado Rockies,Arizona Diamondbacks,9.0,9.0,3,5,2021
2021-04-29,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,9.5,3,4,2021
2021-04-29,OAK,TAM,Oakland Athletics,Tampa Bay Rays,8.0,7.5,3,2,2021
2021-04-29,SEA,HOU,Seattle Mariners,Houston Astros,9.0,9.0,1,0,2021
2021-04-29,BOS,TEX,Boston Red Sox,Texas Rangers,9.0,8.5,1,4,2021
2021-04-29,DET,CWS,Detroit Tigers,Chicago White Sox,6.0,6.0,1,3,2021
2021-04-29,DET,CWS,Detroit Tigers,Chicago White Sox,6.0,6.0,0,11,2021
2021-04-30,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,7.5,8.0,7,3,2021
2021-04-30,NYM,PHI,New York Mets,Philadelphia Phillies,8.5,8.5,1,2,2021
2021-04-30,MIA,WAS,Miami Marlins,Washington Nationals,8.0,8.5,1,2,2021
2021-04-30,CUB,CIN,Chicago Cubs,Cincinnati Reds,9.0,8.5,6,8,2021
2021-04-30,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,7.5,8.0,1,3,2021
2021-04-30,COL,ARI,Colorado Rockies,Arizona Diamondbacks,8.5,8.5,2,7,2021
2021-04-30,SFO,SDG,San Francisco Giants,San Diego Padres,7.5,7.5,2,3,2021
2021-04-30,DET,NYY,Detroit Tigers,New York Yankees,7.5,7.5,0,10,2021
2021-04-30,HOU,TAM,Houston Astros,Tampa Bay Rays,7.5,8.0,9,2,2021
2021-04-30,BOS,TEX,Boston Red Sox,Texas Rangers,8.5,8.5,6,1,2021
2021-04-30,KAN,MIN,Kansas City Royals,Minnesota Twins,7.5,8.5,1,9,2021
2021-04-30,CLE,CWS,Cleveland Guardians,Chicago White Sox,6.5,7.0,5,3,2021
2021-04-30,BAL,OAK,Baltimore Orioles,Oakland Athletics,7.5,8.0,3,2,2021
2021-04-30,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.0,8.5,4,7,2021
2021-04-30,ATL,TOR,Atlanta Braves,Toronto Blue Jays,10.5,9.5,5,13,2021
2021-05-01,MIA,WAS,Miami Marlins,Washington Nationals,8.5,7.5,2,7,2021
2021-05-01,CUB,CIN,Chicago Cubs,Cincinnati Reds,9.0,8.5,3,2,2021
2021-05-01,NYM,PHI,New York Mets,Philadelphia Phillies,7.5,8.0,5,4,2021
2021-05-01,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,7.5,7.0,12,5,2021
2021-05-01,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,7.0,7.0,5,6,2021
2021-05-01,COL,ARI,Colorado Rockies,Arizona Diamondbacks,8.0,8.5,14,6,2021
2021-05-01,SFO,SDG,San Francisco Giants,San Diego Padres,7.0,7.0,2,6,2021
2021-05-01,DET,NYY,Detroit Tigers,New York Yankees,8.0,8.5,4,6,2021
2021-05-01,KAN,MIN,Kansas City Royals,Minnesota Twins,9.0,8.0,11,3,2021
2021-05-01,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.0,3,7,2021
2021-05-01,BAL,OAK,Baltimore Orioles,Oakland Athletics,8.0,8.0,8,4,2021
2021-05-01,HOU,TAM,Houston Astros,Tampa Bay Rays,8.0,7.5,3,1,2021
2021-05-01,BOS,TEX,Boston Red Sox,Texas Rangers,8.5,8.5,6,8,2021
2021-05-01,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.5,8.5,10,5,2021
2021-05-01,ATL,TOR,Atlanta Braves,Toronto Blue Jays,10.5,10.5,5,6,2021
2021-05-02,MIA,WAS,Miami Marlins,Washington Nationals,7.0,7.0,1,3,2021
2021-05-02,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.5,8.0,3,0,2021
2021-05-02,CUB,CIN,Chicago Cubs,Cincinnati Reds,8.5,9.0,12,13,2021
2021-05-02,LAD,MIL,Los Angeles Dodgers,Milwaukee Brewers,8.5,8.0,16,4,2021
2021-05-02,COL,ARI,Colorado Rockies,Arizona Diamondbacks,9.0,9.0,4,8,2021
2021-05-02,SFO,SDG,San Francisco Giants,San Diego Padres,6.5,7.0,7,1,2021
2021-05-02,NYM,PHI,New York Mets,Philadelphia Phillies,9.0,8.0,8,7,2021
2021-05-02,DET,NYY,Detroit Tigers,New York Yankees,9.0,8.0,0,2,2021
2021-05-02,HOU,TAM,Houston Astros,Tampa Bay Rays,8.0,8.0,4,5,2021
2021-05-02,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.0,7.5,5,0,2021
2021-05-02,KAN,MIN,Kansas City Royals,Minnesota Twins,8.5,8.5,4,13,2021
2021-05-02,BOS,TEX,Boston Red Sox,Texas Rangers,9.0,9.0,3,5,2021
2021-05-02,BAL,OAK,Baltimore Orioles,Oakland Athletics,8.5,8.5,5,7,2021
2021-05-02,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.0,8.5,0,2,2021
2021-05-02,ATL,TOR,Atlanta Braves,Toronto Blue Jays,10.5,10.5,2,7,2021
2021-05-03,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,8.5,9.0,3,4,2021
2021-05-03,NYM,STL,New York Mets,St. Louis Cardinals,8.5,8.5,5,6,2021
2021-05-03,PIT,SDG,Pittsburgh Pirates,San Diego Padres,8.0,9.0,0,2,2021
2021-05-03,TEX,MIN,Texas Rangers,Minnesota Twins,8.5,8.5,5,6,2021
2021-05-03,CLE,KAN,Cleveland Guardians,Kansas City Royals,8.5,8.5,8,6,2021
2021-05-03,TAM,LAA,Tampa Bay Rays,Los Angeles Angels,8.0,7.5,7,3,2021
2021-05-03,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.5,8.5,4,5,2021
2021-05-03,BAL,SEA,Baltimore Orioles,Seattle Mariners,8.5,8.5,5,3,2021
2021-05-04,ARI,MIA,Arizona Diamondbacks,Miami Marlins,7.5,8.0,3,9,2021
2021-05-04,ATL,WAS,Atlanta Braves,Washington Nationals,9.0,9.0,6,1,2021
2021-05-04,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,7.5,7.5,5,6,2021
2021-05-04,PIT,SDG,Pittsburgh Pirates,San Diego Padres,7.5,8.0,2,1,2021
2021-05-04,HOU,NYY,Houston Astros,New York Yankees,8.5,8.5,3,7,2021
2021-05-04,DET,BOS,Detroit Tigers,Boston Red Sox,8.5,9.0,7,11,2021
2021-05-04,TEX,MIN,Texas Rangers,Minnesota Twins,8.5,8.5,6,3,2021
2021-05-04,CLE,KAN,Cleveland Guardians,Kansas City Royals,9.0,9.5,7,3,2021
2021-05-04,TAM,LAA,Tampa Bay Rays,Los Angeles Angels,8.5,8.5,8,3,2021
2021-05-04,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.5,8.5,1,4,2021
2021-05-04,BAL,SEA,Baltimore Orioles,Seattle Mariners,8.5,8.5,2,5,2021
2021-05-04,CWS,CIN,Chicago White Sox,Cincinnati Reds,9.5,9.0,9,0,2021
2021-05-04,SFO,COL,San Francisco Giants,Colorado Rockies,7.5,7.5,12,4,2021
2021-05-04,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,5.5,5.0,1,7,2021
2021-05-04,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,6.0,5.5,3,4,2021
2021-05-04,SFO,COL,San Francisco Giants,Colorado Rockies,8.0,8.0,6,8,2021
2021-05-05,SFO,COL,San Francisco Giants,Colorado Rockies,10.5,10.0,5,6,2021
2021-05-05,ARI,MIA,Arizona Diamondbacks,Miami Marlins,7.5,8.0,0,8,2021
2021-05-05,ATL,WAS,Atlanta Braves,Washington Nationals,8.5,9.0,5,3,2021
2021-05-05,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,8.5,7.5,4,5,2021
2021-05-05,LAD,CUB,Los Angeles Dodgers,Chicago Cubs,7.5,7.5,5,6,2021
2021-05-05,PIT,SDG,Pittsburgh Pirates,San Diego Padres,6.5,6.5,2,4,2021
2021-05-05,BAL,SEA,Baltimore Orioles,Seattle Mariners,7.5,7.5,6,0,2021
2021-05-05,HOU,NYY,Houston Astros,New York Yankees,9.0,9.5,3,6,2021
2021-05-05,DET,BOS,Detroit Tigers,Boston Red Sox,9.0,9.0,6,5,2021
2021-05-05,TEX,MIN,Texas Rangers,Minnesota Twins,9.0,8.5,3,1,2021
2021-05-05,CLE,KAN,Cleveland Guardians,Kansas City Royals,7.0,7.0,5,4,2021
2021-05-05,TAM,LAA,Tampa Bay Rays,Los Angeles Angels,8.5,8.5,3,1,2021
2021-05-05,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.5,8.0,9,4,2021
2021-05-05,CWS,CIN,Chicago White Sox,Cincinnati Reds,8.5,8.0,0,1,2021
2021-05-05,NYM,STL,New York Mets,St. Louis Cardinals,6.0,6.0,1,4,2021
2021-05-05,NYM,STL,New York Mets,St. Louis Cardinals,6.5,6.5,7,2,2021
2021-05-06,MIL,PHI,Milwaukee Brewers,Philadelphia Phillies,7.0,6.5,0,2,2021
2021-05-06,NYM,STL,New York Mets,St. Louis Cardinals,8.0,8.0,4,1,2021
2021-05-06,ATL,WAS,Atlanta Braves,Washington Nationals,9.5,9.0,3,2,2021
2021-05-06,ARI,MIA,Arizona Diamondbacks,Miami Marlins,7.5,7.5,1,3,2021
2021-05-06,HOU,NYY,Houston Astros,New York Yankees,7.5,7.5,7,4,2021
2021-05-06,DET,BOS,Detroit Tigers,Boston Red Sox,8.5,8.0,9,12,2021
2021-05-06,TEX,MIN,Texas Rangers,Minnesota Twins,8.5,8.5,4,3,2021
2021-05-06,CLE,KAN,Cleveland Guardians,Kansas City Royals,8.5,8.0,4,0,2021
2021-05-06,TOR,OAK,Toronto Blue Jays,Oakland Athletics,8.0,8.5,10,4,2021
2021-05-06,TAM,LAA,Tampa Bay Rays,Los Angeles Angels,8.5,8.0,8,3,2021
2021-05-07,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,7.5,7.5,2,3,2021
2021-05-07,MIL,MIA,Milwaukee Brewers,Miami Marlins,7.0,6.5,1,6,2021
2021-05-07,ARI,NYM,Arizona Diamondbacks,New York Mets,8.0,7.0,4,5,2021
2021-05-07,PHI,ATL,Philadelphia Phillies,Atlanta Braves,8.5,8.0,12,2,2021
2021-05-07,COL,STL,Colorado Rockies,St. Louis Cardinals,7.0,7.5,0,5,2021
2021-05-07,SDG,SFO,San Diego Padres,San Francisco Giants,7.0,7.5,4,5,2021
2021-05-07,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,8.5,6,2,2021
2021-05-07,MIN,DET,Minnesota Twins,Detroit Tigers,9.0,9.0,7,3,2021
2021-05-07,SEA,TEX,Seattle Mariners,Texas Rangers,9.0,8.5,5,4,2021
2021-05-07,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,8.5,3,0,2021
2021-05-07,TOR,HOU,Toronto Blue Jays,Houston Astros,9.0,9.0,4,10,2021
2021-05-07,TAM,OAK,Tampa Bay Rays,Oakland Athletics,8.0,7.5,1,2,2021
2021-05-07,WAS,NYY,Washington Nationals,New York Yankees,9.5,8.5,11,4,2021
2021-05-07,CIN,CLE,Cincinnati Reds,Cleveland Guardians,8.5,8.0,3,0,2021
2021-05-07,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,8.5,8.5,2,9,2021
2021-05-08,COL,STL,Colorado Rockies,St. Louis Cardinals,8.5,7.5,8,9,2021
2021-05-08,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,8.0,8.0,2,3,2021
2021-05-08,SDG,SFO,San Diego Padres,San Francisco Giants,7.0,7.0,1,7,2021
2021-05-08,MIL,MIA,Milwaukee Brewers,Miami Marlins,8.0,8.0,6,2,2021
2021-05-08,ARI,NYM,Arizona Diamondbacks,New York Mets,8.0,8.0,2,4,2021
2021-05-08,PHI,ATL,Philadelphia Phillies,Atlanta Braves,8.5,9.0,7,8,2021
2021-05-08,TAM,OAK,Tampa Bay Rays,Oakland Athletics,7.5,7.5,3,6,2021
2021-05-08,MIN,DET,Minnesota Twins,Detroit Tigers,8.0,7.5,3,7,2021
2021-05-08,SEA,TEX,Seattle Mariners,Texas Rangers,9.0,9.5,8,9,2021
2021-05-08,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,9.0,11,6,2021
2021-05-08,TOR,HOU,Toronto Blue Jays,Houston Astros,9.0,9.0,8,4,2021
2021-05-08,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,9.0,9,1,2021
2021-05-08,WAS,NYY,Washington Nationals,New York Yankees,8.0,8.0,3,4,2021
2021-05-08,CIN,CLE,Cincinnati Reds,Cleveland Guardians,8.5,8.0,2,9,2021
2021-05-08,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,8.5,8.0,14,11,2021
2021-05-09,MIL,MIA,Milwaukee Brewers,Miami Marlins,7.5,7.0,2,1,2021
2021-05-09,ARI,NYM,Arizona Diamondbacks,New York Mets,6.5,7.0,2,4,2021
2021-05-09,COL,STL,Colorado Rockies,St. Louis Cardinals,7.5,7.0,0,2,2021
2021-05-09,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,6.0,6.0,6,5,2021
2021-05-09,SDG,SFO,San Diego Padres,San Francisco Giants,7.5,8.0,11,1,2021
2021-05-09,PHI,ATL,Philadelphia Phillies,Atlanta Braves,8.0,7.5,1,6,2021
2021-05-09,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,9.0,4,3,2021
2021-05-09,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,7.5,9,3,2021
2021-05-09,TOR,HOU,Toronto Blue Jays,Houston Astros,9.0,9.0,4,7,2021
2021-05-09,SEA,TEX,Seattle Mariners,Texas Rangers,8.5,8.0,2,10,2021
2021-05-09,TAM,OAK,Tampa Bay Rays,Oakland Athletics,8.0,7.5,4,3,2021
2021-05-09,WAS,NYY,Washington Nationals,New York Yankees,9.5,9.0,2,3,2021
2021-05-09,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,8.5,8.5,1,2,2021
2021-05-10,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,7.5,14,1,2021
2021-05-10,MIA,ARI,Miami Marlins,Arizona Diamondbacks,8.5,9.0,2,5,2021
2021-05-10,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.5,9.0,1,4,2021
2021-05-10,LAA,HOU,Los Angeles Angels,Houston Astros,9.5,9.5,5,4,2021
2021-05-10,TEX,SFO,Texas Rangers,San Francisco Giants,7.0,7.0,1,3,2021
2021-05-11,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,7.5,2,7,2021
2021-05-11,PHI,WAS,Philadelphia Phillies,Washington Nationals,9.0,9.0,6,2,2021
2021-05-11,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,7.5,7.0,6,1,2021
2021-05-11,SDG,COL,San Diego Padres,Colorado Rockies,9.5,9.5,8,1,2021
2021-05-11,MIA,ARI,Miami Marlins,Arizona Diamondbacks,8.0,8.0,3,11,2021
2021-05-11,KAN,DET,Kansas City Royals,Detroit Tigers,7.5,8.0,7,8,2021
2021-05-11,OAK,BOS,Oakland Athletics,Boston Red Sox,9.0,8.5,3,2,2021
2021-05-11,NYY,TAM,New York Yankees,Tampa Bay Rays,8.0,8.0,3,1,2021
2021-05-11,MIN,CWS,Minnesota Twins,Chicago White Sox,8.5,7.5,3,9,2021
2021-05-11,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.5,1,5,2021
2021-05-11,TEX,SFO,Texas Rangers,San Francisco Giants,8.0,8.0,2,4,2021
2021-05-11,CUB,CLE,Chicago Cubs,Cleveland Guardians,7.0,7.0,2,3,2021
2021-05-11,BAL,NYM,Baltimore Orioles,New York Mets,7.0,6.5,2,3,2021
2021-05-11,TOR,ATL,Toronto Blue Jays,Atlanta Braves,8.5,9.5,5,3,2021
2021-05-11,SEA,LAD,Seattle Mariners,Los Angeles Dodgers,7.5,7.0,4,6,2021
2021-05-12,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,7.5,7.0,5,1,2021
2021-05-12,SDG,COL,San Diego Padres,Colorado Rockies,7.0,6.5,5,3,2021
2021-05-12,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.5,8.5,5,2,2021
2021-05-12,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,7.0,7.5,1,4,2021
2021-05-12,MIA,ARI,Miami Marlins,Arizona Diamondbacks,7.5,9.0,3,2,2021
2021-05-12,KAN,DET,Kansas City Royals,Detroit Tigers,8.0,8.0,2,4,2021
2021-05-12,OAK,BOS,Oakland Athletics,Boston Red Sox,9.0,9.5,4,1,2021
2021-05-12,NYY,TAM,New York Yankees,Tampa Bay Rays,7.5,7.0,1,0,2021
2021-05-12,MIN,CWS,Minnesota Twins,Chicago White Sox,8.5,8.0,8,13,2021
2021-05-12,LAA,HOU,Los Angeles Angels,Houston Astros,9.0,8.5,1,9,2021
2021-05-12,BAL,NYM,Baltimore Orioles,New York Mets,8.0,7.0,1,7,2021
2021-05-12,CUB,CLE,Chicago Cubs,Cleveland Guardians,9.0,8.5,1,2,2021
2021-05-12,TOR,ATL,Toronto Blue Jays,Atlanta Braves,8.5,7.5,4,1,2021
2021-05-12,SEA,LAD,Seattle Mariners,Los Angeles Dodgers,8.0,8.0,1,7,2021
2021-05-12,SDG,COL,San Diego Padres,Colorado Rockies,8.0,7.5,2,3,2021
2021-05-13,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.5,8.0,1,5,2021
2021-05-13,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,7.0,6.5,2,0,2021
2021-05-13,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,8.0,8.0,3,1,2021
2021-05-13,CIN,COL,Cincinnati Reds,Colorado Rockies,10.0,11.5,8,13,2021
2021-05-13,MIA,ARI,Miami Marlins,Arizona Diamondbacks,8.0,8.5,5,1,2021
2021-05-13,KAN,DET,Kansas City Royals,Detroit Tigers,9.0,9.0,3,4,2021
2021-05-13,MIN,CWS,Minnesota Twins,Chicago White Sox,7.5,7.5,2,4,2021
2021-05-13,OAK,BOS,Oakland Athletics,Boston Red Sox,9.0,9.0,1,8,2021
2021-05-13,NYY,TAM,New York Yankees,Tampa Bay Rays,8.5,8.0,1,9,2021
2021-05-13,TEX,HOU,Texas Rangers,Houston Astros,9.0,9.0,3,4,2021
2021-05-13,CLE,SEA,Cleveland Guardians,Seattle Mariners,8.0,7.5,4,2,2021
2021-05-13,TOR,ATL,Toronto Blue Jays,Atlanta Braves,9.0,8.5,8,4,2021
2021-05-14,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,7.5,7.5,2,3,2021
2021-05-14,ATL,MIL,Atlanta Braves,Milwaukee Brewers,8.0,7.5,6,3,2021
2021-05-14,CIN,COL,Cincinnati Reds,Colorado Rockies,10.0,10.5,6,9,2021
2021-05-14,WAS,ARI,Washington Nationals,Arizona Diamondbacks,8.5,9.0,17,2,2021
2021-05-14,MIA,LAD,Miami Marlins,Los Angeles Dodgers,7.0,6.5,6,9,2021
2021-05-14,STL,SDG,St. Louis Cardinals,San Diego Padres,7.0,7.0,4,5,2021
2021-05-14,KAN,CWS,Kansas City Royals,Chicago White Sox,6.0,6.0,6,2,2021
2021-05-14,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,8.5,5,4,2021
2021-05-14,LAA,BOS,Los Angeles Angels,Boston Red Sox,9.5,9.5,3,4,2021
2021-05-14,TEX,HOU,Texas Rangers,Houston Astros,9.0,9.0,4,10,2021
2021-05-14,KAN,CWS,Kansas City Royals,Chicago White Sox,6.5,6.5,1,3,2021
2021-05-14,OAK,MIN,Oakland Athletics,Minnesota Twins,9.0,8.5,6,1,2021
2021-05-14,CLE,SEA,Cleveland Guardians,Seattle Mariners,8.0,7.5,3,7,2021
2021-05-14,CUB,DET,Chicago Cubs,Detroit Tigers,8.5,9.0,4,2,2021
2021-05-14,NYM,TAM,New York Mets,Tampa Bay Rays,7.0,6.5,2,3,2021
2021-05-14,PHI,TOR,Philadelphia Phillies,Toronto Blue Jays,10.5,11.0,5,1,2021
2021-05-15,SFO,PIT,San Francisco Giants,Pittsburgh Pirates,7.5,7.5,6,8,2021
2021-05-15,ATL,MIL,Atlanta Braves,Milwaukee Brewers,7.5,8.0,5,1,2021
2021-05-15,CIN,COL,Cincinnati Reds,Colorado Rockies,11.0,11.0,6,5,2021
2021-05-15,WAS,ARI,Washington Nationals,Arizona Diamondbacks,9.0,10.0,4,11,2021
