game_pk,date,game_time_utc,venue_id,venue_name,home_team,away_team,home_team_id,away_team_id,home_runs,away_runs,total_runs,home_sp_id,home_sp_name,away_sp_id,away_sp_name
718126,2023-05-17,2023-05-18T00:05:00Z,5325,Globe Life Field,Texas Rangers,Atlanta Braves,140,144,5,6,11,543135,Nathan Eovaldi,675911,Spencer Strider
718127,2023-05-17,2023-05-18T00:10:00Z,2392,Minute Maid Park,Houston Astros,Chicago Cubs,117,112,7,6,13,641585,J.P. France,592767,Drew Smyly
718129,2023-05-17,2023-05-18T00:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Cleveland Guardians,145,114,7,2,9,605182,Mike Clevinger,685410,Peyton Battenfield
718128,2023-05-18,2023-05-18T16:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,110,108,5,6,11,669330,Tyler Wells,542881,Tyler Anderson
718122,2023-05-18,2023-05-18T17:10:00Z,3289,Citi Field,New York Mets,Tampa Bay Rays,121,139,3,2,5,656731,Tylor Megill,671737,Taj Bradley
718130,2023-05-18,2023-05-18T17:10:00Z,4169,loanDepot park,Miami Marlins,Washington Nationals,146,120,5,3,8,691587,Eury Pérez,592866,Trevor Williams
718125,2023-05-18,2023-05-18T18:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Cleveland Guardians,145,114,1,3,4,656302,Dylan Cease,671106,Logan Allen
718121,2023-05-18,2023-05-18T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,New York Yankees,141,147,2,4,6,621244,José Berríos,641482,Nestor Cortes
718124,2023-05-18,2023-05-18T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,138,119,16,8,24,425794,Adam Wainwright,628711,Julio Urías
718118,2023-05-19,2023-05-19T22:35:00Z,31,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,13,3,16,670912,Johan Oviedo,668678,Zac Gallen
718120,2023-05-19,2023-05-19T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Yankees,113,147,2,6,8,594902,Ben Lively,657376,Clarke Schmidt
718117,2023-05-19,2023-05-19T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Milwaukee Brewers,139,158,1,0,1,663556,Shane McClanahan,605288,Adrian Houser
718123,2023-05-19,2023-05-19T23:05:00Z,3309,Nationals Park,Washington Nationals,Detroit Tigers,120,116,6,8,14,663623,Jake Irvin,571510,Matthew Boyd
718116,2023-05-19,2023-05-19T23:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,1,10,11,624133,Ranger Suarez,573186,Marcus Stroman
718115,2023-05-19,2023-05-19T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Baltimore Orioles,141,110,2,6,8,579328,Yusei Kikuchi,502043,Kyle Gibson
718119,2023-05-19,2023-05-19T23:10:00Z,3289,Citi Field,New York Mets,Cleveland Guardians,121,114,10,9,19,471911,Carlos Carrasco,615698,Cal Quantrill
718110,2023-05-19,2023-05-19T23:20:00Z,4705,Truist Park,Atlanta Braves,Seattle Mariners,144,136,6,2,8,693821,Bryce Elder,682243,Bryce Miller
718114,2023-05-19,2023-05-20T00:05:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,7,2,9,527048,Martín Pérez,666154,Karl Kauffmann
718112,2023-05-19,2023-05-20T00:10:00Z,2392,Minute Maid Park,Houston Astros,Oakland Athletics,117,133,5,1,6,656232,Brandon Bielak,686610,Ken Waldichuk
718111,2023-05-19,2023-05-20T00:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Kansas City Royals,145,118,2,0,2,656629,Michael Kopech,425844,Zack Greinke
718113,2023-05-19,2023-05-20T00:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,138,119,0,5,5,571927,Steven Matz,664062,Tony Gonsolin
718106,2023-05-19,2023-05-20T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Minnesota Twins,108,142,5,4,9,672282,Reid Detmers,657746,Joe Ryan
718107,2023-05-19,2023-05-20T01:40:00Z,2680,Petco Park,San Diego Padres,Boston Red Sox,135,111,1,6,7,605483,Blake Snell,572020,James Paxton
718105,2023-05-19,2023-05-20T02:15:00Z,2395,Oracle Park,San Francisco Giants,Miami Marlins,137,146,4,3,7,543101,Anthony DeSclafani,645261,Sandy Alcantara
718104,2023-05-20,2023-05-20T18:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Kansas City Royals,145,118,5,1,6,608337,Lucas Giolito,543475,Jordan Lyles
718102,2023-05-20,2023-05-20T19:07:00Z,14,Rogers Centre,Toronto Blue Jays,Baltimore Orioles,141,110,5,6,11,666201,Alek Manoah,680570,Grayson Rodriguez
718108,2023-05-20,2023-05-20T20:05:00Z,3309,Nationals Park,Washington Nationals,Detroit Tigers,120,116,5,2,7,571578,Patrick Corbin,656412,Alex Faedo
718101,2023-05-20,2023-05-20T20:05:00Z,31,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,3,4,7,656605,Mitch Keller,694297,Brandon Pfaadt
718100,2023-05-20,2023-05-20T20:05:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,11,5,16,592351,Jon Gray,607536,Kyle Freeland
718097,2023-05-20,2023-05-20T20:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,12,3,15,605400,Aaron Nola,592791,Jameson Taillon
718103,2023-05-20,2023-05-20T20:05:00Z,2395,Oracle Park,San Francisco Giants,Miami Marlins,137,146,0,1,1,657277,Logan Webb,666129,Braxton Garrett
718098,2023-05-20,2023-05-20T20:10:00Z,2392,Minute Maid Park,Houston Astros,Oakland Athletics,117,133,3,2,5,686613,Hunter Brown,676664,JP Sears
718095,2023-05-20,2023-05-20T20:10:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Yankees,113,147,4,7,11,596133,Luke Weaver,666745,Jhony Brito
718093,2023-05-20,2023-05-20T20:10:00Z,12,Tropicana Field,Tampa Bay Rays,Milwaukee Brewers,139,158,8,4,12,621107,Zach Eflin,641778,Eric Lauer
718109,2023-05-20,2023-05-20T23:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,138,119,6,5,11,571945,Miles Mikolas,592789,Noah Syndergaard
718094,2023-05-20,2023-05-20T23:15:00Z,4705,Truist Park,Atlanta Braves,Seattle Mariners,144,136,3,7,10,445926,Jesse Chavez,669302,Logan Gilbert
718096,2023-05-20,2023-05-21T02:07:00Z,1,Angel Stadium,Los Angeles Angels,Minnesota Twins,108,142,2,6,8,663776,Patrick Sandoval,686973,Louis Varland
718092,2023-05-20,2023-05-21T02:10:00Z,2680,Petco Park,San Diego Padres,Boston Red Sox,135,111,2,4,6,605397,Joe Musgrove,519242,Chris Sale
718085,2023-05-21,2023-05-21T15:35:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Yankees,113,147,1,4,5,668881,Hunter Greene,622663,Luis Severino
718089,2023-05-21,2023-05-21T17:35:00Z,3309,Nationals Park,Washington Nationals,Detroit Tigers,120,116,6,4,10,680686,Josiah Gray,666214,Joey Wentz
718091,2023-05-21,2023-05-21T17:35:00Z,31,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,3,8,11,672710,Roansy Contreras,518876,Merrill Kelly
718088,2023-05-21,2023-05-21T17:35:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,2,1,3,592836,Taijuan Walker,657006,Justin Steele
718090,2023-05-21,2023-05-21T17:35:00Z,4705,Truist Park,Atlanta Braves,Seattle Mariners,144,136,3,2,5,694363,Jared Shuster,669923,George Kirby
718087,2023-05-21,2023-05-21T17:37:00Z,14,Rogers Centre,Toronto Blue Jays,Baltimore Orioles,141,110,3,8,11,592332,Kevin Gausman,665152,Dean Kremer
718099,2023-05-21,2023-05-21T17:40:00Z,3289,Citi Field,New York Mets,Cleveland Guardians,121,114,5,4,9,453286,Max Scherzer,676440,Tanner Bibee
718082,2023-05-21,2023-05-21T23:10:00Z,3289,Citi Field,New York Mets,Cleveland Guardians,121,114,2,1,3,434378,Justin Verlander,669456,Shane Bieber
718081,2023-05-21,2023-05-21T17:40:00Z,12,Tropicana Field,Tampa Bay Rays,Milwaukee Brewers,139,158,4,6,10,656222,Jalen Beeks,642547,Freddy Peralta
718086,2023-05-21,2023-05-21T18:10:00Z,2392,Minute Maid Park,Houston Astros,Oakland Athletics,117,133,2,0,2,664285,Framber Valdez,621076,James Kaprielian
718084,2023-05-21,2023-05-21T18:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Kansas City Royals,145,118,5,2,7,458681,Lance Lynn,672578,Carlos Hernández
718083,2023-05-21,2023-05-21T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,138,119,10,5,15,656427,Jack Flaherty,477132,Clayton Kershaw
718076,2023-05-21,2023-05-21T18:35:00Z,5325,Globe Life Field,Texas Rangers,Colorado Rockies,140,115,13,3,16,571760,Andrew Heaney,657756,Connor Seabold
718078,2023-05-21,2023-05-21T20:05:00Z,2395,Oracle Park,San Francisco Giants,Miami Marlins,137,146,7,5,12,622072,Alex Wood,666200,Jesús Luzardo
718080,2023-05-21,2023-05-21T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Minnesota Twins,108,142,4,2,6,660271,Shohei Ohtani,641154,Pablo López
718079,2023-05-21,2023-05-21T20:10:00Z,2680,Petco Park,San Diego Padres,Boston Red Sox,135,111,7,0,7,608379,Michael Wacha,446372,Corey Kluber
718072,2023-05-22,2023-05-22T22:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago White Sox,114,145,3,0,3,683769,Hunter Gaddis,669424,Jimmy Lambert
718075,2023-05-22,2023-05-22T22:35:00Z,31,PNC Park,Pittsburgh Pirates,Texas Rangers,134,140,6,4,10,682847,Luis Ortiz,641540,Dane Dunning
718071,2023-05-22,2023-05-22T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,6,5,11,682227,Brandon Williamson,656756,Jordan Montgomery
718077,2023-05-22,2023-05-22T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,6,4,10,665001,Trevor Kelley,605135,Chris Bassitt
718073,2023-05-22,2023-05-22T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,3,6,9,554430,Zack Wheeler,674072,Tommy Henry
718074,2023-05-22,2023-05-22T23:20:00Z,4705,Truist Park,Atlanta Braves,Los Angeles Dodgers,144,119,6,8,14,450203,Charlie Morton,694813,Gavin Stone
718066,2023-05-22,2023-05-22T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,5,8,13,663903,Brady Singer,547179,Michael Lorenzen
718067,2023-05-22,2023-05-22T23:40:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,1,4,5,641927,Bailey Ober,605154,John Brebbia
718068,2023-05-22,2023-05-22T23:40:00Z,32,American Family Field,Milwaukee Brewers,Houston Astros,158,117,2,12,14,669203,Corbin Burnes,664299,Cristian Javier
718069,2023-05-22,2023-05-23T00:40:00Z,19,Coors Field,Colorado Rockies,Miami Marlins,115,146,5,3,8,502624,Chase Anderson,665795,Edward Cabrera
718070,2023-05-22,2023-05-23T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,2,1,3,642545,Jaime Barria,656557,Tanner Houck
718062,2023-05-22,2023-05-23T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Oakland Athletics,136,133,11,2,13,622491,Luis Castillo,666205,Kyle Muller
718063,2023-05-23,2023-05-23T22:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago White Sox,114,145,2,4,6,671106,Logan Allen,656302,Dylan Cease
718065,2023-05-23,2023-05-23T22:35:00Z,31,PNC Park,Pittsburgh Pirates,Texas Rangers,134,140,1,6,7,448179,Rich Hill,543135,Nathan Eovaldi
718059,2023-05-23,2023-05-23T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,5,8,13,668933,Graham Ashcraft,425794,Adam Wainwright
718061,2023-05-23,2023-05-23T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,1,20,21,671737,Taj Bradley,621244,José Berríos
718060,2023-05-23,2023-05-23T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,3,4,7,621381,Matt Strahm,669194,Ryne Nelson
718064,2023-05-23,2023-05-23T23:05:00Z,3309,Nationals Park,Washington Nationals,San Diego Padres,120,135,4,7,11,669022,MacKenzie Gore,506433,Yu Darvish
718058,2023-05-23,2023-05-23T23:05:00Z,3313,Yankee Stadium,New York Yankees,Baltimore Orioles,147,110,6,5,11,543037,Gerrit Cole,680694,Kyle Bradish
718057,2023-05-23,2023-05-23T23:20:00Z,4705,Truist Park,Atlanta Braves,Los Angeles Dodgers,144,119,1,8,9,675911,Spencer Strider,676272,Bobby Miller
718049,2023-05-23,2023-05-23T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,4,1,5,594577,Mike Mayers,593958,Eduardo Rodriguez
718055,2023-05-23,2023-05-23T23:40:00Z,17,Wrigley Field,Chicago Cubs,New York Mets,112,121,7,2,9,592767,Drew Smyly,656731,Tylor Megill
718054,2023-05-23,2023-05-23T23:40:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,3,4,7,543243,Sonny Gray,502171,Alex Cobb
718056,2023-05-23,2023-05-23T23:40:00Z,32,American Family Field,Milwaukee Brewers,Houston Astros,158,117,6,0,6,607067,Colin Rea,641585,J.P. France
718051,2023-05-23,2023-05-24T00:40:00Z,19,Coors Field,Colorado Rockies,Miami Marlins,115,146,5,4,9,596295,Austin Gomber,691587,Eury Pérez
718053,2023-05-23,2023-05-24T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,4,0,4,656288,Griffin Canning,678394,Brayan Bello
718050,2023-05-23,2023-05-24T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Oakland Athletics,136,133,3,2,5,594835,Marco Gonzales,665622,Luis Medina
718045,2023-05-24,2023-05-24T16:35:00Z,31,PNC Park,Pittsburgh Pirates,Texas Rangers,134,140,2,3,5,670912,Johan Oviedo,527048,Martín Pérez
718043,2023-05-24,2023-05-24T17:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,143,109,6,5,11,624133,Ranger Suarez,668678,Zac Gallen
718047,2023-05-24,2023-05-24T17:10:00Z,3312,Target Field,Minnesota Twins,San Francisco Giants,142,137,7,1,8,657746,Joe Ryan,543101,Anthony DeSclafani
718048,2023-05-24,2023-05-24T17:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago White Sox,114,145,0,6,6,615698,Cal Quantrill,656629,Michael Kopech
718046,2023-05-24,2023-05-24T17:10:00Z,32,American Family Field,Milwaukee Brewers,Houston Astros,158,117,4,0,4,605288,Adrian Houser,656232,Brandon Bielak
718041,2023-05-24,2023-05-24T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,10,3,13,594902,Ben Lively,571927,Steven Matz
718044,2023-05-24,2023-05-24T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,7,3,10,663556,Shane McClanahan,579328,Yusei Kikuchi
718052,2023-05-24,2023-05-24T23:05:00Z,3309,Nationals Park,Washington Nationals,San Diego Padres,120,135,5,3,8,592866,Trevor Williams,677960,Ryan Weathers
718040,2023-05-24,2023-05-24T23:05:00Z,3313,Yankee Stadium,New York Yankees,Baltimore Orioles,147,110,6,9,15,641482,Nestor Cortes,669330,Tyler Wells
718042,2023-05-24,2023-05-24T23:20:00Z,4705,Truist Park,Atlanta Braves,Los Angeles Dodgers,144,119,4,3,7,693821,Bryce Elder,664062,Tony Gonsolin
718039,2023-05-24,2023-05-24T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,4,6,10,425844,Zack Greinke,571510,Matthew Boyd
718038,2023-05-24,2023-05-24T23:40:00Z,17,Wrigley Field,Chicago Cubs,New York Mets,112,121,4,2,6,573186,Marcus Stroman,673540,Kodai Senga
718036,2023-05-24,2023-05-25T00:40:00Z,19,Coors Field,Colorado Rockies,Miami Marlins,115,146,2,10,12,666154,Karl Kauffmann,645261,Sandy Alcantara
718034,2023-05-24,2023-05-25T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,7,3,10,542881,Tyler Anderson,572020,James Paxton
718037,2023-05-24,2023-05-25T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Oakland Athletics,136,133,6,1,7,682243,Bryce Miller,643493,Austin Pruitt
718030,2023-05-25,2023-05-25T16:35:00Z,2602,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,1,2,3,596133,Luke Weaver,571945,Miles Mikolas
718032,2023-05-25,2023-05-25T17:10:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,6,3,9,621107,Zach Eflin,666201,Alek Manoah
718033,2023-05-25,2023-05-25T19:10:00Z,19,Coors Field,Colorado Rockies,Miami Marlins,115,146,7,6,13,607536,Kyle Freeland,666129,Braxton Garrett
718035,2023-05-25,2023-05-25T20:05:00Z,3309,Nationals Park,Washington Nationals,San Diego Padres,120,135,6,8,14,663623,Jake Irvin,605483,Blake Snell
718031,2023-05-25,2023-05-25T22:40:00Z,2394,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,7,2,9,656412,Alex Faedo,608337,Lucas Giolito
718029,2023-05-25,2023-05-25T23:05:00Z,3313,Yankee Stadium,New York Yankees,Baltimore Orioles,147,110,1,3,4,657376,Clarke Schmidt,502043,Kyle Gibson
718026,2023-05-25,2023-05-25T23:20:00Z,4705,Truist Park,Atlanta Braves,Philadelphia Phillies,144,143,8,5,13,689266,Dylan Dodd,605400,Aaron Nola
718024,2023-05-25,2023-05-25T23:40:00Z,17,Wrigley Field,Chicago Cubs,New York Mets,112,121,1,10,11,543294,Kyle Hendricks,471911,Carlos Carrasco
718028,2023-05-25,2023-05-25T23:40:00Z,32,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,0,5,5,527054,Julio Teheran,518397,Scott Alexander
718025,2023-05-25,2023-05-26T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Oakland Athletics,136,133,3,2,5,669302,Logan Gilbert,676664,JP Sears
718027,2023-05-26,2023-05-26T18:20:00Z,17,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,0,9,9,657006,Justin Steele,668881,Hunter Greene
718018,2023-05-26,2023-05-26T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Los Angeles Dodgers,139,119,9,3,12,656222,Jalen Beeks,592789,Noah Syndergaard
718021,2023-05-26,2023-05-26T22:40:00Z,2394,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,3,12,15,666214,Joey Wentz,458681,Lance Lynn
718020,2023-05-26,2023-05-26T23:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,2,12,14,680570,Grayson Rodriguez,592351,Jon Gray
718023,2023-05-26,2023-05-26T23:05:00Z,3313,Yankee Stadium,New York Yankees,San Diego Padres,147,135,1,5,6,681190,Randy Vásquez,605397,Joe Musgrove
718022,2023-05-26,2023-05-26T23:10:00Z,5,Progressive Field,Cleveland Guardians,St. Louis Cardinals,114,138,4,3,7,669456,Shane Bieber,669461,Matthew Liberatore
718019,2023-05-26,2023-05-26T23:20:00Z,4705,Truist Park,Atlanta Braves,Philadelphia Phillies,144,143,4,6,10,694363,Jared Shuster,592836,Taijuan Walker
718014,2023-05-26,2023-05-27T00:10:00Z,7,Kauffman Stadium,Kansas City Royals,Washington Nationals,118,120,10,12,22,543475,Jordan Lyles,571578,Patrick Corbin
718013,2023-05-26,2023-05-27T00:10:00Z,3312,Target Field,Minnesota Twins,Toronto Blue Jays,142,141,1,3,4,686973,Louis Varland,592332,Kevin Gausman
718017,2023-05-26,2023-05-27T00:10:00Z,32,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,1,15,16,642547,Freddy Peralta,622072,Alex Wood
718016,2023-05-26,2023-05-27T00:40:00Z,19,Coors Field,Colorado Rockies,New York Mets,115,121,2,5,7,657756,Connor Seabold,453286,Max Scherzer
718015,2023-05-26,2023-05-27T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,2,6,8,672282,Reid Detmers,666200,Jesús Luzardo
718010,2023-05-26,2023-05-27T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Boston Red Sox,109,111,2,7,9,694297,Brandon Pfaadt,519242,Chris Sale
718009,2023-05-26,2023-05-27T01:40:00Z,10,Oakland Coliseum,Oakland Athletics,Houston Astros,133,117,2,5,7,621076,James Kaprielian,686613,Hunter Brown
718012,2023-05-26,2023-05-27T02:10:00Z,680,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,136,134,6,11,17,669923,George Kirby,656605,Mitch Keller
718006,2023-05-27,2023-05-27T17:05:00Z,3313,Yankee Stadium,New York Yankees,San Diego Padres,147,135,3,2,5,622663,Luis Severino,608379,Michael Wacha
718005,2023-05-27,2023-05-27T17:10:00Z,2394,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,7,3,10,547179,Michael Lorenzen,669947,Jesse Scholtens
718008,2023-05-27,2023-05-27T18:10:00Z,3312,Target Field,Minnesota Twins,Toronto Blue Jays,142,141,9,7,16,641154,Pablo López,605135,Chris Bassitt
718001,2023-05-27,2023-05-27T20:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,3,5,8,665152,Dean Kremer,571760,Andrew Heaney
718003,2023-05-27,2023-05-27T20:07:00Z,10,Oakland Coliseum,Oakland Athletics,Houston Astros,133,117,3,6,9,643493,Austin Pruitt,664285,Framber Valdez
718000,2023-05-27,2023-05-27T20:10:00Z,7,Kauffman Stadium,Kansas City Royals,Washington Nationals,118,120,2,4,6,663903,Brady Singer,680686,Josiah Gray
718004,2023-05-27,2023-05-27T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,136,134,5,0,5,622491,Luis Castillo,592826,Vince Velasquez
718002,2023-05-27,2023-05-27T20:10:00Z,12,Tropicana Field,Tampa Bay Rays,Los Angeles Dodgers,139,119,5,6,11,607192,Tyler Glasnow,477132,Clayton Kershaw
717997,2023-05-27,2023-05-27T20:10:00Z,4705,Truist Park,Atlanta Braves,Philadelphia Phillies,144,143,1,2,3,450203,Charlie Morton,554430,Zack Wheeler
717999,2023-05-27,2023-05-27T20:10:00Z,32,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,1,3,4,669203,Corbin Burnes,657277,Logan Webb
717991,2023-05-27,2023-05-27T23:15:00Z,15,Chase Field,Arizona Diamondbacks,Boston Red Sox,109,111,1,2,3,605200,Zach Davies,676477,Garrett Whitlock
718007,2023-05-27,2023-05-27T23:15:00Z,17,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,5,8,13,592791,Jameson Taillon,682227,Brandon Williamson
717996,2023-05-27,2023-05-27T23:15:00Z,5,Progressive Field,Cleveland Guardians,St. Louis Cardinals,114,138,1,2,3,676440,Tanner Bibee,656427,Jack Flaherty
718011,2023-05-27,2023-05-28T01:10:00Z,19,Coors Field,Colorado Rockies,New York Mets,115,121,10,7,17,502624,Chase Anderson,434378,Justin Verlander
717998,2023-05-27,2023-05-28T02:07:00Z,1,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,5,8,13,660271,Shohei Ohtani,665795,Edward Cabrera
717994,2023-05-28,2023-05-28T15:35:00Z,12,Tropicana Field,Tampa Bay Rays,Los Angeles Dodgers,139,119,11,10,21,676596,Josh Fleming,694813,Gavin Stone
717990,2023-05-28,2023-05-28T17:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,3,2,5,680694,Kyle Bradish,674003,Cody Bradford
717995,2023-05-28,2023-05-28T17:35:00Z,3313,Yankee Stadium,New York Yankees,San Diego Padres,147,135,10,7,17,543037,Gerrit Cole,506433,Yu Darvish
717993,2023-05-28,2023-05-28T17:40:00Z,5,Progressive Field,Cleveland Guardians,St. Louis Cardinals,114,138,4,3,7,683769,Hunter Gaddis,656756,Jordan Montgomery
717989,2023-05-28,2023-05-28T17:40:00Z,2394,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,6,5,11,593958,Eduardo Rodriguez,656302,Dylan Cease
717985,2023-05-28,2023-05-28T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Washington Nationals,118,120,3,2,5,663738,Daniel Lynch IV,669022,MacKenzie Gore
717988,2023-05-28,2023-05-28T18:10:00Z,3312,Target Field,Minnesota Twins,Toronto Blue Jays,142,141,0,3,3,641927,Bailey Ober,621244,José Berríos
717986,2023-05-28,2023-05-28T18:10:00Z,32,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,7,5,12,607067,Colin Rea,502171,Alex Cobb
717987,2023-05-28,2023-05-28T18:20:00Z,17,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,5,8,13,592767,Drew Smyly,668933,Graham Ashcraft
717982,2023-05-28,2023-05-28T19:10:00Z,19,Coors Field,Colorado Rockies,New York Mets,115,121,11,10,21,596295,Austin Gomber,656731,Tylor Megill
717980,2023-05-28,2023-05-28T20:07:00Z,10,Oakland Coliseum,Oakland Athletics,Houston Astros,133,117,1,10,11,686610,Ken Waldichuk,664299,Cristian Javier
717984,2023-05-28,2023-05-28T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,0,2,2,663776,Patrick Sandoval,691587,Eury Pérez
717981,2023-05-28,2023-05-28T20:10:00Z,15,Chase Field,Arizona Diamondbacks,Boston Red Sox,109,111,4,2,6,518876,Merrill Kelly,656557,Tanner Houck
717983,2023-05-28,2023-05-28T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,136,134,6,3,9,594835,Marco Gonzales,682847,Luis Ortiz
717992,2023-05-28,2023-05-28T23:10:00Z,4705,Truist Park,Atlanta Braves,Philadelphia Phillies,144,143,11,4,15,675911,Spencer Strider,592229,Dylan Covey
717974,2023-05-29,2023-05-29T17:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,110,114,0,5,5,669330,Tyler Wells,671106,Logan Allen
717979,2023-05-29,2023-05-29T17:10:00Z,2394,Comerica Park,Detroit Tigers,Texas Rangers,116,140,0,5,5,571510,Matthew Boyd,543135,Nathan Eovaldi
717975,2023-05-29,2023-05-29T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Kansas City Royals,138,118,0,7,7,425794,Adam Wainwright,622251,Josh Staumont
717976,2023-05-29,2023-05-29T18:20:00Z,17,Wrigley Field,Chicago Cubs,Tampa Bay Rays,112,139,1,0,1,573186,Marcus Stroman,671737,Taj Bradley
717977,2023-05-29,2023-05-29T20:10:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,7,5,12,669194,Ryne Nelson,666154,Karl Kauffmann
717968,2023-05-29,2023-05-29T20:10:00Z,2392,Minute Maid Park,Houston Astros,Minnesota Twins,117,142,5,7,12,641585,J.P. France,543243,Sonny Gray
717978,2023-05-29,2023-05-29T21:05:00Z,2395,Oracle Park,San Francisco Giants,Pittsburgh Pirates,137,134,14,4,18,543101,Anthony DeSclafani,448179,Rich Hill
717970,2023-05-29,2023-05-30T00:07:00Z,10,Oakland Coliseum,Oakland Athletics,Atlanta Braves,133,144,7,2,9,621112,Paul Blackburn,647336,Michael Soroka
