game_pk,date,venue_name,temp_f,wind_mph,wind_deg,wind_out,is_dome
414145,2015-05-12,Minute Maid Park,,0.0,,False,True
414136,2015-05-12,Miller Park,,,,False,False
414148,2015-05-12,Chase Field,,0.0,,False,True
414137,2015-05-12,Angel Stadium of Anaheim,,,,False,False
414135,2015-05-12,O.co Coliseum,,,,False,False
414144,2015-05-12,Safeco Field,,,,False,False
414119,2015-05-10,Citizens Bank Park,77.8,7.2,194.0,True,False
414150,2015-05-13,O.co Coliseum,,,,False,False
414163,2015-05-13,Chase Field,,0.0,,False,True
414118,2015-05-10,Progressive Field,71.9,3.4,4.0,False,False
414109,2015-05-10,Nationals Park,77.3,4.4,135.0,False,False
414115,2015-05-10,Comerica Park,70.3,4.9,185.0,False,False
414122,2015-05-10,PNC Park,81.4,3.1,201.0,False,False
414116,2015-05-10,Coors Field,41.9,6.1,84.0,False,False
414156,2015-05-13,Tropicana Field,,0.0,,False,True
414132,2015-05-11,Oriole Park at Camden Yards,74.4,4.4,45.0,False,False
414131,2015-05-11,Citizens Bank Park,75.2,5.5,153.0,True,False
414124,2015-05-11,Great American Ball Park,74.9,6.6,225.0,True,False
414160,2015-05-13,Minute Maid Park,,0.0,,False,True
414151,2015-05-13,Miller Park,,,,False,False
414152,2015-05-13,Angel Stadium of Anaheim,,,,False,False
414159,2015-05-13,Safeco Field,,,,False,False
414127,2015-05-11,Globe Life Park in Arlington,71.6,7.0,9.0,True,False
414130,2015-05-11,Wrigley Field,63.1,16.4,260.0,False,False
414128,2015-05-11,Dodger Stadium,74.8,6.4,241.0,False,False
414146,2015-05-12,Progressive Field,56.7,15.7,280.0,False,False
414140,2015-05-12,Comerica Park,55.3,16.7,278.0,False,False
414147,2015-05-12,Oriole Park at Camden Yards,80.5,5.8,274.0,True,False
414168,2015-05-14,Tropicana Field,,0.0,,False,True
414173,2015-05-14,Minute Maid Park,,0.0,,False,True
414143,2015-05-12,Citizens Bank Park,81.4,9.6,249.0,False,False
414138,2015-05-12,Globe Life Park in Arlington,69.7,7.6,76.0,False,False
414164,2015-05-14,Safeco Field,,,,False,False
414134,2015-05-12,Great American Ball Park,65.3,10.4,293.0,False,False
414142,2015-05-12,Wrigley Field,52.0,9.5,313.0,True,False
414139,2015-05-12,Dodger Stadium,64.6,6.5,184.0,False,False
414162,2015-05-13,Oriole Park at Camden Yards,65.0,11.4,315.0,False,False
414177,2015-05-15,Marlins Park,,0.0,,False,True
414154,2015-05-13,Dodger Stadium,63.2,6.3,243.0,False,False
414149,2015-05-13,Great American Ball Park,64.6,4.8,28.0,False,False
414188,2015-05-15,Minute Maid Park,,0.0,,False,True
414161,2015-05-13,Progressive Field,49.6,5.6,358.0,False,False
414158,2015-05-13,Citizens Bank Park,65.1,10.7,337.0,False,False
414157,2015-05-13,Wrigley Field,44.6,6.5,22.0,False,False
414179,2015-05-15,O.co Coliseum,,,,False,False
414155,2015-05-13,Comerica Park,54.0,4.3,39.0,False,False
414172,2015-05-14,Progressive Field,57.9,7.8,44.0,False,False
414178,2015-05-15,Safeco Field,,,,False,False
414192,2015-05-16,Marlins Park,,0.0,,False,True
414153,2015-05-13,Globe Life Park in Arlington,69.5,8.0,169.0,False,False
414170,2015-05-14,Citizens Bank Park,68.6,2.3,209.0,True,False
414167,2015-05-14,Comerica Park,56.9,7.0,117.0,False,False
414166,2015-05-14,Globe Life Park in Arlington,78.2,10.4,143.0,False,False
414171,2015-05-14,Great American Ball Park,69.5,3.6,137.0,False,False
414169,2015-05-14,Wrigley Field,58.9,8.9,122.0,False,False
414203,2015-05-16,Minute Maid Park,,0.0,,False,True
414174,2015-05-14,Petco Park,58.3,7.2,210.0,False,False
414165,2015-05-14,Dodger Stadium,53.7,6.9,159.0,False,False
414175,2015-05-15,Oriole Park at Camden Yards,70.1,9.1,152.0,False,False
414185,2015-05-15,Wrigley Field,66.1,2.1,212.0,False,False
414194,2015-05-16,O.co Coliseum,,,,False,False
414176,2015-05-15,Citizens Bank Park,68.4,6.3,184.0,True,False
414193,2015-05-16,Safeco Field,,,,False,False
414186,2015-05-15,Great American Ball Park,80.5,4.8,208.0,True,False
414207,2015-05-17,Marlins Park,,0.0,,False,True
414182,2015-05-15,Busch Stadium,73.8,6.7,150.0,False,False
414184,2015-05-15,Kauffman Stadium,71.3,4.4,150.0,False,False
414189,2015-05-15,Petco Park,60.0,10.6,295.0,True,False
414218,2015-05-17,Minute Maid Park,,0.0,,False,True
414180,2015-05-15,Globe Life Park in Arlington,74.0,7.9,151.0,False,False
414187,2015-05-15,Target Field,62.6,2.9,99.0,False,False
414183,2015-05-15,Citi Field,64.1,12.3,176.0,False,False
414181,2015-05-15,Dodger Stadium,60.7,9.6,254.0,False,False
414209,2015-05-17,O.co Coliseum,,,,False,False
414197,2015-05-16,Busch Stadium,73.8,8.7,154.0,False,False
414202,2015-05-16,Target Field,74.1,10.4,118.0,False,False
414208,2015-05-17,Safeco Field,,,,False,False
414190,2015-05-16,Oriole Park at Camden Yards,74.1,4.7,265.0,True,False
414220,2015-05-18,Rogers Centre,,0.0,,False,True
414200,2015-05-16,Wrigley Field,69.4,7.4,134.0,False,False
414191,2015-05-16,Citizens Bank Park,78.0,5.0,260.0,False,False
414221,2015-05-18,Marlins Park,,0.0,,False,True
414224,2015-05-18,Minute Maid Park,,0.0,,False,True
414222,2015-05-18,U.S. Cellular Field,,,,False,False
414201,2015-05-16,Great American Ball Park,68.4,5.3,147.0,False,False
414198,2015-05-16,Citi Field,67.6,4.8,143.0,False,False
414195,2015-05-16,Globe Life Park in Arlington,80.0,14.3,153.0,False,False
414199,2015-05-16,Kauffman Stadium,77.0,7.5,143.0,False,False
414227,2015-05-19,Rogers Centre,,0.0,,False,True
414204,2015-05-16,Petco Park,61.0,5.5,238.0,True,False
414196,2015-05-16,Dodger Stadium,60.8,4.9,204.0,False,False
414216,2015-05-17,Great American Ball Park,76.9,6.2,154.0,False,False
414240,2015-05-19,Turner Field,,,,False,False
414228,2015-05-19,Marlins Park,,0.0,,False,True
414205,2015-05-17,Oriole Park at Camden Yards,79.7,0.9,256.0,True,False
414236,2015-05-19,Minute Maid Park,,0.0,,False,True
414231,2015-05-19,U.S. Cellular Field,,,,False,False
414206,2015-05-17,Citizens Bank Park,78.3,4.5,237.0,False,False
414210,2015-05-17,Globe Life Park in Arlington,78.1,5.6,178.0,False,False
414232,2015-05-19,AT&T Park,,,,False,False
414251,2015-05-20,Minute Maid Park,,0.0,,False,True
414214,2015-05-17,Kauffman Stadium,77.4,6.7,233.0,False,False
414217,2015-05-17,Target Field,66.2,12.8,187.0,False,False
414213,2015-05-17,Citi Field,76.3,5.4,189.0,False,False
414242,2015-05-20,Rogers Centre,,0.0,,False,True
414215,2015-05-17,Wrigley Field,72.0,15.0,178.0,False,False
414211,2015-05-17,Dodger Stadium,60.9,6.2,221.0,False,False
414219,2015-05-17,Petco Park,60.8,6.8,218.0,False,False
414255,2015-05-20,Turner Field,,,,False,False
414243,2015-05-20,Marlins Park,,0.0,,False,True
414226,2015-05-18,Citi Field,59.0,6.5,112.0,False,False
414246,2015-05-20,U.S. Cellular Field,,,,False,False
414212,2015-05-17,Busch Stadium,78.0,11.4,181.0,False,False
414223,2015-05-18,Comerica Park,77.0,9.7,226.0,False,False
414247,2015-05-20,AT&T Park,,,,False,False
414258,2015-05-21,Marlins Park,,0.0,,False,True
414225,2015-05-18,Coors Field,55.3,7.1,118.0,False,False
414238,2015-05-19,Oriole Park at Camden Yards,81.3,3.7,194.0,True,False
414234,2015-05-19,PNC Park,68.2,11.6,313.0,False,False
414233,2015-05-19,Comerica Park,54.8,11.4,298.0,True,False
414262,2015-05-21,AT&T Park,,,,False,False
414257,2015-05-21,Rogers Centre,,0.0,,False,True
414264,2015-05-21,Tropicana Field,,0.0,,False,True
414235,2015-05-19,Nationals Park,83.6,3.8,291.0,True,False
414263,2015-05-21,Turner Field,,,,False,False
414260,2015-05-21,U.S. Cellular Field,,,,False,False
414239,2015-05-19,Citi Field,74.7,6.5,180.0,False,False
414241,2015-05-19,Fenway Park,62.9,6.7,194.0,False,False
414237,2015-05-19,Coors Field,40.7,6.2,52.0,False,False
414230,2015-05-19,Kauffman Stadium,59.3,8.9,47.0,False,False
414280,2015-05-22,Rogers Centre,,0.0,,False,True
414254,2015-05-20,Citi Field,58.0,11.3,319.0,True,False
414249,2015-05-20,PNC Park,56.5,2.5,355.0,False,False
414256,2015-05-20,Fenway Park,57.6,12.4,312.0,True,False
414277,2015-05-22,Tropicana Field,,0.0,,False,True
414270,2015-05-22,Marlins Park,,0.0,,False,True
414274,2015-05-22,Turner Field,,,,False,False
414250,2015-05-20,Nationals Park,68.6,6.6,327.0,False,False
414253,2015-05-20,Oriole Park at Camden Yards,65.8,8.1,341.0,False,False
414275,2015-05-22,U.S. Cellular Field,,,,False,False
414271,2015-05-22,Chase Field,,0.0,,False,True
414248,2015-05-20,Comerica Park,55.9,5.2,170.0,False,False
414229,2015-05-19,Petco Park,61.6,4.7,273.0,True,False
414295,2015-05-23,Rogers Centre,,0.0,,False,True
414245,2015-05-20,Kauffman Stadium,52.1,8.0,27.0,True,False
414252,2015-05-20,Coors Field,47.3,5.3,62.0,False,False
414266,2015-05-21,Oriole Park at Camden Yards,52.3,3.8,360.0,False,False
414244,2015-05-20,Petco Park,60.8,6.4,231.0,True,False
414261,2015-05-21,Comerica Park,61.7,9.9,274.0,False,False
414267,2015-05-21,Citi Field,54.6,8.5,192.0,False,False
414292,2015-05-23,Tropicana Field,,0.0,,False,True
414290,2015-05-23,U.S. Cellular Field,,,,False,False
414289,2015-05-23,Turner Field,,,,False,False
414265,2015-05-21,Coors Field,53.6,3.6,47.0,False,False
414285,2015-05-23,Marlins Park,,0.0,,False,True
414286,2015-05-23,Chase Field,,0.0,,False,True
414268,2015-05-21,Fenway Park,61.3,9.7,187.0,False,False
414310,2015-05-24,Rogers Centre,,0.0,,False,True
414276,2015-05-22,PNC Park,62.2,9.7,331.0,False,False
414259,2015-05-21,Petco Park,60.6,8.9,242.0,True,False
414307,2015-05-24,Tropicana Field,,0.0,,False,True
414300,2015-05-24,Marlins Park,,0.0,,False,True
414278,2015-05-22,Nationals Park,71.9,7.6,268.0,True,False
414273,2015-05-22,Comerica Park,64.1,2.6,20.0,True,False
414283,2015-05-22,Yankee Stadium,68.3,7.4,284.0,False,False
414304,2015-05-24,Turner Field,,,,False,False
414269,2015-05-22,Fenway Park,65.4,12.6,283.0,True,False
414305,2015-05-24,U.S. Cellular Field,,,,False,False
414301,2015-05-24,Chase Field,,0.0,,False,True
414272,2015-05-22,Progressive Field,56.3,7.0,27.0,False,False
414281,2015-05-22,Coors Field,53.9,5.8,32.0,False,False
414282,2015-05-22,Kauffman Stadium,62.2,2.1,103.0,False,False
414279,2015-05-22,Dodger Stadium,61.6,4.4,225.0,False,False
414291,2015-05-23,PNC Park,68.9,2.6,255.0,False,False
414293,2015-05-23,Nationals Park,71.0,2.7,189.0,False,False
414298,2015-05-23,Yankee Stadium,65.0,5.3,234.0,False,False
414288,2015-05-23,Comerica Park,66.2,9.2,139.0,False,False
414326,2015-05-25,Miller Park,,,,False,False
414287,2015-05-23,Progressive Field,67.4,3.1,60.0,False,False
414319,2015-05-25,O.co Coliseum,,,,False,False
414296,2015-05-23,Coors Field,55.8,2.6,301.0,True,False
413925,2015-05-23,Coors Field,55.8,2.6,301.0,True,False
414284,2015-05-23,Fenway Park,61.4,6.9,257.0,True,False
414317,2015-05-25,Rogers Centre,,0.0,,False,True
414325,2015-05-25,Tropicana Field,,0.0,,False,True
414294,2015-05-23,Dodger Stadium,62.5,8.4,214.0,False,False
414324,2015-05-25,Angel Stadium of Anaheim,,,,False,False
414303,2015-05-24,Comerica Park,71.1,7.2,88.0,False,False
414299,2015-05-24,Fenway Park,73.0,12.5,209.0,False,False
414302,2015-05-24,Progressive Field,74.6,6.3,96.0,False,False
414306,2015-05-24,PNC Park,77.2,3.0,163.0,True,False
414332,2015-05-26,Rogers Centre,,0.0,,False,True
414308,2015-05-24,Nationals Park,79.8,4.3,189.0,False,False
414340,2015-05-26,Tropicana Field,,0.0,,False,True
414312,2015-05-24,Kauffman Stadium,66.3,3.7,205.0,False,False
414311,2015-05-24,Coors Field,51.9,1.8,14.0,False,False
414313,2015-05-24,Yankee Stadium,71.8,4.9,175.0,False,False
414341,2015-05-26,Miller Park,,,,False,False
414309,2015-05-24,Dodger Stadium,64.5,6.7,222.0,False,False
414334,2015-05-26,O.co Coliseum,,,,False,False
414339,2015-05-26,Angel Stadium of Anaheim,,,,False,False
414321,2015-05-25,Yankee Stadium,78.4,9.6,208.0,False,False
414328,2015-05-25,Wrigley Field,73.9,7.9,209.0,False,False
414320,2015-05-25,Oriole Park at Camden Yards,79.1,12.0,163.0,False,False
414318,2015-05-25,Great American Ball Park,73.2,8.1,204.0,True,False
414347,2015-05-27,Rogers Centre,,0.0,,False,True
414316,2015-05-25,Target Field,70.3,5.6,236.0,False,False
414355,2015-05-27,Tropicana Field,,0.0,,False,True
414323,2015-05-25,Citi Field,76.9,12.8,195.0,False,False
414327,2015-05-25,Progressive Field,76.8,11.9,212.0,True,False
414356,2015-05-27,Miller Park,,,,False,False
414349,2015-05-27,O.co Coliseum,,,,False,False
414314,2015-05-25,Busch Stadium,76.7,8.4,163.0,False,False
414322,2015-05-25,PNC Park,78.7,7.4,200.0,False,False
414315,2015-05-25,Dodger Stadium,65.2,7.0,217.0,False,False
414354,2015-05-27,Angel Stadium of Anaheim,,,,False,False
414335,2015-05-26,Oriole Park at Camden Yards,79.4,10.3,160.0,False,False
414343,2015-05-26,Wrigley Field,69.7,15.5,224.0,False,False
414333,2015-05-26,Great American Ball Park,75.3,7.7,202.0,True,False
414336,2015-05-26,Yankee Stadium,77.4,6.3,163.0,False,False
414362,2015-05-28,Angel Stadium of Anaheim,,,,False,False
414363,2015-05-28,O.co Coliseum,,,,False,False
414337,2015-05-26,PNC Park,79.7,6.5,176.0,True,False
414361,2015-05-28,Safeco Field,,,,False,False
414359,2015-05-28,AT&T Park,,,,False,False
414342,2015-05-26,Progressive Field,81.2,13.9,182.0,True,False
414338,2015-05-26,Citi Field,75.0,10.7,170.0,False,False
414357,2015-05-27,Progressive Field,78.1,7.0,220.0,True,False
414330,2015-05-26,Dodger Stadium,65.8,7.6,238.0,False,False
414329,2015-05-26,Busch Stadium,75.4,8.2,197.0,False,False
414331,2015-05-26,Target Field,59.3,5.1,345.0,True,False
414352,2015-05-27,PNC Park,78.7,6.7,201.0,False,False
414368,2015-05-29,Minute Maid Park,,0.0,,False,True
414365,2015-05-29,Miller Park,,,,False,False
414358,2015-05-27,Wrigley Field,65.8,2.1,41.0,False,False
414371,2015-05-29,Angel Stadium of Anaheim,,,,False,False
414375,2015-05-29,O.co Coliseum,,,,False,False
414350,2015-05-27,Oriole Park at Camden Yards,74.1,2.7,145.0,False,False
414369,2015-05-29,Safeco Field,,,,False,False
414366,2015-05-29,AT&T Park,,,,False,False
414353,2015-05-27,Citi Field,74.6,9.8,197.0,False,False
414346,2015-05-27,Target Field,78.8,3.6,259.0,False,False
414348,2015-05-27,Great American Ball Park,74.5,7.8,193.0,True,False
414351,2015-05-27,Yankee Stadium,75.9,5.7,219.0,False,False
414383,2015-05-30,Minute Maid Park,,0.0,,False,True
414344,2015-05-27,Busch Stadium,78.5,3.3,332.0,True,False
414380,2015-05-30,Miller Park,,,,False,False
414345,2015-05-27,Dodger Stadium,69.1,7.0,233.0,False,False
413930,2015-05-28,Oriole Park at Camden Yards,81.3,4.3,180.0,False,False
414386,2015-05-30,Angel Stadium of Anaheim,,,,False,False
414381,2015-05-30,AT&T Park,,,,False,False
414390,2015-05-30,O.co Coliseum,,,,False,False
413945,2015-05-28,Oriole Park at Camden Yards,81.3,4.3,180.0,False,False
414384,2015-05-30,Safeco Field,,,,False,False
414372,2015-05-29,Wrigley Field,75.0,6.0,214.0,False,False
414360,2015-05-28,Globe Life Park in Arlington,80.5,6.3,117.0,False,False
414364,2015-05-28,Petco Park,64.4,6.3,278.0,True,False
414377,2015-05-29,Oriole Park at Camden Yards,78.4,6.8,139.0,False,False
414370,2015-05-29,Citizens Bank Park,81.5,7.0,187.0,True,False
414398,2015-05-31,Minute Maid Park,,0.0,,False,True
414395,2015-05-31,Miller Park,,,,False,False
414379,2015-05-29,Great American Ball Park,81.5,6.9,178.0,False,False
414374,2015-05-29,Citi Field,70.9,7.8,153.0,False,False
414378,2015-05-29,Target Field,57.5,11.5,6.0,True,False
414396,2015-05-31,AT&T Park,,,,False,False
414405,2015-05-31,O.co Coliseum,,,,False,False
414399,2015-05-31,Safeco Field,,,,False,False
414401,2015-05-31,Angel Stadium of Anaheim,,,,False,False
414367,2015-05-29,Globe Life Park in Arlington,80.2,3.4,180.0,False,False
414412,2015-06-01,Marlins Park,,0.0,,False,True
414411,2015-06-01,Minute Maid Park,,0.0,,False,True
414393,2015-05-30,Target Field,60.3,8.4,48.0,False,False
414389,2015-05-30,Citi Field,74.2,14.1,177.0,False,False
414410,2015-06-01,Chase Field,,0.0,,False,True
414419,2015-06-01,Angel Stadium of Anaheim,,,,False,False
414394,2015-05-30,Great American Ball Park,79.7,7.4,224.0,True,False
414416,2015-06-01,Safeco Field,,,,False,False
414418,2015-06-01,AT&T Park,,,,False,False
414376,2015-05-29,Petco Park,65.9,5.2,263.0,True,False
414392,2015-05-30,Oriole Park at Camden Yards,80.2,11.9,168.0,False,False
414373,2015-05-29,Busch Stadium,78.3,2.5,185.0,False,False
414385,2015-05-30,Citizens Bank Park,80.1,10.4,186.0,True,False
414388,2015-05-30,Busch Stadium,69.0,7.0,323.0,True,False
414382,2015-05-30,Globe Life Park in Arlington,77.1,8.1,2.0,True,False
414391,2015-05-30,Petco Park,65.6,5.1,268.0,True,False
414424,2015-06-02,Marlins Park,,0.0,,False,True
414409,2015-05-31,Great American Ball Park,63.7,6.8,326.0,False,False
414422,2015-06-02,Minute Maid Park,,0.0,,False,True
414407,2015-05-31,Oriole Park at Camden Yards,80.0,10.8,175.0,False,False
414400,2015-05-31,Citizens Bank Park,82.5,7.0,153.0,True,False
414421,2015-06-02,Chase Field,,0.0,,False,True
414434,2015-06-02,Angel Stadium of Anaheim,,,,False,False
414404,2015-05-31,Citi Field,70.8,5.8,94.0,False,False
414430,2015-06-02,Safeco Field,,,,False,False
414433,2015-06-02,AT&T Park,,,,False,False
414408,2015-05-31,Target Field,60.9,5.8,92.0,False,False
414403,2015-05-31,Busch Stadium,57.8,6.2,21.0,False,False
414397,2015-05-31,Globe Life Park in Arlington,76.5,3.7,17.0,True,False
414436,2015-06-03,Chase Field,,0.0,,False,True
414445,2015-06-03,Safeco Field,,,,False,False
414448,2015-06-03,AT&T Park,,,,False,False
414402,2015-05-31,Wrigley Field,48.5,13.2,18.0,False,False
414406,2015-05-31,Petco Park,64.3,4.3,270.0,True,False
414414,2015-06-01,Busch Stadium,64.1,3.5,333.0,True,False
414439,2015-06-03,Marlins Park,,0.0,,False,True
414413,2015-06-01,Coors Field,74.5,6.2,150.0,False,False
414437,2015-06-03,Minute Maid Park,,0.0,,False,True
414101,2015-06-02,Coors Field,78.9,4.3,55.0,False,False
414420,2015-06-02,Nationals Park,59.1,6.2,26.0,False,False
414425,2015-06-02,Citizens Bank Park,54.8,5.6,40.0,False,False
414449,2015-06-03,Angel Stadium of Anaheim,,,,False,False
414417,2015-06-01,Petco Park,64.9,5.0,297.0,True,False
414451,2015-06-04,Minute Maid Park,,0.0,,False,True
414427,2015-06-02,Coors Field,78.9,4.3,55.0,False,False
414435,2015-06-02,Nationals Park,59.1,6.2,26.0,False,False
414432,2015-06-02,Comerica Park,64.1,6.1,147.0,False,False
414429,2015-06-02,Fenway Park,49.3,9.4,18.0,False,False
414457,2015-06-04,Chase Field,,0.0,,False,True
414423,2015-06-02,Globe Life Park in Arlington,82.2,6.6,123.0,False,False
414460,2015-06-04,Safeco Field,,,,False,False
414426,2015-06-02,Kauffman Stadium,73.3,8.3,117.0,False,False
414444,2015-06-03,Fenway Park,54.1,6.7,120.0,False,False
414428,2015-06-02,Busch Stadium,70.2,3.0,153.0,False,False
414465,2015-06-05,Rogers Centre,,0.0,,False,True
414415,2015-06-03,Fenway Park,54.1,6.7,120.0,False,False
414443,2015-06-03,Busch Stadium,74.0,6.8,134.0,False,False
414431,2015-06-02,Petco Park,64.4,4.9,270.0,True,False
414470,2015-06-05,Turner Field,,,,False,False
414450,2015-06-03,Nationals Park,61.6,3.8,50.0,False,False
414464,2015-06-05,U.S. Cellular Field,,,,False,False
414447,2015-06-03,Comerica Park,65.9,5.7,108.0,False,False
414438,2015-06-03,Globe Life Park in Arlington,84.0,7.4,139.0,False,False
414468,2015-06-05,Chase Field,,0.0,,False,True
414440,2015-06-03,Citizens Bank Park,64.9,5.1,105.0,False,False
414474,2015-06-05,Safeco Field,,,,False,False
414441,2015-06-03,Kauffman Stadium,79.7,4.3,87.0,False,False
414480,2015-06-06,Rogers Centre,,0.0,,False,True
414442,2015-06-03,Coors Field,68.2,8.2,107.0,False,False
414453,2015-06-04,Nationals Park,63.2,5.0,27.0,False,False
414454,2015-06-04,Citizens Bank Park,61.7,6.8,63.0,False,False
414458,2015-06-04,Comerica Park,72.3,7.0,132.0,False,False
414446,2015-06-03,Petco Park,64.4,5.7,261.0,True,False
414456,2015-06-04,Fenway Park,55.8,7.7,120.0,False,False
414452,2015-06-04,Globe Life Park in Arlington,85.2,5.7,132.0,False,False
414485,2015-06-06,Turner Field,,,,False,False
414479,2015-06-06,U.S. Cellular Field,,,,False,False
414459,2015-06-04,Dodger Stadium,63.8,4.5,217.0,False,False
414483,2015-06-06,Chase Field,,0.0,,False,True
