game_pk,date,season,home_team,away_team,predicted,open_total,close_total,actual_total,edge,bet,won,push,profit_units,clv,edge_bucket
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.36168982846807,8.5,8.5,3,0.8616898284680694,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.331768296790823,8.5,8.5,3,0.8317682967908233,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.347029946876273,8.5,8.5,3,0.8470299468762725,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
567288,2019-05-28,2019,Chicago White Sox,Kansas City Royals,9.317108415199026,8.5,8.5,3,0.8171084151990264,OVER,False,False,-1.1,0.0,
566690,2019-05-29,2019,Tampa Bay Rays,Toronto Blue Jays,8.150131486488089,7.5,7.0,7,1.150131486488089,OVER,False,True,0.0,-0.5,0-0.5
567088,2019-05-29,2019,Philadelphia Phillies,St. Louis Cardinals,8.836560510230765,9.5,10.0,15,-1.1634394897692353,UNDER,False,False,-1.1,-0.5,0-0.5
566113,2019-05-29,2019,Oakland Athletics,Los Angeles Angels,8.14384200437139,9.5,9.0,19,-0.8561579956286103,UNDER,False,False,-1.1,0.5,0-0.5
567089,2019-05-30,2019,Philadelphia Phillies,St. Louis Cardinals,11.47112300260137,9.5,10.5,8,0.9711230026013702,OVER,False,False,-1.1,1.0,0.5-1.0
566595,2019-05-31,2019,St. Louis Cardinals,Chicago Cubs,8.097968362403616,9.0,9.0,3,-0.9020316375963837,UNDER,True,False,1.0,-0.0,
565247,2019-05-31,2019,Cincinnati Reds,Washington Nationals,10.256238244605765,9.0,9.0,12,1.2562382446057647,OVER,True,False,1.0,0.0,
566692,2019-05-31,2019,Tampa Bay Rays,Minnesota Twins,9.318300508094534,8.0,8.0,8,1.3183005080945343,OVER,False,True,0.0,0.0,
564959,2019-05-31,2019,Baltimore Orioles,San Francisco Giants,10.282002709937796,9.0,9.0,15,1.282002709937796,OVER,True,False,1.0,0.0,
566596,2019-06-01,2019,St. Louis Cardinals,Chicago Cubs,7.9576843009717315,8.5,9.0,11,-1.0423156990282685,UNDER,False,False,-1.1,-0.5,0-0.5
566115,2019-06-01,2019,Oakland Athletics,Houston Astros,8.250488542152151,7.5,7.5,6,0.7504885421521514,OVER,False,False,-1.1,0.0,
566206,2019-06-01,2019,Pittsburgh Pirates,Milwaukee Brewers,10.748878739906058,9.0,9.5,22,1.2488787399060577,OVER,True,False,1.0,0.5,0-0.5
566791,2019-06-01,2019,Texas Rangers,Kansas City Royals,9.714230798316702,10.5,10.5,8,-0.7857692016832978,UNDER,True,False,1.0,-0.0,
566693,2019-06-01,2019,Tampa Bay Rays,Minnesota Twins,9.398878358436331,8.5,8.0,8,1.3988783584363311,OVER,False,True,0.0,-0.5,0-0.5
566207,2019-06-02,2019,Pittsburgh Pirates,Milwaukee Brewers,9.864461206031546,9.5,9.0,6,0.864461206031546,OVER,False,False,-1.1,-0.5,0-0.5
566597,2019-06-02,2019,St. Louis Cardinals,Chicago Cubs,8.671314500404105,9.0,9.5,3,-0.8286854995958954,UNDER,True,False,1.0,-0.5,0-0.5
566306,2019-06-03,2019,San Diego Padres,Philadelphia Phillies,8.258704446387991,7.5,7.5,10,0.7587044463879913,OVER,True,False,1.0,0.0,
564860,2019-06-03,2019,Arizona Diamondbacks,Los Angeles Dodgers,9.592326425147755,8.5,8.5,4,1.0923264251477551,OVER,False,False,-1.1,0.0,
565730,2019-06-04,2019,Kansas City Royals,Boston Red Sox,8.997209809852347,10.0,10.0,11,-1.0027901901476532,UNDER,False,False,-1.1,-0.0,
565153,2019-06-04,2019,Chicago Cubs,Colorado Rockies,11.692365907264456,10.0,10.5,9,1.1923659072644561,OVER,False,False,-1.1,0.5,0-0.5
565538,2019-06-04,2019,Detroit Tigers,Tampa Bay Rays,9.813267968726858,8.5,8.5,15,1.3132679687268585,OVER,True,False,1.0,0.0,
566015,2019-06-04,2019,New York Mets,San Francisco Giants,8.137807153297171,7.5,7.0,12,1.137807153297171,OVER,True,False,1.0,-0.5,0-0.5
565923,2019-06-04,2019,Washington Nationals,Chicago White Sox,9.319719575477349,8.5,8.5,14,0.8197195754773485,OVER,True,False,1.0,0.0,
566208,2019-06-04,2019,Pittsburgh Pirates,Atlanta Braves,9.906597398353323,9.0,9.0,17,0.9065973983533233,OVER,True,False,1.0,0.0,
567582,2019-06-05,2019,Milwaukee Brewers,Miami Marlins,10.270095132423148,9.0,9.0,11,1.2700951324231475,OVER,True,False,1.0,0.0,
566405,2019-06-05,2019,Seattle Mariners,Houston Astros,9.442452691627247,9.0,8.5,15,0.9424526916272473,OVER,True,False,1.0,-0.5,0-0.5
566794,2019-06-05,2019,Texas Rangers,Baltimore Orioles,10.009480737281546,10.0,9.0,3,1.009480737281546,OVER,False,False,-1.1,-1.0,0.5-1.0
566893,2019-06-05,2019,Toronto Blue Jays,New York Yankees,9.580558084083304,9.0,8.5,18,1.0805580840833038,OVER,True,False,1.0,-0.5,0-0.5
564765,2019-06-06,2019,Los Angeles Angels,Oakland Athletics,8.648983262611136,9.0,9.5,11,-0.8510167373888642,UNDER,False,False,-1.1,-0.5,0-0.5
566795,2019-06-06,2019,Texas Rangers,Baltimore Orioles,11.971752427650198,10.5,11.0,7,0.9717524276501983,OVER,False,False,-1.1,0.5,0-0.5
565155,2019-06-06,2019,Chicago Cubs,Colorado Rockies,9.892648957801566,8.0,8.5,4,1.3926489578015655,OVER,False,False,-1.1,0.5,0-0.5
565732,2019-06-06,2019,Kansas City Royals,Boston Red Sox,9.07387950284551,10.0,10.0,12,-0.9261204971544892,UNDER,False,False,-1.1,-0.0,
565540,2019-06-06,2019,Detroit Tigers,Tampa Bay Rays,9.806971810889944,9.0,9.0,7,0.8069718108899444,OVER,False,False,-1.1,0.0,
566017,2019-06-06,2019,New York Mets,San Francisco Giants,8.448960565162405,7.5,7.5,10,0.9489605651624053,OVER,True,False,1.0,0.0,
564766,2019-06-07,2019,Los Angeles Angels,Seattle Mariners,8.097414277625784,9.5,9.0,8,-0.9025857223742157,UNDER,True,False,1.0,0.5,0-0.5
565733,2019-06-07,2019,Kansas City Royals,Chicago White Sox,8.714589379859671,10.5,10.0,10,-1.285410620140329,UNDER,False,True,0.0,0.5,0-0.5
567584,2019-06-07,2019,Milwaukee Brewers,Pittsburgh Pirates,10.715822480750784,9.0,9.5,14,1.2158224807507843,OVER,True,False,1.0,0.5,0-0.5
567388,2019-06-07,2019,Miami Marlins,Atlanta Braves,8.278091691566214,7.5,7.5,8,0.7780916915662139,OVER,True,False,1.0,0.0,
566018,2019-06-07,2019,New York Mets,Colorado Rockies,8.578618310523733,7.5,7.5,6,1.0786183105237335,OVER,False,False,-1.1,0.0,
567090,2019-06-07,2019,Philadelphia Phillies,Cincinnati Reds,10.291219972205862,9.5,9.0,6,1.2912199722058624,OVER,False,False,-1.1,-0.5,0-0.5
565156,2019-06-07,2019,Chicago Cubs,St. Louis Cardinals,8.985531114173636,7.0,7.5,4,1.4855311141736358,OVER,False,False,-1.1,0.5,0-0.5
567389,2019-06-08,2019,Miami Marlins,Atlanta Braves,9.00932338101934,8.0,8.0,1,1.0093233810193407,OVER,False,False,-1.1,0.0,
565157,2019-06-08,2019,Chicago Cubs,St. Louis Cardinals,8.281746171546683,7.0,7.5,13,0.7817461715466827,OVER,True,False,1.0,0.5,0-0.5
566500,2019-06-08,2019,San Francisco Giants,Los Angeles Dodgers,9.679583810401663,8.0,8.5,9,1.1795838104016632,OVER,True,False,1.0,0.5,0-0.5
567091,2019-06-08,2019,Philadelphia Phillies,Cincinnati Reds,10.756943009925587,9.0,9.5,5,1.2569430099255872,OVER,False,False,-1.1,0.5,0-0.5
566896,2019-06-08,2019,Toronto Blue Jays,Arizona Diamondbacks,9.564318917823538,8.5,8.5,6,1.0643189178235382,OVER,False,False,-1.1,0.0,
566798,2019-06-09,2019,Texas Rangers,Oakland Athletics,10.681577943397269,11.0,11.5,17,-0.8184220566027314,UNDER,False,False,-1.1,-0.5,0-0.5
565638,2019-06-09,2019,Houston Astros,Baltimore Orioles,9.640555642677054,9.0,8.5,4,1.1405556426770538,OVER,False,False,-1.1,-0.5,0-0.5
567390,2019-06-09,2019,Miami Marlins,Atlanta Braves,8.304305337501273,8.5,7.5,13,0.8043053375012725,OVER,True,False,1.0,-1.0,0.5-1.0
567092,2019-06-09,2019,Philadelphia Phillies,Cincinnati Reds,9.309758447242483,8.5,8.5,7,0.8097584472424835,OVER,False,False,-1.1,0.0,
565056,2019-06-09,2019,Boston Red Sox,Tampa Bay Rays,9.658835671973929,9.5,8.5,7,1.1588356719739288,OVER,False,False,-1.1,-1.0,0.5-1.0
564769,2019-06-10,2019,Los Angeles Angels,Los Angeles Dodgers,10.491500161720024,8.5,9.0,8,1.4915001617200243,OVER,False,False,-1.1,0.5,0-0.5
567193,2019-06-10,2019,Atlanta Braves,Pittsburgh Pirates,9.068360589576468,9.5,10.0,20,-0.9316394104235322,UNDER,False,False,-1.1,-0.5,0-0.5
567295,2019-06-10,2019,Chicago White Sox,Washington Nationals,9.566527627540337,10.5,10.5,13,-0.9334723724596632,UNDER,False,False,-1.1,-0.0,
565057,2019-06-10,2019,Boston Red Sox,Texas Rangers,8.911817811561331,8.5,7.5,7,1.4118178115613311,OVER,False,False,-1.1,-1.0,0.5-1.0
566695,2019-06-10,2019,Tampa Bay Rays,Oakland Athletics,9.683218263221487,8.5,8.5,8,1.1832182632214874,OVER,False,False,-1.1,0.0,
564770,2019-06-11,2019,Los Angeles Angels,Los Angeles Dodgers,8.434205316138968,9.0,9.5,8,-1.0657946838610322,UNDER,True,False,1.0,-0.5,0-0.5
566502,2019-06-11,2019,San Francisco Giants,San Diego Padres,8.591929696632132,8.0,7.5,11,1.091929696632132,OVER,True,False,1.0,-0.5,0-0.5
565639,2019-06-11,2019,Houston Astros,Milwaukee Brewers,9.392388604713188,9.0,8.5,18,0.8923886047131884,OVER,True,False,1.0,-0.5,0-0.5
567094,2019-06-11,2019,Philadelphia Phillies,Arizona Diamondbacks,9.788680337501273,9.0,9.0,11,0.7886803375012725,OVER,True,False,1.0,0.0,
564962,2019-06-11,2019,Baltimore Orioles,Toronto Blue Jays,9.750274919105276,9.0,8.5,6,1.2502749191052764,OVER,False,False,-1.1,-0.5,0-0.5
567492,2019-06-11,2019,New York Yankees,New York Mets,10.062380097938284,9.0,9.0,14,1.0623800979382843,OVER,True,False,1.0,0.0,
567492,2019-06-11,2019,New York Yankees,New York Mets,10.062380097938284,9.0,9.0,14,1.0623800979382843,OVER,True,False,1.0,0.0,
565058,2019-06-11,2019,Boston Red Sox,Texas Rangers,9.24608638150762,10.0,10.5,14,-1.2539136184923798,UNDER,False,False,-1.1,-0.5,0-0.5
565640,2019-06-12,2019,Houston Astros,Milwaukee Brewers,8.523914598060355,7.5,7.5,9,1.0239145980603546,OVER,True,False,1.0,0.0,
564963,2019-06-12,2019,Baltimore Orioles,Toronto Blue Jays,11.985708497596487,10.5,10.5,14,1.4857084975964874,OVER,True,False,1.0,0.0,
567201,2019-06-13,2019,Atlanta Braves,Pittsburgh Pirates,8.677816651893362,9.0,9.5,11,-0.8221833481066376,UNDER,False,False,-1.1,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.794019959998831,7.5,7.0,9,0.7940199599988311,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.794019959998831,7.5,7.0,9,0.7940199599988311,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.145374558997855,7.5,7.0,9,1.1453745589978546,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.145374558997855,7.5,7.0,9,1.1453745589978546,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.207760118079886,7.5,7.0,9,1.2077601180798858,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.207760118079886,7.5,7.0,9,1.2077601180798858,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.794019959998831,7.5,7.0,9,0.7940199599988311,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.794019959998831,7.5,7.0,9,0.7940199599988311,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.145374558997855,7.5,7.0,9,1.1453745589978546,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.145374558997855,7.5,7.0,9,1.1453745589978546,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.207760118079886,7.5,7.0,9,1.2077601180798858,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.207760118079886,7.5,7.0,9,1.2077601180798858,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.832847379279837,7.5,7.0,9,0.832847379279837,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.832847379279837,7.5,7.0,9,0.832847379279837,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.906804822517142,7.5,7.0,9,0.9068048225171417,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.906804822517142,7.5,7.0,9,0.9068048225171417,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.09678389890264,7.5,7.0,9,1.0967838989026397,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.09678389890264,7.5,7.0,9,1.0967838989026397,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.170740388465628,7.5,7.0,9,1.170740388465628,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.170740388465628,7.5,7.0,9,1.170740388465628,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.832847379279837,7.5,7.0,9,0.832847379279837,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.832847379279837,7.5,7.0,9,0.832847379279837,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.906804822517142,7.5,7.0,9,0.9068048225171417,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.906804822517142,7.5,7.0,9,0.9068048225171417,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.09678389890264,7.5,7.0,9,1.0967838989026397,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.09678389890264,7.5,7.0,9,1.0967838989026397,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.170740388465628,7.5,7.0,9,1.170740388465628,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.170740388465628,7.5,7.0,9,1.170740388465628,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.774554990363821,7.5,7.0,9,0.7745549903638214,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.774554990363821,7.5,7.0,9,0.7745549903638214,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.125909112525687,7.5,7.0,9,1.1259091125256866,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.125909112525687,7.5,7.0,9,1.1259091125256866,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.188297532630667,7.5,7.0,9,1.188297532630667,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.188297532630667,7.5,7.0,9,1.188297532630667,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.774554990363821,7.5,7.0,9,0.7745549903638214,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.774554990363821,7.5,7.0,9,0.7745549903638214,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.125909112525687,7.5,7.0,9,1.1259091125256866,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.125909112525687,7.5,7.0,9,1.1259091125256866,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.188297532630667,7.5,7.0,9,1.188297532630667,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.188297532630667,7.5,7.0,9,1.188297532630667,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.813382409644827,7.5,7.0,9,0.8133824096448272,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.813382409644827,7.5,7.0,9,0.8133824096448272,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.887339852882132,7.5,7.0,9,0.8873398528821319,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.887339852882132,7.5,7.0,9,0.8873398528821319,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.077319406104788,7.5,7.0,9,1.0773194061047882,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.077319406104788,7.5,7.0,9,1.0773194061047882,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.151276849342093,7.5,7.0,9,1.1512768493420928,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.151276849342093,7.5,7.0,9,1.1512768493420928,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.813382409644827,7.5,7.0,9,0.8133824096448272,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.813382409644827,7.5,7.0,9,0.8133824096448272,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.887339852882132,7.5,7.0,9,0.8873398528821319,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,7.887339852882132,7.5,7.0,9,0.8873398528821319,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.077319406104788,7.5,7.0,9,1.0773194061047882,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.077319406104788,7.5,7.0,9,1.0773194061047882,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.151276849342093,7.5,7.0,9,1.1512768493420928,OVER,True,False,1.0,-0.5,0-0.5
566021,2019-06-13,2019,New York Mets,St. Louis Cardinals,8.151276849342093,7.5,7.0,9,1.1512768493420928,OVER,True,False,1.0,-0.5,0-0.5
565641,2019-06-14,2019,Houston Astros,Toronto Blue Jays,9.442219995094046,8.5,8.0,17,1.442219995094046,OVER,True,False,1.0,-0.5,0-0.5
566117,2019-06-14,2019,Oakland Athletics,Seattle Mariners,8.225997232032523,9.0,9.5,11,-1.2740027679674775,UNDER,False,False,-1.1,-0.5,0-0.5
566504,2019-06-14,2019,San Francisco Giants,Milwaukee Brewers,9.398458741737112,8.0,8.0,8,1.3984587417371124,OVER,False,True,0.0,0.0,
567298,2019-06-14,2019,Chicago White Sox,New York Yankees,10.434170983863575,9.0,9.0,12,1.4341709838635754,OVER,True,False,1.0,0.0,
566993,2019-06-14,2019,Minnesota Twins,Kansas City Royals,8.618813775611624,9.5,10.0,2,-1.381186224388376,UNDER,True,False,1.0,-0.5,0-0.5
567202,2019-06-14,2019,Atlanta Braves,Philadelphia Phillies,9.960372232032524,9.5,9.0,17,0.9603722320325243,OVER,True,False,1.0,-0.5,0-0.5
