game_pk,date,season,home_team,away_team,predicted,open_total,close_total,actual_total,edge,bet,won,push,profit_units,clv,edge_bucket
492210,2017-09-08,2017,Texas Rangers,New York Yankees,10.97634854006995,10.0,9.5,16,1.4763485400699494,OVER,True,False,1.0,-0.5,0-0.5
492225,2017-09-09,2017,Texas Rangers,New York Yankees,9.874614690179868,9.5,9.0,4,0.8746146901798681,OVER,False,False,-1.1,-0.5,0-0.5
492240,2017-09-10,2017,Texas Rangers,New York Yankees,11.463750270157808,10.5,10.5,23,0.9637502701578082,OVER,True,False,1.0,0.0,
492248,2017-09-11,2017,Arizona Diamondbacks,Colorado Rockies,7.917680427848175,9.0,9.0,9,-1.0823195721518246,UNDER,False,True,0.0,-0.0,
492258,2017-09-12,2017,Arizona Diamondbacks,Colorado Rockies,8.17056171404787,9.5,9.5,6,-1.3294382859521292,UNDER,True,False,1.0,-0.0,
492267,2017-09-12,2017,Minnesota Twins,San Diego Padres,10.909064397867953,9.5,10.0,16,0.9090643978679527,OVER,True,False,1.0,0.5,0-0.5
492266,2017-09-12,2017,Milwaukee Brewers,Pittsburgh Pirates,7.327179544896216,8.5,8.5,7,-1.1728204551037837,UNDER,True,False,1.0,-0.0,
492265,2017-09-12,2017,Boston Red Sox,Oakland Athletics,9.087089356305636,9.5,10.0,12,-0.9129106436943637,UNDER,False,False,-1.1,-0.5,0-0.5
492275,2017-09-13,2017,Los Angeles Angels,Houston Astros,10.013165210117904,8.5,9.0,10,1.0131652101179043,OVER,True,False,1.0,0.5,0-0.5
492307,2017-09-15,2017,Houston Astros,Seattle Mariners,7.993574205474425,8.5,9.0,7,-1.0064257945255752,UNDER,True,False,1.0,-0.5,0-0.5
492297,2017-09-15,2017,New York Yankees,Baltimore Orioles,8.164621740562357,8.5,9.0,10,-0.8353782594376433,UNDER,False,False,-1.1,-0.5,0-0.5
492308,2017-09-15,2017,Chicago Cubs,St. Louis Cardinals,10.34487138037654,8.5,9.0,10,1.3448713803765404,OVER,True,False,1.0,0.5,0-0.5
492311,2017-09-16,2017,San Francisco Giants,Arizona Diamondbacks,8.776214312654306,7.5,7.5,2,1.2762143126543055,OVER,False,False,-1.1,0.0,
492320,2017-09-16,2017,Cincinnati Reds,Pittsburgh Pirates,8.787901521878053,9.5,10.0,3,-1.2120984781219466,UNDER,True,False,1.0,-0.5,0-0.5
492328,2017-09-17,2017,Tampa Bay Rays,Boston Red Sox,9.25700887750249,8.5,8.0,5,1.2570088775024892,OVER,False,False,-1.1,-0.5,0-0.5
492329,2017-09-17,2017,Detroit Tigers,Chicago White Sox,11.340745533031344,10.5,10.0,12,1.3407455330313436,OVER,True,False,1.0,-0.5,0-0.5
492344,2017-09-18,2017,Pittsburgh Pirates,Milwaukee Brewers,7.353545158846104,8.5,8.5,3,-1.1464548411538962,UNDER,True,False,1.0,-0.0,
492361,2017-09-19,2017,Seattle Mariners,Texas Rangers,8.730958295784097,9.5,9.5,4,-0.769041704215903,UNDER,True,False,1.0,-0.0,
492375,2017-09-20,2017,Cincinnati Reds,St. Louis Cardinals,10.851782037742089,9.5,9.5,11,1.3517820377420886,OVER,True,False,1.0,0.0,
492381,2017-09-21,2017,San Diego Padres,Colorado Rockies,9.280196481652466,8.5,8.0,3,1.2801964816524656,OVER,False,False,-1.1,-0.5,0-0.5
492400,2017-09-22,2017,Pittsburgh Pirates,St. Louis Cardinals,7.24513717732269,8.5,8.5,7,-1.2548628226773104,UNDER,True,False,1.0,-0.0,
492420,2017-09-24,2017,Milwaukee Brewers,Chicago Cubs,7.726285642915035,9.0,9.0,5,-1.2737143570849652,UNDER,True,False,1.0,-0.0,
492434,2017-09-25,2017,New York Mets,Atlanta Braves,9.882499799502895,9.0,9.0,11,0.8824997995028951,OVER,True,False,1.0,0.0,
492474,2017-09-28,2017,Miami Marlins,Atlanta Braves,9.351855531568686,9.0,8.5,8,0.8518555315686864,OVER,False,False,-1.1,-0.5,0-0.5
492493,2017-09-29,2017,Philadelphia Phillies,New York Mets,9.943181874783354,9.5,9.0,8,0.9431818747833542,OVER,False,False,-1.1,-0.5,0-0.5
529425,2018-03-30,2018,Oakland Athletics,Los Angeles Angels,7.713187398412145,9.0,9.0,3,-1.2868126015878554,UNDER,True,False,1.0,-0.0,
529424,2018-03-30,2018,Texas Rangers,Houston Astros,10.172865483187334,9.5,9.0,6,1.1728654831873335,OVER,False,False,-1.1,-0.5,0-0.5
529422,2018-03-30,2018,Miami Marlins,Chicago Cubs,9.171225040114908,8.5,8.0,3,1.1712250401149085,OVER,False,False,-1.1,-0.5,0-0.5
529442,2018-03-31,2018,Los Angeles Dodgers,San Francisco Giants,6.857354472533963,8.5,8.0,5,-1.142645527466037,UNDER,True,False,1.0,0.5,0-0.5
529436,2018-03-31,2018,Oakland Athletics,Los Angeles Angels,7.806332838563279,9.0,9.0,11,-1.1936671614367214,UNDER,False,False,-1.1,-0.0,
529444,2018-03-31,2018,Cincinnati Reds,Washington Nationals,8.961192042110472,8.0,8.0,20,0.961192042110472,OVER,True,False,1.0,0.0,
529456,2018-04-01,2018,Cincinnati Reds,Washington Nationals,9.714662894448786,9.0,8.5,11,1.2146628944487858,OVER,True,False,1.0,-0.5,0-0.5
529478,2018-04-03,2018,Arizona Diamondbacks,Los Angeles Dodgers,8.661427481695775,7.5,7.5,7,1.1614274816957746,OVER,False,False,-1.1,0.0,
529474,2018-04-03,2018,Toronto Blue Jays,Chicago White Sox,10.081122722475875,9.0,9.0,19,1.0811227224758753,OVER,True,False,1.0,0.0,
529484,2018-04-04,2018,Houston Astros,Baltimore Orioles,8.976814641238649,8.5,8.0,5,0.9768146412386489,OVER,False,False,-1.1,-0.5,0-0.5
529497,2018-04-05,2018,St. Louis Cardinals,Arizona Diamondbacks,8.849348457788338,8.0,8.0,4,0.8493484577883379,OVER,False,False,-1.1,0.0,
529503,2018-04-05,2018,Philadelphia Phillies,Miami Marlins,9.257172802890834,9.0,8.0,5,1.2571728028908336,OVER,False,False,-1.1,-1.0,0.5-1.0
529510,2018-04-06,2018,Milwaukee Brewers,Chicago Cubs,7.632365634684092,9.0,8.5,9,-0.867634365315908,UNDER,False,False,-1.1,0.5,0-0.5
529509,2018-04-06,2018,New York Yankees,Baltimore Orioles,8.277920371771852,9.5,9.5,10,-1.2220796282281476,UNDER,False,False,-1.1,-0.0,
529546,2018-04-08,2018,Texas Rangers,Toronto Blue Jays,9.760154725555315,9.5,9.0,11,0.7601547255553154,OVER,True,False,1.0,-0.5,0-0.5
529540,2018-04-08,2018,Philadelphia Phillies,Miami Marlins,9.252689283348642,7.5,8.0,9,1.2526892833486425,OVER,True,False,1.0,0.5,0-0.5
529554,2018-04-09,2018,Miami Marlins,New York Mets,8.276308159117445,7.5,7.5,6,0.7763081591174448,OVER,False,False,-1.1,0.0,
529553,2018-04-09,2018,St. Louis Cardinals,Milwaukee Brewers,7.003435761676846,8.5,8.0,9,-0.9965642383231543,UNDER,False,False,-1.1,0.5,0-0.5
529576,2018-04-11,2018,Philadelphia Phillies,Cincinnati Reds,9.364068416410296,8.0,8.0,7,1.364068416410296,OVER,False,False,-1.1,0.0,
529610,2018-04-13,2018,Houston Astros,Texas Rangers,7.421153941805978,8.0,8.5,5,-1.0788460581940216,UNDER,True,False,1.0,-0.5,0-0.5
529623,2018-04-14,2018,San Diego Padres,San Francisco Giants,7.409582865260416,8.0,8.5,9,-1.0904171347395843,UNDER,False,False,-1.1,-0.5,0-0.5
529621,2018-04-14,2018,Tampa Bay Rays,Philadelphia Phillies,8.052494910310543,7.5,7.0,13,1.0524949103105428,OVER,True,False,1.0,-0.5,0-0.5
529631,2018-04-15,2018,Washington Nationals,Colorado Rockies,8.350717065562232,7.5,7.0,11,1.3507170655622325,OVER,True,False,1.0,-0.5,0-0.5
529643,2018-04-16,2018,Oakland Athletics,Chicago White Sox,9.626651751167808,8.5,8.5,9,1.1266517511678078,OVER,True,False,1.0,0.0,
529646,2018-04-16,2018,Seattle Mariners,Houston Astros,8.182021563191356,8.0,7.0,3,1.1820215631913555,OVER,False,False,-1.1,-1.0,0.5-1.0
529649,2018-04-16,2018,New York Yankees,Miami Marlins,9.524928568747134,8.0,8.5,13,1.024928568747134,OVER,True,False,1.0,0.5,0-0.5
529655,2018-04-17,2018,Los Angeles Angels,Boston Red Sox,9.074038417001466,7.5,8.0,11,1.074038417001466,OVER,True,False,1.0,0.5,0-0.5
529662,2018-04-17,2018,San Diego Padres,Los Angeles Dodgers,8.385171893358285,8.0,7.5,10,0.8851718933582848,OVER,True,False,1.0,-0.5,0-0.5
529717,2018-04-21,2018,Los Angeles Angels,San Francisco Giants,8.517061927369529,8.5,9.5,7,-0.9829380726304713,UNDER,True,False,1.0,-1.0,0.5-1.0
529740,2018-04-23,2018,New York Yankees,Minnesota Twins,9.759794767023088,9.0,8.5,15,1.259794767023088,OVER,True,False,1.0,-0.5,0-0.5
529773,2018-04-25,2018,Baltimore Orioles,Tampa Bay Rays,10.2356581349422,7.5,9.0,12,1.2356581349422004,OVER,True,False,1.0,1.5,1.0-1.5
529774,2018-04-25,2018,San Francisco Giants,Washington Nationals,7.963272257822606,7.0,7.0,17,0.9632722578226058,OVER,True,False,1.0,0.0,
529781,2018-04-26,2018,New York Yankees,Minnesota Twins,9.221215727567603,9.5,10.0,7,-0.7787842724323966,UNDER,True,False,1.0,-0.5,0-0.5
529776,2018-04-26,2018,Cincinnati Reds,Atlanta Braves,10.01100066395861,9.0,9.0,11,1.01100066395861,OVER,True,False,1.0,0.0,
529779,2018-04-26,2018,Pittsburgh Pirates,Detroit Tigers,8.79236019769726,8.0,7.5,1,1.2923601976972598,OVER,False,False,-1.1,-0.5,0-0.5
529809,2018-04-28,2018,Los Angeles Angels,New York Yankees,8.915274374003618,8.5,7.5,12,1.4152743740036176,OVER,True,False,1.0,-1.0,0.5-1.0
529805,2018-04-28,2018,Baltimore Orioles,Detroit Tigers,9.96907248848247,9.0,9.0,14,0.9690724884824693,OVER,True,False,1.0,0.0,
529513,2018-04-28,2018,San Francisco Giants,Los Angeles Dodgers,7.92139705655231,7.0,6.5,21,1.4213970565523102,OVER,True,False,1.0,-0.5,0-0.5
529447,2018-04-28,2018,Kansas City Royals,Chicago White Sox,10.324705061685254,9.5,9.5,8,0.824705061685254,OVER,False,False,-1.1,0.0,
529822,2018-04-29,2018,Chicago Cubs,Milwaukee Brewers,9.572574508856892,8.5,8.5,2,1.072574508856892,OVER,False,False,-1.1,0.0,
529827,2018-04-29,2018,Pittsburgh Pirates,St. Louis Cardinals,9.499802504229365,8.5,8.0,5,1.4998025042293648,OVER,False,False,-1.1,-0.5,0-0.5
529820,2018-04-29,2018,Baltimore Orioles,Detroit Tigers,9.727039617966282,9.0,8.5,8,1.2270396179662821,OVER,False,False,-1.1,-0.5,0-0.5
529855,2018-05-01,2018,Minnesota Twins,Toronto Blue Jays,10.479016532343984,9.5,9.0,11,1.4790165323439837,OVER,True,False,1.0,-0.5,0-0.5
529873,2018-05-03,2018,Texas Rangers,Boston Red Sox,10.223996918336631,9.5,9.0,16,1.2239969183366313,OVER,True,False,1.0,-0.5,0-0.5
529879,2018-05-03,2018,Washington Nationals,Pittsburgh Pirates,8.063788486997037,8.5,9.5,4,-1.436211513002963,UNDER,True,False,1.0,-1.0,0.5-1.0
529888,2018-05-04,2018,San Diego Padres,Los Angeles Dodgers,8.973891027423948,7.0,8.0,4,0.9738910274239476,OVER,False,False,-1.1,1.0,0.5-1.0
529885,2018-05-04,2018,Kansas City Royals,Detroit Tigers,9.858938447883036,9.0,9.0,6,0.8589384478830357,OVER,False,False,-1.1,0.0,
529896,2018-05-05,2018,Texas Rangers,Boston Red Sox,9.938740637882647,9.5,9.0,11,0.9387406378826473,OVER,True,False,1.0,-0.5,0-0.5
529902,2018-05-05,2018,Seattle Mariners,Los Angeles Angels,7.648020309416192,8.5,8.5,17,-0.851979690583808,UNDER,False,False,-1.1,-0.0,
529895,2018-05-05,2018,Oakland Athletics,Baltimore Orioles,7.5214444410728625,8.5,9.0,2,-1.4785555589271375,UNDER,True,False,1.0,-0.5,0-0.5
529899,2018-05-05,2018,New York Mets,Colorado Rockies,9.648194670321072,8.0,8.5,2,1.1481946703210717,OVER,False,False,-1.1,0.5,0-0.5
529910,2018-05-05,2018,Tampa Bay Rays,Toronto Blue Jays,8.78376468745143,8.0,8.0,8,0.7837646874514306,OVER,False,True,0.0,0.0,
529917,2018-05-06,2018,Arizona Diamondbacks,Houston Astros,9.02613580349553,8.0,8.0,4,1.0261358034955297,OVER,False,False,-1.1,0.0,
529932,2018-05-07,2018,San Diego Padres,Washington Nationals,8.30361615613904,7.0,7.0,13,1.3036161561390394,OVER,True,False,1.0,0.0,
529928,2018-05-07,2018,Chicago Cubs,Miami Marlins,8.99421919434961,7.5,8.0,16,0.9942191943496095,OVER,True,False,1.0,0.5,0-0.5
529937,2018-05-08,2018,Texas Rangers,Detroit Tigers,10.546922896666732,9.5,9.5,11,1.0469228966667323,OVER,True,False,1.0,0.0,
529941,2018-05-08,2018,Chicago Cubs,Miami Marlins,10.666202865016569,9.0,9.5,7,1.1662028650165688,OVER,False,False,-1.1,0.5,0-0.5
529943,2018-05-08,2018,Cincinnati Reds,New York Mets,10.35150306020714,9.5,9.5,9,0.8515030602071398,OVER,False,False,-1.1,0.0,
529946,2018-05-08,2018,Toronto Blue Jays,Seattle Mariners,9.22417746150551,8.5,8.0,5,1.2241774615055103,OVER,False,False,-1.1,-0.5,0-0.5
529933,2018-05-08,2018,Los Angeles Dodgers,Arizona Diamondbacks,8.291211200962346,7.5,7.0,13,1.291211200962346,OVER,True,False,1.0,-0.5,0-0.5
529958,2018-05-09,2018,Chicago White Sox,Pittsburgh Pirates,9.060612076796374,9.0,10.0,11,-0.9393879232036255,UNDER,False,False,-1.1,-1.0,0.5-1.0
529968,2018-05-10,2018,Philadelphia Phillies,San Francisco Giants,8.341497579364512,9.0,9.5,9,-1.1585024206354877,UNDER,True,False,1.0,-0.5,0-0.5
529987,2018-05-12,2018,Miami Marlins,Atlanta Braves,9.032888689225654,7.5,8.0,15,1.0328886892256541,OVER,True,False,1.0,0.5,0-0.5
529997,2018-05-12,2018,Detroit Tigers,Seattle Mariners,8.066567922927074,9.0,9.0,7,-0.9334320770729256,UNDER,True,False,1.0,-0.0,
530004,2018-05-13,2018,Chicago Cubs,Chicago White Sox,9.383098713971316,8.5,8.5,8,0.8830987139713162,OVER,False,False,-1.1,0.0,
530017,2018-05-14,2018,San Francisco Giants,Cincinnati Reds,9.702034291713792,8.0,8.5,17,1.202034291713792,OVER,True,False,1.0,0.5,0-0.5
530050,2018-05-16,2018,Kansas City Royals,Tampa Bay Rays,9.75951800654677,9.0,9.0,8,0.7595180065467702,OVER,False,False,-1.1,0.0,
530071,2018-05-18,2018,Kansas City Royals,New York Yankees,10.326710583076949,9.5,9.0,7,1.3267105830769488,OVER,False,False,-1.1,-0.5,0-0.5
530074,2018-05-18,2018,Pittsburgh Pirates,San Diego Padres,8.35268923155831,8.0,7.5,5,0.8526892315583101,OVER,False,False,-1.1,-0.5,0-0.5
530078,2018-05-19,2018,Boston Red Sox,Baltimore Orioles,10.040940097059778,9.5,9.0,9,1.040940097059778,OVER,False,True,0.0,-0.5,0-0.5
530086,2018-05-19,2018,Kansas City Royals,New York Yankees,9.410155266941931,8.5,8.0,11,1.4101552669419313,OVER,True,False,1.0,-0.5,0-0.5
530101,2018-05-20,2018,Kansas City Royals,New York Yankees,9.925465641713904,9.5,9.0,11,0.9254656417139042,OVER,True,False,1.0,-0.5,0-0.5
530106,2018-05-20,2018,Chicago White Sox,Texas Rangers,9.79179883295416,9.0,8.5,3,1.2917988329541608,OVER,False,False,-1.1,-0.5,0-0.5
530112,2018-05-21,2018,St. Louis Cardinals,Kansas City Royals,7.734648328740225,8.5,8.5,6,-0.7653516712597748,UNDER,True,False,1.0,-0.0,
530107,2018-05-21,2018,Milwaukee Brewers,Arizona Diamondbacks,8.455930940684734,8.0,7.5,6,0.955930940684734,OVER,False,False,-1.1,-0.5,0-0.5
530122,2018-05-22,2018,Minnesota Twins,Detroit Tigers,7.871289507628958,9.0,9.0,6,-1.1287104923710416,UNDER,True,False,1.0,-0.0,
530129,2018-05-22,2018,Houston Astros,San Francisco Giants,6.88650083028067,8.0,8.0,13,-1.1134991697193302,UNDER,False,False,-1.1,-0.0,
530124,2018-05-22,2018,Toronto Blue Jays,Los Angeles Angels,9.354165604882567,8.5,8.5,8,0.8541656048825672,OVER,False,False,-1.1,0.0,
530140,2018-05-23,2018,New York Mets,Miami Marlins,6.437577124851029,7.0,7.5,3,-1.0624228751489708,UNDER,True,False,1.0,-0.5,0-0.5
530141,2018-05-23,2018,Texas Rangers,New York Yankees,10.3163321005833,10.0,9.5,22,0.8163321005833009,OVER,True,False,1.0,-0.5,0-0.5
530150,2018-05-24,2018,Toronto Blue Jays,Los Angeles Angels,10.309282574066897,9.5,9.5,9,0.8092825740668967,OVER,False,False,-1.1,0.0,
530152,2018-05-24,2018,Cincinnati Reds,Pittsburgh Pirates,9.91017638417358,9.0,8.5,9,1.41017638417358,OVER,True,False,1.0,-0.5,0-0.5
530160,2018-05-25,2018,Texas Rangers,Kansas City Royals,10.27751862156167,10.0,9.5,12,0.7775186215616703,OVER,True,False,1.0,-0.5,0-0.5
530155,2018-05-25,2018,Boston Red Sox,Atlanta Braves,9.17562571212775,9.0,10.5,8,-1.3243742878722493,UNDER,True,False,1.0,-1.5,1.0-1.5
530166,2018-05-25,2018,Pittsburgh Pirates,St. Louis Cardinals,8.098978958906205,8.5,9.0,9,-0.9010210410937951,UNDER,False,True,0.0,-0.5,0-0.5
530180,2018-05-26,2018,Chicago Cubs,San Francisco Giants,9.06997037810571,9.0,10.0,9,-0.9300296218942901,UNDER,True,False,1.0,-1.0,0.5-1.0
530170,2018-05-26,2018,Boston Red Sox,Atlanta Braves,9.390878394210027,9.5,10.5,14,-1.1091216057899729,UNDER,False,False,-1.1,-1.0,0.5-1.0
530195,2018-05-27,2018,Chicago Cubs,San Francisco Giants,8.741998167622897,9.5,10.0,11,-1.2580018323771025,UNDER,False,False,-1.1,-0.5,0-0.5
530196,2018-05-27,2018,Pittsburgh Pirates,St. Louis Cardinals,7.187430999872582,8.5,8.0,10,-0.812569000127418,UNDER,False,False,-1.1,0.5,0-0.5
530205,2018-05-28,2018,Kansas City Royals,Minnesota Twins,8.24166142455318,9.5,9.0,13,-0.7583385754468193,UNDER,False,False,-1.1,0.5,0-0.5
530202,2018-05-28,2018,New York Yankees,Houston Astros,9.604990110737614,8.5,8.5,6,1.1049901107376137,OVER,False,False,-1.1,0.0,
530234,2018-05-30,2018,San Diego Padres,Miami Marlins,7.807239060400946,7.0,7.0,5,0.8072390604009456,OVER,False,False,-1.1,0.0,
530263,2018-06-01,2018,Kansas City Royals,Oakland Athletics,8.433953760445242,9.0,9.5,16,-1.0660462395547583,UNDER,False,False,-1.1,-0.5,0-0.5
530283,2018-06-02,2018,Detroit Tigers,Toronto Blue Jays,7.801658885640643,8.5,9.0,11,-1.1983411143593568,UNDER,False,False,-1.1,-0.5,0-0.5
530301,2018-06-04,2018,San Diego Padres,Atlanta Braves,8.450949074433126,7.5,7.5,15,0.9509490744331259,OVER,True,False,1.0,0.0,
529634,2018-06-04,2018,Detroit Tigers,New York Yankees,8.849256968055352,10.0,10.0,6,-1.150743031944648,UNDER,True,False,1.0,-0.0,
530303,2018-06-05,2018,San Francisco Giants,Arizona Diamondbacks,7.859789754187552,7.0,6.5,5,1.3597897541875517,OVER,False,False,-1.1,-0.5,0-0.5
529600,2018-06-05,2018,Minnesota Twins,Chicago White Sox,9.658511172006802,8.5,8.5,9,1.1585111720068024,OVER,True,False,1.0,0.0,
530340,2018-06-07,2018,St. Louis Cardinals,Miami Marlins,7.520394214306007,8.5,8.5,5,-0.9796057856939928,UNDER,True,False,1.0,-0.0,
530366,2018-06-09,2018,Philadelphia Phillies,Milwaukee Brewers,9.001916634417595,8.0,8.0,15,1.0019166344175954,OVER,True,False,1.0,0.0,
530370,2018-06-09,2018,Washington Nationals,San Francisco Giants,7.652413356116305,8.0,9.0,12,-1.3475866438836954,UNDER,False,False,-1.1,-1.0,0.5-1.0
530378,2018-06-10,2018,Texas Rangers,Houston Astros,9.394655191472047,10.5,10.5,15,-1.1053448085279527,UNDER,False,False,-1.1,-0.0,
530383,2018-06-10,2018,Chicago Cubs,Pittsburgh Pirates,7.82939446810532,8.5,9.0,8,-1.1706055318946804,UNDER,True,False,1.0,-0.5,0-0.5
530384,2018-06-10,2018,Miami Marlins,San Diego Padres,7.994600515917959,8.0,7.0,4,0.9946005159179592,OVER,False,False,-1.1,-1.0,0.5-1.0
530376,2018-06-10,2018,Boston Red Sox,Chicago White Sox,8.725069232760521,9.0,9.5,7,-0.7749307672394785,UNDER,True,False,1.0,-0.5,0-0.5
530408,2018-06-12,2018,Los Angeles Dodgers,Texas Rangers,9.465639516534628,8.5,8.5,17,0.9656395165346279,OVER,True,False,1.0,0.0,
530397,2018-06-12,2018,Milwaukee Brewers,Chicago Cubs,10.132952130076555,9.5,9.0,4,1.1329521300765553,OVER,False,False,-1.1,-0.5,0-0.5
530420,2018-06-13,2018,Arizona Diamondbacks,Pittsburgh Pirates,8.994266535407649,8.0,7.5,9,1.4942665354076485,OVER,True,False,1.0,-0.5,0-0.5
530412,2018-06-13,2018,Milwaukee Brewers,Chicago Cubs,7.799450338947151,9.0,9.0,1,-1.2005496610528494,UNDER,True,False,1.0,-0.0,
530444,2018-06-15,2018,Arizona Diamondbacks,New York Mets,8.819831228355248,8.0,8.0,10,0.8198312283552482,OVER,True,False,1.0,0.0,
530449,2018-06-15,2018,Toronto Blue Jays,Washington Nationals,8.556961164285344,8.5,9.5,11,-0.9430388357146562,UNDER,False,False,-1.1,-1.0,0.5-1.0
530464,2018-06-16,2018,Toronto Blue Jays,Washington Nationals,8.516218495906816,8.0,7.5,2,1.0162184959068163,OVER,False,False,-1.1,-0.5,0-0.5
530451,2018-06-16,2018,St. Louis Cardinals,Chicago Cubs,7.791850493700723,8.5,9.0,9,-1.2081495062992769,UNDER,False,True,0.0,-0.5,0-0.5
530479,2018-06-17,2018,Toronto Blue Jays,Washington Nationals,8.085242031732504,9.5,9.5,14,-1.4147579682674962,UNDER,False,False,-1.1,-0.0,
530483,2018-06-18,2018,San Francisco Giants,Miami Marlins,8.473924445990374,7.5,7.5,9,0.9739244459903738,OVER,True,False,1.0,0.0,
530480,2018-06-18,2018,Los Angeles Angels,Arizona Diamondbacks,8.567413863325216,8.5,7.5,11,1.067413863325216,OVER,True,False,1.0,-1.0,0.5-1.0
530484,2018-06-18,2018,Pittsburgh Pirates,Milwaukee Brewers,8.236165042193747,8.5,9.0,1,-0.7638349578062531,UNDER,True,False,1.0,-0.5,0-0.5
530501,2018-06-19,2018,Philadelphia Phillies,St. Louis Cardinals,9.936908560049856,8.5,8.5,13,1.4369085600498561,OVER,True,False,1.0,0.0,
530515,2018-06-20,2018,Philadelphia Phillies,St. Louis Cardinals,9.957281244970329,8.5,9.0,7,0.9572812449703285,OVER,False,False,-1.1,0.5,0-0.5
530508,2018-06-20,2018,Cincinnati Reds,Detroit Tigers,10.034548337550516,8.5,9.0,8,1.0345483375505165,OVER,False,False,-1.1,0.5,0-0.5
530520,2018-06-21,2018,Minnesota Twins,Boston Red Sox,7.752429339732646,8.5,9.0,11,-1.2475706602673542,UNDER,False,False,-1.1,-0.5,0-0.5
530542,2018-06-22,2018,Los Angeles Angels,Toronto Blue Jays,9.257617940064554,8.5,8.5,3,0.757617940064554,OVER,False,False,-1.1,0.0,
530530,2018-06-22,2018,Cincinnati Reds,Chicago Cubs,9.403159558495664,9.0,8.5,9,0.9031595584956644,OVER,True,False,1.0,-0.5,0-0.5
530536,2018-06-22,2018,Chicago White Sox,Oakland Athletics,8.544144782124157,9.5,9.5,13,-0.9558552178758433,UNDER,False,False,-1.1,-0.0,
530555,2018-06-23,2018,Milwaukee Brewers,St. Louis Cardinals,8.188378635389382,9.0,9.0,5,-0.8116213646106178,UNDER,True,False,1.0,-0.0,
530544,2018-06-23,2018,Atlanta Braves,Baltimore Orioles,9.6665116817004,8.5,8.5,12,1.1665116817004009,OVER,True,False,1.0,0.0,
530591,2018-06-26,2018,Chicago White Sox,Minnesota Twins,9.780756378643936,9.0,8.5,12,1.280756378643936,OVER,True,False,1.0,-0.5,0-0.5
530584,2018-06-26,2018,Miami Marlins,Arizona Diamondbacks,9.139177550253615,8.5,8.0,8,1.1391775502536152,OVER,False,True,0.0,-0.5,0-0.5
530593,2018-06-26,2018,Detroit Tigers,Oakland Athletics,7.8877073227590575,9.0,9.0,16,-1.1122926772409425,UNDER,False,False,-1.1,-0.0,
530606,2018-06-27,2018,Chicago White Sox,Minnesota Twins,10.00556922537915,9.0,9.0,7,1.0055692253791495,OVER,False,False,-1.1,0.0,
530617,2018-06-28,2018,Boston Red Sox,Los Angeles Angels,9.578877212550925,10.0,10.5,6,-0.9211227874490753,UNDER,True,False,1.0,-0.5,0-0.5
530613,2018-06-28,2018,Miami Marlins,Arizona Diamondbacks,8.389752883852335,7.5,7.0,4,1.389752883852335,OVER,False,False,-1.1,-0.5,0-0.5
530624,2018-06-29,2018,New York Yankees,Boston Red Sox,8.508940677535984,9.0,9.5,9,-0.9910593224640163,UNDER,True,False,1.0,-0.5,0-0.5
530664,2018-07-01,2018,Miami Marlins,New York Mets,9.003035076297378,8.0,8.0,7,1.0030350762973779,OVER,False,False,-1.1,0.0,
530672,2018-07-02,2018,Toronto Blue Jays,Detroit Tigers,8.23387497997385,9.5,9.5,5,-1.2661250200261502,UNDER,True,False,1.0,-0.0,
530679,2018-07-03,2018,Philadelphia Phillies,Baltimore Orioles,9.849597240907828,9.0,8.5,5,1.349597240907828,OVER,False,False,-1.1,-0.5,0-0.5
530698,2018-07-04,2018,Chicago Cubs,Detroit Tigers,10.716373033646342,8.5,9.5,7,1.2163730336463416,OVER,False,False,-1.1,1.0,0.5-1.0
530707,2018-07-04,2018,Miami Marlins,Tampa Bay Rays,8.46871955085319,8.0,7.0,3,1.4687195508531907,OVER,False,False,-1.1,-1.0,0.5-1.0
530700,2018-07-04,2018,Seattle Mariners,Los Angeles Angels,7.928574416199227,8.5,9.0,11,-1.0714255838007727,UNDER,False,False,-1.1,-0.5,0-0.5
530711,2018-07-05,2018,Seattle Mariners,Los Angeles Angels,7.659515526885246,8.5,9.0,5,-1.3404844731147536,UNDER,True,False,1.0,-0.5,0-0.5
530709,2018-07-05,2018,Minnesota Twins,Baltimore Orioles,10.37107997722398,9.5,9.5,7,0.8710799772239799,OVER,False,False,-1.1,0.0,
530715,2018-07-05,2018,Detroit Tigers,Texas Rangers,8.438289042339834,9.5,9.5,12,-1.061710957660166,UNDER,False,False,-1.1,-0.0,
530722,2018-07-06,2018,Los Angeles Angels,Los Angeles Dodgers,8.124445363597912,8.5,9.5,5,-1.3755546364020876,UNDER,True,False,1.0,-1.0,0.5-1.0
530729,2018-07-06,2018,New York Mets,Tampa Bay Rays,7.769114620246112,6.5,6.5,6,1.2691146202461123,OVER,False,False,-1.1,0.0,
530723,2018-07-06,2018,Washington Nationals,Miami Marlins,9.765988927145797,9.0,9.0,5,0.7659889271457967,OVER,False,False,-1.1,0.0,
530745,2018-07-07,2018,Detroit Tigers,Texas Rangers,8.246540708253756,9.0,9.5,9,-1.2534592917462444,UNDER,True,False,1.0,-0.5,0-0.5
530744,2018-07-07,2018,New York Mets,Tampa Bay Rays,8.342745695042739,7.0,7.0,3,1.3427456950427388,OVER,False,False,-1.1,0.0,
